phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,2.5,0.1,68.33333333333333,0.5421328308866934,9.272688856027125,30
scratch,16800,16800,36.166666666666664,0.6666666666666666,108.3,0.6699118776019859,47.88930003112662,30
scratch,33600,33600,14.2,0.3,73.88888888888889,0.6751924246144274,42.20508222379435,30
scratch,50400,50400,32.43333333333333,0.3,46.888888888888886,0.7382579503448753,62.16035066987877,30
scratch,67200,67200,30.133333333333333,0.36666666666666664,78.54545454545455,0.6693524174446885,62.14206933800318,30
scratch,84000,84000,17.066666666666666,0.36666666666666664,92.72727272727273,0.7520762763652836,28.014692368572373,30
scratch,100800,100800,14.433333333333334,0.43333333333333335,57.69230769230769,0.7101142760612125,25.146033255878496,30
scratch,117600,117600,44.166666666666664,0.5,112.8,0.640730142661753,76.16637113552163,30
scratch,134400,134400,34.13333333333333,0.43333333333333335,78.46153846153847,0.7148845057729272,59.3335012266771,30
scratch,151200,151200,38.0,0.5666666666666667,63.705882352941174,0.6921048221887389,71.57730327993355,30
scratch,168000,168000,32.4,0.4666666666666667,91.21428571428571,0.7179498173151897,49.68632643376604,30
scratch,184800,184800,56.7,0.6333333333333333,78.0,0.7175339264785654,82.67558118415577,30
scratch,201600,201600,35.36666666666667,0.6333333333333333,81.42105263157895,0.6239465294920304,46.299239089102585,30
scratch,218400,218400,38.43333333333333,0.5666666666666667,63.64705882352941,0.6666920611810331,62.17477220585994,30
scratch,235200,235200,44.666666666666664,0.5333333333333333,73.0625,0.720323224706528,77.29314254872469,30
scratch,252000,252000,58.86666666666667,0.6666666666666666,81.95,0.7208607052390339,83.77833368719084,30
scratch,268800,268800,48.666666666666664,0.7,69.19047619047619,0.65097958838823,68.07872386934233,30
scratch,285600,285600,40.0,0.8,74.54166666666667,0.6741583403875925,41.248615441758396,30
scratch,300000,300000,47.8,0.6666666666666666,82.45,0.6884403223901715,64.83740938048352,30
