round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4299.691746902466,0.875,0.125
2,4800,4800,0.4928,84.13870322704315,4.375,0.125
3,7200,7200,0.4856,7.808133924007416,2.75,0.125
4,9600,9600,0.4784,1.6352881073951722,0.0,0.0
5,12000,12000,0.4712,7.827605390548706,0.0,0.0
6,14400,14400,0.46399999999999997,3.6326486647129057,0.0,0.0
7,16800,16800,0.4568,3.023210200667381,0.0,0.0
8,19200,19200,0.4496,2.0180408343672753,0.875,0.125
9,21600,21600,0.4424,2.741153110563755,0.0,0.0
10,24000,24000,0.43520000000000003,1.9514464527368545,0.0,0.0
11,26400,26400,0.428,2.1952996790409087,1.875,0.125
12,28800,28800,0.4208,2.263796703517437,0.0,0.0
13,31200,31200,0.41359999999999997,3.8368366822600364,2.875,0.125
14,33600,33600,0.4064,8.202963989973068,0.0,0.0
15,36000,36000,0.3992,1.6672330141067504,0.0,0.0
16,38400,38400,0.392,2.169054149091244,0.0,0.0
17,40800,40800,0.3848,3.9298256933689117,0.0,0.0
18,43200,43200,0.3776,6.344765853881836,2.75,0.125
19,45600,45600,0.3704,5.496163338422775,0.0,0.0
20,48000,48000,0.36319999999999997,2.0487484604120256,2.125,0.125
21,50400,50400,0.356,2.6375294506549833,2.125,0.125
22,52800,52800,0.3488,4.174965131282806,2.375,0.125
23,55200,55200,0.3416,2.368947204947472,0.0,0.0
24,57600,57600,0.33440000000000003,2.4986411362886427,0.0,0.0
25,60000,60000,0.3272,8.047996491193771,0.0,0.0
26,62400,62400,0.31999999999999995,5.137428331375122,0.0,0.0
27,64800,64800,0.31279999999999997,2.7059867858886717,0.0,0.0
28,67200,67200,0.3056,1.663262289762497,0.0,0.0
29,69600,69600,0.2984,2.9438173830509187,0.0,0.0
30,72000,72000,0.2912,2.7752913773059844,0.0,0.0
31,74400,74400,0.28400000000000003,3.1732159957289694,0.0,0.0
32,76800,76800,0.2768,5.518542808294296,0.0,0.0
33,79200,79200,0.26959999999999995,4.951206530630588,0.0,0.0
34,81600,81600,0.26239999999999997,2.074420364946127,0.0,0.0
35,84000,84000,0.2552,1.4382400691509247,0.0,0.0
36,86400,86400,0.24799999999999994,1.5487422034144402,0.0,0.0
37,88800,88800,0.24080000000000001,1.2686740472912788,0.0,0.0
38,91200,91200,0.23360000000000003,1.4566596671938896,0.0,0.0
39,93600,93600,0.2264,1.981146651506424,0.0,0.0
40,96000,96000,0.2192,5.569467630982399,3.5,0.125
41,98400,98400,0.21199999999999997,2.2674096927046774,0.0,0.0
42,100800,100800,0.20479999999999998,2.3515824675559998,0.0,0.0
43,103200,103200,0.1976,6.261932720243931,0.0,0.0
44,105600,105600,0.1904,4.792035263776779,0.0,0.0
45,108000,108000,0.18320000000000003,7.968739369511605,0.0,0.0
46,110400,110400,0.176,2.8244641780853272,0.0,0.0
47,112800,112800,0.1688,4.529675552248955,0.0,0.0
48,115200,115200,0.16159999999999997,2.594707953929901,0.0,0.0
49,117600,117600,0.15439999999999998,2.000747984647751,0.0,0.0
50,120000,120000,0.1472,1.9642406821250915,0.0,0.0
51,122400,122400,0.13999999999999996,1.9845730766654015,0.0,0.0
52,124800,124800,0.13280000000000003,2.113948369026184,0.0,0.0
53,127200,127200,0.1256,2.4803959012031553,0.0,0.0
54,129600,129600,0.1184,3.762055364251137,0.0,0.0
55,132000,132000,0.11120000000000002,2.8170387610793113,0.0,0.0
56,134400,134400,0.10399999999999998,2.177155154943466,0.0,0.0
57,136800,136800,0.0968,1.7304098963737489,0.0,0.0
58,139200,139200,0.08959999999999996,1.1222000643610954,0.0,0.0
59,141600,141600,0.08239999999999997,1.943091982603073,0.0,0.0
60,144000,144000,0.07519999999999999,2.8652521461248397,0.0,0.0
61,146400,146400,0.068,1.6684566289186478,0.0,0.0
62,148800,148800,0.06080000000000002,1.5224239438772202,0.0,0.0
63,151200,151200,0.05359999999999998,4.319212952256203,10.25,0.25
64,153600,153600,0.04999999999999999,3.793151247501373,0.0,0.0
65,156000,156000,0.04999999999999999,4.653829222917556,5.25,0.25
66,158400,158400,0.04999999999999999,6.112643131613732,5.375,0.25
67,160800,160800,0.04999999999999999,6.8240306079387665,0.0,0.0
68,163200,163200,0.04999999999999999,5.001553398370743,0.0,0.0
69,165600,165600,0.04999999999999999,4.298990151286125,2.0,0.125
70,168000,168000,0.04999999999999999,4.822314071655273,3.875,0.125
71,170400,170400,0.04999999999999999,6.826812386512756,0.5,0.125
72,172800,172800,0.04999999999999999,6.134436064958573,0.0,0.0
73,175200,175200,0.04999999999999999,9.648579233884812,12.0,0.125
74,177600,177600,0.04999999999999999,4.847148695588112,0.0,0.0
75,180000,180000,0.04999999999999999,6.66650937795639,4.5,0.25
76,182400,182400,0.04999999999999999,4.940671181678772,0.0,0.0
77,184800,184800,0.04999999999999999,5.010241097211837,6.125,0.25
78,187200,187200,0.04999999999999999,3.895638257265091,2.375,0.125
79,189600,189600,0.04999999999999999,4.278934061527252,2.875,0.25
80,192000,192000,0.04999999999999999,4.18116923570633,3.875,0.125
81,194400,194400,0.04999999999999999,4.553091365098953,0.375,0.125
82,196800,196800,0.04999999999999999,5.016414833068848,0.0,0.0
83,199200,199200,0.04999999999999999,3.8863703191280363,0.875,0.125
84,201600,201600,0.04999999999999999,3.998698118329048,1.5,0.125
85,204000,204000,0.04999999999999999,2.652653682231903,0.0,0.0
86,206400,206400,0.04999999999999999,4.118462216854096,1.0,0.125
87,208800,208800,0.04999999999999999,6.282854574918747,0.0,0.0
88,211200,211200,0.04999999999999999,5.956991958618164,8.0,0.125
89,213600,213600,0.04999999999999999,4.758202946186065,2.125,0.125
90,216000,216000,0.04999999999999999,6.8008281826972965,0.0,0.0
91,218400,218400,0.04999999999999999,5.579400682449341,0.0,0.0
92,220800,220800,0.04999999999999999,3.7798464417457582,0.5,0.125
93,223200,223200,0.04999999999999999,3.0320092737674713,0.0,0.0
94,225600,225600,0.04999999999999999,5.531733524799347,1.0,0.125
95,228000,228000,0.04999999999999999,3.01269770860672,0.0,0.0
96,230400,230400,0.04999999999999999,7.50763703584671,11.375,0.25
97,232800,232800,0.04999999999999999,6.649485862255096,0.0,0.0
98,235200,235200,0.04999999999999999,5.98195869922638,0.0,0.0
99,237600,237600,0.04999999999999999,4.367263525724411,0.0,0.0
100,240000,240000,0.04999999999999999,5.752179682254791,0.0,0.0
101,242400,242400,0.04999999999999999,5.695783066749573,3.25,0.125
102,244800,244800,0.04999999999999999,3.6205280482769013,0.0,0.0
103,247200,247200,0.04999999999999999,6.0937754809856415,0.0,0.0
104,249600,249600,0.04999999999999999,8.031682801246642,1.125,0.125
105,252000,252000,0.04999999999999999,9.50369154214859,0.375,0.0
106,254400,254400,0.04999999999999999,3.7849887669086457,0.0,0.0
107,256800,256800,0.04999999999999999,4.378887385129929,0.0,0.0
108,259200,259200,0.04999999999999999,6.930093684792519,0.0,0.0
109,261600,261600,0.04999999999999999,10.046407014131546,0.0,0.0
110,264000,264000,0.04999999999999999,8.673526352643966,2.25,0.125
111,266400,266400,0.04999999999999999,3.2177713572978974,0.0,0.0
112,268800,268800,0.04999999999999999,5.991317284107208,0.0,0.0
113,271200,271200,0.04999999999999999,3.4971985638141634,0.0,0.0
114,273600,273600,0.04999999999999999,6.483645987510681,0.0,0.0
115,276000,276000,0.04999999999999999,5.353921437263489,9.5,0.125
116,278400,278400,0.04999999999999999,6.806850659847259,0.0,0.0
117,280800,280800,0.04999999999999999,5.700325828790665,21.375,0.25
118,283200,283200,0.04999999999999999,5.914896368980408,0.0,0.0
119,285600,285600,0.04999999999999999,2.5337434470653535,1.5,0.125
120,288000,288000,0.04999999999999999,6.082035398483276,0.0,0.0
121,290400,290400,0.04999999999999999,8.243704676628113,3.25,0.25
122,292800,292800,0.04999999999999999,4.684338408708572,0.0,0.0
123,295200,295200,0.04999999999999999,4.581748366355896,2.5,0.125
124,297600,297600,0.04999999999999999,4.291950798034668,0.0,0.0
125,300000,300000,0.04999999999999999,5.574000144004822,0.0,0.0
