phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,31.233333333333334,0.36666666666666664,72.54545454545455,0.6974669605804433,65.29914364614241,30
scratch,15000,15000,56.06666666666667,0.5666666666666667,78.52941176470588,0.7304788911399381,77.43693021368772,30
scratch,30000,30000,49.1,0.6,56.5,0.7359633314971128,85.46439064876972,30
scratch,45000,45000,76.53333333333333,0.6,82.38888888888889,0.718927696650534,101.59274116525876,30
scratch,60000,60000,58.3,0.5,71.8,0.7874575479126633,84.93939015556917,30
scratch,75000,75000,65.36666666666666,0.5333333333333333,66.0,0.7587010007398685,94.48097175086899,30
scratch,90000,90000,52.166666666666664,0.5666666666666667,70.11764705882354,0.7576630723651171,76.23425030483499,30
scratch,105000,105000,97.8,0.7666666666666667,70.21739130434783,0.8039884467600871,98.85844983332622,30
scratch,120000,120000,71.76666666666667,0.6333333333333333,75.84210526315789,0.7590339070263086,88.44584679956405,30
scratch,135000,135000,83.0,0.6666666666666666,78.15,0.7818854104912445,90.4597452861845,30
scratch,150000,150000,110.93333333333334,0.7333333333333333,92.36363636363636,0.7788183667892798,101.78745039282232,30
scratch,165000,165000,126.93333333333334,0.8333333333333334,94.96,0.8336249708798333,101.26678092810214,30
scratch,180000,180000,103.86666666666666,0.6666666666666666,79.4,0.8362323878273275,105.61437119208186,30
scratch,195000,195000,117.4,0.8,77.79166666666667,0.8382374021115204,93.4158666283787,30
scratch,210000,210000,120.6,0.8,83.29166666666667,0.7702068151195111,100.25299032430662,30
scratch,225000,225000,124.43333333333334,0.8,83.83333333333333,0.7761532383649342,95.76612435883915,30
scratch,240000,240000,185.1,0.9,80.22222222222223,0.8440013805943052,78.88417961228632,30
scratch,255000,255000,174.86666666666667,0.8666666666666667,81.0,0.8388028122131126,87.04566115801971,30
scratch,270000,270000,167.5,0.8333333333333334,79.84,0.854497939046298,97.94958238632348,30
scratch,285000,285000,193.53333333333333,0.9333333333333333,80.0,0.8381340526009253,73.13649654199182,30
scratch,300000,300000,197.93333333333334,0.9333333333333333,75.64285714285714,0.8513156159839911,72.94775330771799,30
scratch,300000,300000,210.9,0.9333333333333333,73.17857142857143,0.8856203164003126,68.3320240973541,30
