round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4249.1538972377775,0.0,0.0
2,4800,4800,0.4928,69.00472913980484,4.25,0.25
3,7200,7200,0.4856,3.881523925065994,0.0,0.0
4,9600,9600,0.4784,7.08739812374115,7.625,0.25
5,12000,12000,0.4712,38.535527682304384,0.0,0.0
6,14400,14400,0.46399999999999997,7.128781127929687,0.0,0.0
7,16800,16800,0.4568,3.2376666009426116,0.0,0.0
8,19200,19200,0.4496,8.10742815732956,7.375,0.125
9,21600,21600,0.4424,6.171659523248673,1.375,0.125
10,24000,24000,0.43520000000000003,4.142531031370163,4.125,0.125
11,26400,26400,0.428,3.949161112308502,0.0,0.0
12,28800,28800,0.4208,3.1773980647325515,0.0,0.0
13,31200,31200,0.41359999999999997,2.759210501611233,0.0,0.0
14,33600,33600,0.4064,4.6439144551754,0.0,0.0
15,36000,36000,0.3992,1.6804665207862854,0.0,0.0
16,38400,38400,0.392,4.075672501325608,4.5,0.125
17,40800,40800,0.3848,6.016039836406708,0.0,0.0
18,43200,43200,0.3776,2.6520489275455477,2.0,0.125
19,45600,45600,0.3704,3.1900965094566347,0.0,0.0
20,48000,48000,0.36319999999999997,4.35480782687664,0.0,0.0
21,50400,50400,0.356,2.5744854658842087,0.625,0.125
22,52800,52800,0.3488,4.971041041612625,3.125,0.125
23,55200,55200,0.3416,4.2823242247104645,0.0,0.0
24,57600,57600,0.33440000000000003,5.931287786364555,0.0,0.0
25,60000,60000,0.3272,3.5368450701236727,5.0,0.125
26,62400,62400,0.31999999999999995,2.8914954364299774,0.0,0.0
27,64800,64800,0.31279999999999997,2.145391729474068,2.25,0.125
28,67200,67200,0.3056,4.022161662578583,0.0,0.0
29,69600,69600,0.2984,6.466459184885025,2.0,0.125
30,72000,72000,0.2912,6.434873497486114,2.0,0.125
31,74400,74400,0.28400000000000003,6.035604023933411,1.875,0.125
32,76800,76800,0.2768,3.6613719940185545,0.0,0.0
33,79200,79200,0.26959999999999995,5.72556945681572,0.0,0.0
