phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,36.8,0.3,56.44444444444444,0.8348367172671812,84.9045711778615,30
scratch,16800,16800,16.566666666666666,0.3,94.77777777777777,0.6131760227096996,52.18513682790462,30
scratch,33600,33600,15.2,0.4,75.83333333333333,0.7246116964550331,37.3034157629862,30
scratch,50400,50400,27.5,0.43333333333333335,83.46153846153847,0.7259608774523859,51.723235624313716,30
scratch,67200,67200,27.633333333333333,0.36666666666666664,83.72727272727273,0.8047800678705763,53.60036241085234,30
scratch,84000,84000,47.46666666666667,0.8666666666666667,71.96153846153847,0.5881108049279911,67.71936682868616,30
scratch,100800,100800,35.36666666666667,0.6333333333333333,70.36842105263158,0.7194927800099187,42.79823017073401,30
scratch,117600,117600,58.13333333333333,0.8666666666666667,125.92307692307692,0.6435778162169217,59.0754825936967,30
scratch,134400,134400,25.1,0.5666666666666667,115.82352941176471,0.5867445268045661,47.36021173065439,30
scratch,151200,151200,42.266666666666666,0.6333333333333333,95.78947368421052,0.6640187904122369,54.59375569531318,30
scratch,168000,168000,46.4,0.8,86.375,0.5756528004607321,54.36504962464078,30
scratch,184800,184800,44.56666666666667,0.7666666666666667,85.0,0.5724454032815459,58.59897806178073,30
scratch,201600,201600,14.733333333333333,0.43333333333333335,52.69230769230769,0.7517544652210122,41.36543062237733,30
scratch,218400,218400,41.666666666666664,0.6666666666666666,61.15,0.6681961419598904,52.38803057117567,30
scratch,235200,235200,32.96666666666667,0.6666666666666666,64.6,0.6795911404866997,59.05607115470758,30
scratch,252000,252000,41.666666666666664,0.6666666666666666,86.65,0.578272265699759,75.96157528343018,30
scratch,268800,268800,55.233333333333334,0.7666666666666667,83.26086956521739,0.6802639987848343,73.94577851993675,30
scratch,285600,285600,77.23333333333333,0.7,72.61904761904762,0.681145336454495,82.55726678403649,30
scratch,300000,300000,69.53333333333333,0.8333333333333334,109.6,0.5905405246157251,75.41642249277803,30
