phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,42.166666666666664,0.23333333333333334,104.0,0.7601050691131733,89.71375296611089,30
finetune,15000,15000,31.133333333333333,0.23333333333333334,67.85714285714286,0.841205433401652,71.86468766601112,30
finetune,30000,30000,29.766666666666666,0.3,98.44444444444444,0.7571272428046566,66.13449375604092,30
finetune,45000,45000,53.233333333333334,0.5,107.26666666666667,0.7845618980283766,77.06051510667281,30
finetune,60000,60000,58.93333333333333,0.5333333333333333,96.125,0.8038685338373617,74.3532729299948,30
finetune,75000,75000,93.6,0.7,78.38095238095238,0.7971841935667993,83.97355905694157,30
finetune,90000,90000,101.56666666666666,0.6666666666666666,79.15,0.7930300965525235,90.22106311657527,30
finetune,105000,105000,129.66666666666666,0.7666666666666667,88.1304347826087,0.7807721118754657,104.63873263670624,30
finetune,120000,120000,120.06666666666666,0.7,83.23809523809524,0.8074846386422944,104.80784826276735,30
finetune,135000,135000,118.83333333333333,0.7,83.57142857142857,0.7447443486033775,110.31931188469517,30
finetune,150000,150000,133.63333333333333,0.7666666666666667,79.08695652173913,0.7548064531418173,105.60253501833586,30
finetune,165000,165000,140.6,0.7333333333333333,74.22727272727273,0.7716994246624197,108.44436043586973,30
finetune,180000,180000,149.23333333333332,0.7333333333333333,71.9090909090909,0.7658404894562083,106.28837914010113,30
finetune,195000,195000,145.93333333333334,0.7333333333333333,78.4090909090909,0.7424483555713521,103.97444425180286,30
finetune,210000,210000,152.23333333333332,0.8,79.75,0.7667382303992953,98.56196487256241,30
finetune,225000,225000,163.6,0.8333333333333334,78.64,0.7762674268932982,97.91431863166616,30
finetune,240000,240000,167.13333333333333,0.8333333333333334,80.28,0.7955081336877328,95.97439792711005,30
finetune,255000,255000,181.0,0.8333333333333334,69.88,0.8356400101005981,90.1718665507229,30
finetune,270000,270000,180.0,0.8333333333333334,67.0,0.8292302474743365,92.52958520349604,30
finetune,285000,285000,180.36666666666667,0.8666666666666667,71.73076923076923,0.8346509425005991,92.85490473493218,30
finetune,300000,300000,204.96666666666667,0.9,67.85185185185185,0.8518453905592044,77.20616525914876,30
finetune,300000,300000,198.0,0.9,66.77777777777777,0.8360087404080088,79.86713104080836,30
