episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
48,1000048,204.0,True,300,97,3.109169312840544,2.7925748033215356,"(-0.8456534783543095, 0.9989679160198354)","(0.08865011135674389, -0.8892944427992356)",0.8981739243946908
49,1000049,242.0,True,300,59,1.9798944218471763,1.7494390718535588,"(-1.0546670218056766, 0.7713043058644282)","(0.8298303562848478, 0.11222652975086217)",0.8836022024959239
50,1000050,256.0,True,300,45,0.8901677110016507,0.8250000000000004,"(0.13506370973920157, 1.1186056696134634)","(-1.1315249684797557, 1.010403758474146)",0.9267916481397409
51,1000051,243.0,True,300,58,2.115344052136328,1.8499999999999974,"(0.8273866226150823, -1.1315270489588427)","(0.9256943780726385, 1.1556758171212578)",0.8745622245854737
52,1000052,253.0,True,300,48,1.5257677793776034,1.520284707521046,"(-0.9994142129924646, 1.0690896845722366)","(0.9268718232174256, 0.8319793128108302)",0.9964063523095276
53,1000053,265.0,True,300,36,1.0848582385159262,1.0014653826607753,"(0.245340900327484, 1.1678863758895752)","(0.7931388226322461, -0.15373339144509646)",0.9231301815348415
54,1000054,259.0,True,300,42,1.4303382914374199,1.2708684447506529,"(-0.23375963357466756, -1.1386270674246695)","(1.068931602457236, -0.041693645737881146)",0.8885089998349218
55,1000055,218.0,True,300,83,3.554912503046207,2.9922838779844314,"(-0.9457923069408332, 0.8407254863009592)","(1.0995420745328741, -1.2135399974350751)",0.8417320750989908
56,1000056,262.0,True,300,39,1.292900090751771,1.2367980154909657,"(-0.24661273089825447, -1.149824406909157)","(1.1655585858551722, -0.24120997113311815)",0.956607571101504
57,1000057,202.0,True,300,99,3.123643585004515,2.925983641729495,"(-0.9144046943522715, -1.2280061117358951)","(0.19237094119260179, 0.9899384903962225)",0.9367213518776872
58,1000058,0.0,False,300,,2.37058468893554,2.6624920852049456,"(0.7817330737232291, -0.8230834974897787)","(-0.993080908455042, 1.1596623880439867)",
59,1000059,275.0,True,300,26,0.6414644804771771,0.6033985905294665,"(0.03935331779744122, 0.9821965880831802)","(1.0718500327645861, 1.184179416044281)",0.9406578367061044
60,1000060,0.0,False,300,,3.284851060918487,4.20068868632995,"(-1.2109976372569573, 0.8976692051308042)","(-1.0351976799295977, -0.8729459849822427)",
61,1000061,247.0,True,300,54,1.9819614928476845,1.9196263565463012,"(-1.1783154176445025, -0.7529878735571698)","(1.137899477520484, -1.111500418170655)",0.9685487651872489
62,1000062,208.0,True,300,93,2.8463538514899764,2.3152977162430592,"(-0.24520006608218414, 1.146750391110595)","(0.20662295647821266, -1.040377639702679)",0.8134258202054091
63,1000063,281.0,True,300,20,0.4486813253932917,0.408113883008419,"(1.0855981473805507, -0.9227191493372773)","(0.9907321702227488, -0.0780570161526562)",0.9095851775214551
64,1000064,263.0,True,300,38,1.2273715429595735,1.203658635108561,"(0.1168616003597594, -1.2426496024133669)","(1.0673981639377732, 0.10243931205234863)",0.9806799269650384
65,1000065,231.0,True,300,70,1.8995500396410692,1.7981090771213954,"(0.932129041661542, -0.7517855851641767)","(-0.2374019585833626, 0.8411270936602462)",0.9465973728500242
66,1000066,266.0,True,300,35,0.7179733503295737,0.6750000000000003,"(0.9119459872264143, 0.02391390755389211)","(0.7882647616962521, 1.1282824728636491)",0.9401463155842105
67,1000067,258.0,True,300,43,0.9016632944164383,0.8166736668410923,"(1.0568151058615947, 0.20998703929555856)","(0.09108324523582212, 1.0171674986699206)",0.9057412804739359
68,1000068,216.0,True,300,85,3.131492226463116,2.784169994976013,"(-0.9777151896576957, -0.9057374941329659)","(0.9747753244990218, 0.9909499491731264)",0.889087308423758
69,1000069,276.0,True,300,25,0.5869054530311439,0.5494257790708821,"(-0.13488976759494675, 1.242235148957879)","(0.7928225600274637, 0.8637816217254164)",0.9361401844765735
70,1000070,0.0,False,300,,0.6758813896026855,3.115001760363818,"(0.1409476641169224, 1.2172710417035468)","(-1.0124603660154015, -0.8146328452523024)",
71,1000071,239.0,True,300,62,1.7823766520072222,1.7081138830084168,"(1.1845970855132568, 1.2410827979932841)","(-0.9710563061736406, 1.1483498296252954)",0.9583349743079419
72,1000072,190.0,True,300,111,3.337665632627408,2.9943311113194153,"(-0.7892363361668304, 1.13482952058688)","(-0.10678942542595782, -0.9796393222250175)",0.8971333383572877
