round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4718.225950431824,20.0,0.625
2,4800,4800,0.4928,110.77128455638885,14.25,0.625
3,7200,7200,0.4856,4.424949985742569,10.625,0.375
4,9600,9600,0.4784,82.55536456108094,27.375,0.375
5,12000,12000,0.4712,13.320228123664856,56.375,0.75
6,14400,14400,0.46399999999999997,9.055069363117218,29.875,0.625
7,16800,16800,0.4568,8.377909338474273,21.625,0.625
8,19200,19200,0.4496,8.595648050308228,8.25,0.25
9,21600,21600,0.4424,11.992276030778886,22.5,0.5
10,24000,24000,0.43520000000000003,17.02812886238098,12.0,0.375
11,26400,26400,0.428,10.251475983858109,16.0,0.5
12,28800,28800,0.4208,14.302110970020294,14.125,0.375
13,31200,31200,0.41359999999999997,20.555975008010865,16.75,0.375
14,33600,33600,0.4064,11.14987143278122,11.375,0.5
15,36000,36000,0.3992,23.749721431732176,27.25,0.625
16,38400,38400,0.392,10.452715063095093,31.5,0.375
17,40800,40800,0.3848,7.528931355476379,50.375,1.0
18,43200,43200,0.3776,20.430797243118285,16.125,0.375
19,45600,45600,0.3704,10.665294015407563,30.75,0.875
20,48000,48000,0.36319999999999997,13.383464467525481,22.875,0.375
21,50400,50400,0.356,8.571577787399292,12.5,0.375
22,52800,52800,0.3488,8.29748938679695,14.25,0.5
23,55200,55200,0.3416,14.63181312084198,16.625,0.375
24,57600,57600,0.33440000000000003,14.174743747711181,50.25,0.625
25,60000,60000,0.3272,10.323929452896119,41.75,0.625
26,62400,62400,0.31999999999999995,11.876567149162293,35.625,0.75
27,64800,64800,0.31279999999999997,9.66592117547989,31.125,0.75
28,67200,67200,0.3056,10.599572086334229,34.125,0.875
29,69600,69600,0.2984,9.621216094493866,12.5,0.375
30,72000,72000,0.2912,14.595881867408753,24.0,0.5
31,74400,74400,0.28400000000000003,12.513812136650085,24.0,0.625
32,76800,76800,0.2768,11.136595737934112,21.875,0.5
33,79200,79200,0.26959999999999995,11.343918371200562,19.375,0.625
34,81600,81600,0.26239999999999997,14.072211742401123,16.75,0.25
35,84000,84000,0.2552,14.091595315933228,42.75,0.5
36,86400,86400,0.24799999999999994,16.49359529018402,26.625,0.625
37,88800,88800,0.24080000000000001,20.51485300064087,29.875,0.375
38,91200,91200,0.23360000000000003,24.00270278453827,9.75,0.25
39,93600,93600,0.2264,10.67225432395935,8.5,0.375
40,96000,96000,0.2192,13.696254682540893,15.875,0.5
41,98400,98400,0.21199999999999997,8.357980132102966,36.625,0.875
42,100800,100800,0.20479999999999998,16.567229509353638,20.0,0.5
43,103200,103200,0.1976,11.732861590385436,23.0,0.625
44,105600,105600,0.1904,10.357018828392029,41.875,0.75
45,108000,108000,0.18320000000000003,20.69918155670166,6.375,0.375
46,110400,110400,0.176,10.275641608238221,14.375,0.375
47,112800,112800,0.1688,12.026947712898254,18.5,0.875
48,115200,115200,0.16159999999999997,11.73323483467102,9.5,0.625
49,117600,117600,0.15439999999999998,14.60593523979187,37.75,0.5
50,120000,120000,0.1472,10.914774417877197,24.25,0.75
51,122400,122400,0.13999999999999996,17.831232333183287,40.25,0.625
52,124800,124800,0.13280000000000003,13.772444462776184,29.25,0.625
53,127200,127200,0.1256,9.401050686836243,11.0,0.75
54,129600,129600,0.1184,23.1842303276062,6.375,0.25
55,132000,132000,0.11120000000000002,10.630699515342712,11.125,0.375
56,134400,134400,0.10399999999999998,14.864934968948365,26.625,0.375
57,136800,136800,0.0968,17.91957836151123,22.25,0.375
58,139200,139200,0.08959999999999996,20.923455452919008,25.875,0.5
59,141600,141600,0.08239999999999997,8.741304755210876,57.125,1.0
60,144000,144000,0.07519999999999999,17.845896685123442,49.375,0.625
61,146400,146400,0.068,22.228584694862366,12.375,0.375
62,148800,148800,0.06080000000000002,12.71023449897766,12.625,0.375
63,151200,151200,0.05359999999999998,12.55301696062088,6.625,0.25
64,153600,153600,0.04999999999999999,11.928594732284546,19.625,0.5
65,156000,156000,0.04999999999999999,11.504868817329406,30.375,0.875
66,158400,158400,0.04999999999999999,16.19191744327545,34.75,0.5
67,160800,160800,0.04999999999999999,12.570266222953796,33.125,0.75
68,163200,163200,0.04999999999999999,15.623587560653686,26.75,0.5
69,165600,165600,0.04999999999999999,13.178898358345032,6.625,0.375
70,168000,168000,0.04999999999999999,15.814168620109559,39.375,0.375
71,170400,170400,0.04999999999999999,19.61448209285736,12.375,0.375
72,172800,172800,0.04999999999999999,11.307424092292786,27.875,0.75
73,175200,175200,0.04999999999999999,10.043267488479614,35.25,0.875
74,177600,177600,0.04999999999999999,15.893591976165771,33.5,0.375
75,180000,180000,0.04999999999999999,14.303668451309203,8.375,0.375
76,182400,182400,0.04999999999999999,12.617403316497803,25.75,0.75
77,184800,184800,0.04999999999999999,8.011294686794281,23.25,0.625
78,187200,187200,0.04999999999999999,12.534943914413452,41.375,0.75
79,189600,189600,0.04999999999999999,11.520519995689392,45.5,0.75
80,192000,192000,0.04999999999999999,14.020883655548095,26.875,0.75
81,194400,194400,0.04999999999999999,16.810102772712707,21.625,0.5
82,196800,196800,0.04999999999999999,9.738634204864502,10.0,0.375
83,199200,199200,0.04999999999999999,13.698246669769286,39.75,0.625
84,201600,201600,0.04999999999999999,11.735824465751648,32.625,0.75
85,204000,204000,0.04999999999999999,10.49198133945465,17.25,0.625
86,206400,206400,0.04999999999999999,10.857078361511231,46.875,0.75
87,208800,208800,0.04999999999999999,10.589676809310912,45.375,0.75
88,211200,211200,0.04999999999999999,14.807794713974,36.875,0.75
89,213600,213600,0.04999999999999999,13.669685292243958,28.0,0.625
90,216000,216000,0.04999999999999999,14.745144295692445,43.5,0.5
91,218400,218400,0.04999999999999999,26.11565546989441,24.375,0.75
92,220800,220800,0.04999999999999999,21.39619908332825,67.125,0.5
93,223200,223200,0.04999999999999999,16.704754161834718,11.75,0.25
94,225600,225600,0.04999999999999999,17.86927466392517,12.25,0.25
95,228000,228000,0.04999999999999999,12.668115329742431,31.0,0.75
96,230400,230400,0.04999999999999999,17.108833837509156,25.5,0.5
97,232800,232800,0.04999999999999999,14.599060416221619,43.0,0.625
98,235200,235200,0.04999999999999999,12.636044907569886,24.5,0.625
99,237600,237600,0.04999999999999999,17.606178426742552,43.875,0.625
100,240000,240000,0.04999999999999999,17.964688539505005,59.0,0.75
101,242400,242400,0.04999999999999999,14.939922285079955,33.5,0.5
102,244800,244800,0.04999999999999999,13.506415247917175,47.5,0.875
103,247200,247200,0.04999999999999999,12.342985343933105,25.875,0.625
104,249600,249600,0.04999999999999999,11.700079011917115,35.875,0.625
105,252000,252000,0.04999999999999999,16.57145972251892,48.875,0.5
106,254400,254400,0.04999999999999999,11.835039043426514,44.25,0.625
107,256800,256800,0.04999999999999999,17.317219710350038,15.875,0.5
108,259200,259200,0.04999999999999999,12.031767225265503,32.25,0.5
109,261600,261600,0.04999999999999999,9.413136649131776,43.875,0.875
110,264000,264000,0.04999999999999999,13.458993196487427,38.0,0.625
111,266400,266400,0.04999999999999999,9.306305527687073,18.0,0.75
112,268800,268800,0.04999999999999999,16.854242753982543,32.75,0.75
113,271200,271200,0.04999999999999999,10.34104518890381,20.125,0.375
114,273600,273600,0.04999999999999999,15.406471061706544,14.25,0.5
115,276000,276000,0.04999999999999999,12.989558839797974,44.25,0.75
116,278400,278400,0.04999999999999999,16.618650937080382,46.0,0.75
117,280800,280800,0.04999999999999999,11.837508177757263,37.375,0.875
118,283200,283200,0.04999999999999999,14.889008808135987,29.0,0.75
119,285600,285600,0.04999999999999999,15.35624520778656,9.625,0.25
120,288000,288000,0.04999999999999999,9.398566484451294,29.625,0.875
121,290400,290400,0.04999999999999999,16.2850088596344,19.125,0.375
122,292800,292800,0.04999999999999999,7.206538224220276,42.0,0.875
