round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4726.250221252441,58.375,0.75
2,4800,4800,0.4928,209.5182843208313,34.25,0.25
3,7200,7200,0.4856,25.511367535591127,11.125,0.5
4,9600,9600,0.4784,10.996819573640824,16.375,0.375
5,12000,12000,0.4712,10.692407763004303,15.875,0.75
6,14400,14400,0.46399999999999997,33.25662183761597,13.75,0.375
7,16800,16800,0.4568,34.04413723945618,26.875,0.375
8,19200,19200,0.4496,13.080620801448822,17.625,0.5
9,21600,21600,0.4424,10.065059089660645,50.25,0.875
10,24000,24000,0.43520000000000003,13.728052854537964,55.375,0.5
11,26400,26400,0.428,106.90399597883224,17.25,0.375
12,28800,28800,0.4208,26.235764741897583,17.625,0.375
13,31200,31200,0.41359999999999997,13.79442069530487,55.25,0.625
14,33600,33600,0.4064,17.112689471244813,37.875,0.75
15,36000,36000,0.3992,15.121692097187042,28.5,0.5
16,38400,38400,0.392,9.681211495399475,38.375,0.875
17,40800,40800,0.3848,10.03258936405182,38.75,0.625
18,43200,43200,0.3776,16.044417023658752,44.125,0.625
19,45600,45600,0.3704,17.283447766304015,46.0,0.625
20,48000,48000,0.36319999999999997,17.600594758987427,10.0,0.375
21,50400,50400,0.356,14.281998205184937,7.5,0.125
22,52800,52800,0.3488,13.663088059425354,42.125,0.5
23,55200,55200,0.3416,14.326027131080627,8.5,0.25
24,57600,57600,0.33440000000000003,17.440581130981446,27.25,0.625
25,60000,60000,0.3272,19.083806324005128,14.5,0.375
26,62400,62400,0.31999999999999995,12.280797386169434,27.625,0.5
27,64800,64800,0.31279999999999997,14.999023246765137,45.75,0.75
28,67200,67200,0.3056,22.455378150939943,20.5,0.25
29,69600,69600,0.2984,14.753922843933106,37.875,0.875
30,72000,72000,0.2912,17.249652719497682,31.625,0.625
31,74400,74400,0.28400000000000003,16.242195463180543,64.25,0.875
32,76800,76800,0.2768,16.88522379398346,41.5,0.5
33,79200,79200,0.26959999999999995,15.539727568626404,36.0,0.5
34,81600,81600,0.26239999999999997,8.849479603767396,32.0,0.875
35,84000,84000,0.2552,15.719718599319458,40.5,0.625
36,86400,86400,0.24799999999999994,11.733541297912598,35.5,0.75
37,88800,88800,0.24080000000000001,22.73319113254547,21.0,0.625
38,91200,91200,0.23360000000000003,15.799946546554565,32.625,0.625
39,93600,93600,0.2264,10.730251002311707,53.75,1.0
40,96000,96000,0.2192,8.833687162399292,27.875,0.75
41,98400,98400,0.21199999999999997,8.706098699569703,37.625,0.75
42,100800,100800,0.20479999999999998,13.885070991516113,10.75,0.5
43,103200,103200,0.1976,11.104964756965638,95.625,0.875
44,105600,105600,0.1904,12.758936727046967,45.5,0.875
45,108000,108000,0.18320000000000003,29.25943160057068,9.5,0.25
46,110400,110400,0.176,14.830373740196228,27.5,0.875
47,112800,112800,0.1688,16.84706344604492,42.375,0.75
48,115200,115200,0.16159999999999997,19.697775220870973,22.125,0.75
49,117600,117600,0.15439999999999998,12.002374863624572,25.75,0.625
50,120000,120000,0.1472,16.496042847633362,36.25,0.625
51,122400,122400,0.13999999999999996,10.544778656959533,42.25,0.75
52,124800,124800,0.13280000000000003,11.29887387752533,19.0,0.875
53,127200,127200,0.1256,12.276106190681457,36.625,0.625
54,129600,129600,0.1184,12.446006584167481,20.875,0.625
55,132000,132000,0.11120000000000002,14.345957612991333,32.125,0.625
56,134400,134400,0.10399999999999998,13.22015027999878,28.375,0.5
57,136800,136800,0.0968,18.09649052619934,25.375,0.5
58,139200,139200,0.08959999999999996,13.535777950286866,22.875,0.625
59,141600,141600,0.08239999999999997,13.998830032348632,45.625,0.75
60,144000,144000,0.07519999999999999,18.023039150238038,15.5,0.375
61,146400,146400,0.068,12.227510356903077,28.375,0.625
62,148800,148800,0.06080000000000002,14.940171933174133,18.125,0.5
63,151200,151200,0.05359999999999998,16.879139518737794,17.0,0.5
64,153600,153600,0.04999999999999999,14.904803729057312,26.125,0.5
65,156000,156000,0.04999999999999999,45.152630186080934,13.125,0.625
66,158400,158400,0.04999999999999999,10.836945080757141,51.875,0.875
67,160800,160800,0.04999999999999999,9.558059728145599,26.125,0.875
68,163200,163200,0.04999999999999999,19.521827077865602,8.75,0.375
69,165600,165600,0.04999999999999999,10.3339173078537,34.25,0.875
70,168000,168000,0.04999999999999999,12.005675983428954,55.75,0.875
71,170400,170400,0.04999999999999999,10.455271005630493,6.5,0.375
72,172800,172800,0.04999999999999999,20.278646373748778,10.0,0.5
73,175200,175200,0.04999999999999999,12.702117013931275,28.5,0.75
74,177600,177600,0.04999999999999999,9.05348482131958,22.5,0.625
75,180000,180000,0.04999999999999999,19.698821115493775,51.625,0.625
76,182400,182400,0.04999999999999999,12.3193483710289,34.375,0.75
77,184800,184800,0.04999999999999999,16.98502161502838,25.0,0.625
78,187200,187200,0.04999999999999999,15.29032130241394,28.0,0.625
79,189600,189600,0.04999999999999999,9.48475785255432,18.625,0.75
80,192000,192000,0.04999999999999999,14.756219387054443,32.25,0.625
81,194400,194400,0.04999999999999999,22.60036630630493,18.375,0.25
82,196800,196800,0.04999999999999999,11.44748239517212,39.125,0.625
83,199200,199200,0.04999999999999999,9.83346848487854,19.875,0.75
84,201600,201600,0.04999999999999999,14.945032358169556,39.375,0.75
85,204000,204000,0.04999999999999999,10.018474173545837,40.875,0.875
86,206400,206400,0.04999999999999999,9.42676682472229,58.875,0.875
87,208800,208800,0.04999999999999999,21.92514901161194,39.25,0.625
88,211200,211200,0.04999999999999999,13.618856310844421,43.0,0.875
89,213600,213600,0.04999999999999999,17.911021971702574,13.0,0.5
90,216000,216000,0.04999999999999999,14.227156138420105,57.25,0.875
91,218400,218400,0.04999999999999999,14.99731912612915,13.75,0.375
92,220800,220800,0.04999999999999999,21.256648540496826,48.625,0.625
93,223200,223200,0.04999999999999999,12.294927954673767,27.875,0.75
94,225600,225600,0.04999999999999999,13.779129934310912,24.0,0.625
95,228000,228000,0.04999999999999999,14.791288566589355,59.5,0.75
96,230400,230400,0.04999999999999999,21.640245771408082,35.25,0.625
97,232800,232800,0.04999999999999999,20.880251383781435,29.625,0.5
98,235200,235200,0.04999999999999999,12.026801180839538,26.125,0.625
99,237600,237600,0.04999999999999999,14.315762853622436,37.0,0.625
100,240000,240000,0.04999999999999999,10.025051093101501,23.375,0.75
101,242400,242400,0.04999999999999999,19.97554693222046,26.75,0.625
102,244800,244800,0.04999999999999999,16.148079252243043,21.625,0.25
103,247200,247200,0.04999999999999999,19.25188283920288,21.5,0.375
104,249600,249600,0.04999999999999999,13.634270358085633,24.75,0.5
105,252000,252000,0.04999999999999999,17.35098021030426,23.875,0.375
106,254400,254400,0.04999999999999999,11.706505179405212,18.25,0.375
107,256800,256800,0.04999999999999999,11.088316774368286,27.875,0.75
108,259200,259200,0.04999999999999999,17.93288016319275,21.375,0.5
109,261600,261600,0.04999999999999999,17.70816512107849,35.5,0.625
110,264000,264000,0.04999999999999999,22.918574810028076,19.625,0.375
111,266400,266400,0.04999999999999999,11.848457407951354,25.0,0.5
112,268800,268800,0.04999999999999999,12.969292831420898,28.0,0.625
