phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,44.13333333333333,0.3333333333333333,56.4,0.7560787655000643,77.5827626310849,30
finetune,16800,16800,68.93333333333334,0.8333333333333334,71.84,0.7695730180795295,65.9869022183025,30
finetune,33600,33600,31.4,0.43333333333333335,67.0,0.6392379572131228,56.17988350241417,30
finetune,50400,50400,14.533333333333333,0.5333333333333333,96.6875,0.5160473129635078,18.953178849621697,30
finetune,67200,67200,25.766666666666666,0.5,54.13333333333333,0.7356874997764941,49.81253362103887,30
finetune,84000,84000,41.96666666666667,0.5,94.53333333333333,0.6220285372011034,57.96757912734546,30
finetune,100800,100800,54.333333333333336,0.5,60.666666666666664,0.7419638885717451,88.82580136709011,30
finetune,117600,117600,57.46666666666667,0.5666666666666667,70.41176470588235,0.7242484178411775,93.70450006981166,30
finetune,134400,134400,48.166666666666664,0.6333333333333333,91.47368421052632,0.7139778297302295,64.14589154652737,30
finetune,151200,151200,54.36666666666667,0.7333333333333333,59.72727272727273,0.6831540271619669,77.20750514409018,30
finetune,168000,168000,39.233333333333334,0.4,79.08333333333333,0.6473657897169879,73.88979834084388,30
finetune,184800,184800,115.5,0.8666666666666667,85.88461538461539,0.7509245490316896,77.60187964307264,30
finetune,201600,201600,51.96666666666667,0.6666666666666666,70.65,0.6704384179133458,74.83567438674913,30
finetune,218400,218400,48.833333333333336,0.5,102.2,0.6313308630122305,84.35887351209644,30
finetune,235200,235200,125.43333333333334,0.9333333333333333,79.60714285714286,0.7943317208998462,82.02257188634465,30
finetune,252000,252000,143.5,0.8333333333333334,60.32,0.7749197866031934,98.81286737374182,30
finetune,268800,268800,92.63333333333334,0.9,60.2962962962963,0.7870026464727222,79.68666367602607,30
finetune,285600,285600,88.16666666666667,0.7333333333333333,79.13636363636364,0.6572211236353588,83.23464271039096,30
finetune,300000,300000,55.833333333333336,0.5333333333333333,85.1875,0.655309806258468,81.48157538018506,30
