round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4468.810396385193,0.0,0.0
2,4800,4800,0.4928,469.3268756866455,0.0,0.0
3,7200,7200,0.4856,21.897268760204316,0.0,0.0
4,9600,9600,0.4784,11.372437751293182,0.0,0.0
5,12000,12000,0.4712,3.0978114724159242,0.0,0.0
6,14400,14400,0.46399999999999997,3.287533363699913,0.0,0.0
7,16800,16800,0.4568,4.3504097074270245,0.0,0.0
8,19200,19200,0.4496,3.6980420291423797,0.0,0.0
9,21600,21600,0.4424,1.5766030997037888,0.0,0.0
10,24000,24000,0.43520000000000003,3.248424883186817,0.0,0.0
11,26400,26400,0.428,1.19732371494174,0.0,0.0
12,28800,28800,0.4208,1.960663390159607,0.0,0.0
13,31200,31200,0.41359999999999997,1.4323128044605256,0.0,0.0
14,33600,33600,0.4064,7.892032855749131,6.25,0.125
15,36000,36000,0.3992,3.7468015998601913,0.375,0.125
16,38400,38400,0.392,3.0938622027635576,2.75,0.125
17,40800,40800,0.3848,1.2597856491804122,0.0,0.0
18,43200,43200,0.3776,2.4635963559150698,0.0,0.0
19,45600,45600,0.3704,1.8677153915166855,0.0,0.0
20,48000,48000,0.36319999999999997,4.684807133674622,11.125,0.25
21,50400,50400,0.356,3.5540375083684923,0.0,0.0
22,52800,52800,0.3488,2.7058563232421875,0.0,0.0
23,55200,55200,0.3416,4.441342759132385,3.125,0.125
24,57600,57600,0.33440000000000003,4.226471161842346,0.0,0.0
25,60000,60000,0.3272,2.8405264914035797,0.0,0.0
26,62400,62400,0.31999999999999995,3.0507244557142257,3.75,0.125
27,64800,64800,0.31279999999999997,4.717542970180512,12.125,0.375
28,67200,67200,0.3056,7.284652489423752,0.0,0.0
29,69600,69600,0.2984,3.2798414498567583,0.0,0.0
30,72000,72000,0.2912,3.87116060256958,1.875,0.125
31,74400,74400,0.28400000000000003,3.691203260421753,8.875,0.125
32,76800,76800,0.2768,6.424713605642319,1.375,0.125
33,79200,79200,0.26959999999999995,3.568699875473976,0.0,0.0
34,81600,81600,0.26239999999999997,4.02014898955822,0.0,0.0
35,84000,84000,0.2552,4.216253232955933,0.0,0.0
36,86400,86400,0.24799999999999994,7.318033826351166,13.625,0.25
37,88800,88800,0.24080000000000001,10.821108531951904,1.5,0.125
38,91200,91200,0.23360000000000003,9.761465406417846,11.375,0.125
39,93600,93600,0.2264,8.730687546730042,5.25,0.125
40,96000,96000,0.2192,17.1347392141819,0.0,0.0
41,98400,98400,0.21199999999999997,3.8741793870925902,0.0,0.0
42,100800,100800,0.20479999999999998,4.6062324821949,1.25,0.125
43,103200,103200,0.1976,5.394152450561523,0.0,0.0
44,105600,105600,0.1904,4.620982456207275,0.0,0.0
45,108000,108000,0.18320000000000003,6.683774840831757,6.375,0.125
46,110400,110400,0.176,10.016199773550033,9.25,0.125
47,112800,112800,0.1688,11.208450734615326,0.0,0.0
48,115200,115200,0.16159999999999997,20.850090712308884,0.0,0.0
49,117600,117600,0.15439999999999998,11.003385055065156,0.0,0.0
50,120000,120000,0.1472,6.201855051517486,2.375,0.125
51,122400,122400,0.13999999999999996,3.5834626138210295,2.25,0.125
52,124800,124800,0.13280000000000003,6.103445065021515,3.625,0.125
53,127200,127200,0.1256,8.99886496067047,0.625,0.125
54,129600,129600,0.1184,10.091733396053314,0.0,0.0
55,132000,132000,0.11120000000000002,3.970139855146408,0.625,0.125
56,134400,134400,0.10399999999999998,10.116770446300507,0.0,0.0
57,136800,136800,0.0968,11.21210082769394,0.0,0.0
58,139200,139200,0.08959999999999996,7.307183229923249,4.375,0.25
59,141600,141600,0.08239999999999997,4.9893103539943695,5.75,0.125
60,144000,144000,0.07519999999999999,7.305139970779419,7.875,0.25
61,146400,146400,0.068,6.596241235733032,11.75,0.25
62,148800,148800,0.06080000000000002,4.539398413896561,1.625,0.125
63,151200,151200,0.05359999999999998,3.823307293653488,0.0,0.0
64,153600,153600,0.04999999999999999,5.0494438230991365,0.0,0.0
65,156000,156000,0.04999999999999999,6.605191290378571,5.125,0.25
66,158400,158400,0.04999999999999999,8.723634123802185,2.25,0.125
67,160800,160800,0.04999999999999999,5.460832971334457,16.875,0.375
68,163200,163200,0.04999999999999999,4.257580751180649,0.0,0.0
69,165600,165600,0.04999999999999999,7.298911130428314,26.125,0.25
70,168000,168000,0.04999999999999999,7.0862355589866635,0.0,0.0
71,170400,170400,0.04999999999999999,4.679281759262085,0.0,0.0
72,172800,172800,0.04999999999999999,5.809545260667801,0.0,0.0
73,175200,175200,0.04999999999999999,8.672347283363342,3.625,0.125
74,177600,177600,0.04999999999999999,5.9600578308105465,0.0,0.0
75,180000,180000,0.04999999999999999,9.972191834449768,6.5,0.125
76,182400,182400,0.04999999999999999,5.562621593475342,2.875,0.125
77,184800,184800,0.04999999999999999,8.022786617279053,0.0,0.0
78,187200,187200,0.04999999999999999,8.111329716444015,0.0,0.0
79,189600,189600,0.04999999999999999,4.378165161609649,0.0,0.0
80,192000,192000,0.04999999999999999,6.5823516845703125,0.0,0.0
81,194400,194400,0.04999999999999999,4.9272709548473355,0.0,0.0
82,196800,196800,0.04999999999999999,6.067865836620331,8.0,0.25
83,199200,199200,0.04999999999999999,5.397260731458664,9.5,0.125
84,201600,201600,0.04999999999999999,4.792096763849258,3.25,0.125
85,204000,204000,0.04999999999999999,7.599428510665893,6.625,0.125
86,206400,206400,0.04999999999999999,7.17797566652298,24.75,0.5
87,208800,208800,0.04999999999999999,7.934223860502243,0.0,0.0
88,211200,211200,0.04999999999999999,6.8583158493042,9.0,0.375
89,213600,213600,0.04999999999999999,10.155013489723206,3.0,0.125
90,216000,216000,0.04999999999999999,5.602942925691605,0.0,0.0
91,218400,218400,0.04999999999999999,8.910544371604919,3.875,0.125
