round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4907.041123199463,43.375,0.75
2,4800,4800,0.4928,176.68177738189698,24.875,0.375
3,7200,7200,0.4856,26.33909683227539,14.25,0.5
4,9600,9600,0.4784,12.805353283882141,32.25,0.5
5,12000,12000,0.4712,5.304663985967636,6.5,0.375
6,14400,14400,0.46399999999999997,9.070125997066498,15.0,0.625
7,16800,16800,0.4568,13.825756192207336,28.625,0.625
8,19200,19200,0.4496,10.72635298371315,22.0,0.5
9,21600,21600,0.4424,19.760632848739625,24.5,0.375
10,24000,24000,0.43520000000000003,12.528708624839783,15.875,0.375
11,26400,26400,0.428,23.102319478988647,14.625,0.25
12,28800,28800,0.4208,17.800305199623107,11.375,0.375
13,31200,31200,0.41359999999999997,23.85663800239563,20.0,0.5
14,33600,33600,0.4064,12.711552488803864,3.375,0.25
15,36000,36000,0.3992,9.610796260833741,28.75,0.5
16,38400,38400,0.392,10.124217009544372,19.875,0.625
17,40800,40800,0.3848,28.2565505027771,18.875,0.375
18,43200,43200,0.3776,22.183086776733397,15.625,0.375
19,45600,45600,0.3704,21.94097228050232,6.25,0.25
20,48000,48000,0.36319999999999997,15.431927704811097,33.75,0.625
21,50400,50400,0.356,10.904813265800476,18.875,0.5
22,52800,52800,0.3488,12.475518107414246,22.0,0.625
23,55200,55200,0.3416,15.116580092906952,24.375,0.5
24,57600,57600,0.33440000000000003,19.72838399410248,13.25,0.5
25,60000,60000,0.3272,14.051267468929291,31.75,0.5
26,62400,62400,0.31999999999999995,10.4222088098526,63.75,0.875
27,64800,64800,0.31279999999999997,19.88621869087219,12.0,0.125
28,67200,67200,0.3056,14.351714324951171,2.625,0.25
29,69600,69600,0.2984,29.856040954589844,11.375,0.375
30,72000,72000,0.2912,17.090196943283082,26.625,0.5
31,74400,74400,0.28400000000000003,13.142913556098938,10.0,0.25
32,76800,76800,0.2768,14.670023894309997,21.875,0.5
33,79200,79200,0.26959999999999995,14.589786291122437,0.0,0.0
34,81600,81600,0.26239999999999997,24.13027629852295,27.25,0.625
35,84000,84000,0.2552,13.732412219047546,22.5,0.625
36,86400,86400,0.24799999999999994,22.51671371459961,22.0,0.5
37,88800,88800,0.24080000000000001,21.138006925582886,15.75,0.5
38,91200,91200,0.23360000000000003,24.53382201194763,15.375,0.375
39,93600,93600,0.2264,16.868121099472045,22.75,0.375
40,96000,96000,0.2192,19.001835918426515,37.5,0.875
41,98400,98400,0.21199999999999997,13.87967141866684,12.0,0.5
42,100800,100800,0.20479999999999998,20.744876861572266,13.0,0.375
43,103200,103200,0.1976,11.266664338111877,20.5,0.5
44,105600,105600,0.1904,11.388756108283996,39.125,0.625
45,108000,108000,0.18320000000000003,18.2048061132431,15.25,0.5
46,110400,110400,0.176,11.801403617858886,42.125,0.75
47,112800,112800,0.1688,15.271788549423217,19.75,0.375
48,115200,115200,0.16159999999999997,15.83975338935852,15.375,0.375
49,117600,117600,0.15439999999999998,14.022459244728088,28.25,0.75
50,120000,120000,0.1472,15.970676231384278,25.75,0.625
51,122400,122400,0.13999999999999996,20.47010741233826,28.0,0.375
52,124800,124800,0.13280000000000003,12.647950887680054,22.5,0.625
53,127200,127200,0.1256,10.869288527965546,19.625,0.75
54,129600,129600,0.1184,14.855220198631287,40.5,0.75
55,132000,132000,0.11120000000000002,16.073106908798216,26.25,0.625
56,134400,134400,0.10399999999999998,8.998801350593567,45.75,0.875
57,136800,136800,0.0968,13.432587242126464,10.125,0.5
58,139200,139200,0.08959999999999996,10.396398735046386,54.25,1.0
59,141600,141600,0.08239999999999997,11.115645456314088,20.375,0.5
60,144000,144000,0.07519999999999999,10.257389783859253,26.5,0.625
61,146400,146400,0.068,8.797664284706116,43.875,1.0
62,148800,148800,0.06080000000000002,8.951319789886474,37.25,0.875
63,151200,151200,0.05359999999999998,9.724718284606933,34.125,0.75
64,153600,153600,0.04999999999999999,9.325309109687804,45.125,0.625
65,156000,156000,0.04999999999999999,19.397644805908204,30.125,0.75
66,158400,158400,0.04999999999999999,12.15056562423706,24.125,0.625
67,160800,160800,0.04999999999999999,15.902907776832581,30.25,0.625
68,163200,163200,0.04999999999999999,9.539181566238403,27.125,0.875
69,165600,165600,0.04999999999999999,9.788974130153656,11.5,0.25
70,168000,168000,0.04999999999999999,10.958769345283509,19.75,0.625
71,170400,170400,0.04999999999999999,15.597656393051148,54.75,0.75
72,172800,172800,0.04999999999999999,13.18508517742157,16.5,0.375
73,175200,175200,0.04999999999999999,15.08542559146881,37.875,0.5
74,177600,177600,0.04999999999999999,14.13401439189911,18.25,0.375
75,180000,180000,0.04999999999999999,19.77462682723999,24.75,0.5
76,182400,182400,0.04999999999999999,11.817029786109924,15.125,0.5
