round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4567.894023132324,7.875,0.125
2,4800,4800,0.4928,2869.096915435791,20.875,0.25
3,7200,7200,0.4856,9.858412396907806,21.125,0.5
4,9600,9600,0.4784,4.649400049448014,25.0,0.5
5,12000,12000,0.4712,5.4824217557907104,7.25,0.25
6,14400,14400,0.46399999999999997,9.130872267484666,13.75,0.5
7,16800,16800,0.4568,5.384239244461059,16.5,0.5
8,19200,19200,0.4496,16.307405793666838,25.0,0.625
9,21600,21600,0.4424,8.342544519901276,22.625,0.625
10,24000,24000,0.43520000000000003,17.82424075603485,42.5,0.625
11,26400,26400,0.428,10.64408872127533,28.625,0.75
12,28800,28800,0.4208,13.403532338142394,34.875,0.75
13,31200,31200,0.41359999999999997,8.10048704147339,21.125,0.75
14,33600,33600,0.4064,16.627232611179352,16.5,0.5
15,36000,36000,0.3992,8.63524808883667,21.375,0.5
16,38400,38400,0.392,21.570938491821288,43.125,0.5
17,40800,40800,0.3848,9.719029903411865,47.5,0.75
18,43200,43200,0.3776,5.530305162072182,65.0,0.875
19,45600,45600,0.3704,15.392629623413086,22.25,0.75
20,48000,48000,0.36319999999999997,17.00027437210083,39.25,0.75
21,50400,50400,0.356,19.1837516784668,28.5,0.5
22,52800,52800,0.3488,10.42123783826828,31.375,0.625
23,55200,55200,0.3416,10.966202545166016,19.25,0.5
24,57600,57600,0.33440000000000003,9.255128586292267,21.375,0.75
25,60000,60000,0.3272,10.196579587459563,42.75,0.625
26,62400,62400,0.31999999999999995,16.531092834472656,17.75,0.625
27,64800,64800,0.31279999999999997,10.219818866252899,34.375,0.625
28,67200,67200,0.3056,11.375346446037293,34.75,0.75
29,69600,69600,0.2984,27.844434523582457,25.25,0.625
30,72000,72000,0.2912,10.377982640266419,13.625,0.5
31,74400,74400,0.28400000000000003,11.250541353225708,19.375,0.375
32,76800,76800,0.2768,9.835214948654174,28.75,0.5
33,79200,79200,0.26959999999999995,11.075180280208588,42.25,0.625
34,81600,81600,0.26239999999999997,11.896554708480835,38.875,0.625
35,84000,84000,0.2552,16.911406755447388,30.75,0.625
36,86400,86400,0.24799999999999994,19.893919348716736,43.75,0.5
37,88800,88800,0.24080000000000001,9.585407876968384,44.5,0.75
38,91200,91200,0.23360000000000003,18.517944073677064,25.25,0.5
39,93600,93600,0.2264,22.268764567375182,20.0,0.5
40,96000,96000,0.2192,8.975508880615234,18.375,0.5
41,98400,98400,0.21199999999999997,16.20393328666687,27.625,0.5
42,100800,100800,0.20479999999999998,17.910120725631714,42.625,0.75
43,103200,103200,0.1976,20.939367628097536,28.125,0.625
44,105600,105600,0.1904,17.22521562576294,43.875,0.75
45,108000,108000,0.18320000000000003,19.12176384925842,26.375,0.375
46,110400,110400,0.176,9.461205005645752,11.625,0.375
47,112800,112800,0.1688,17.299602651596068,22.625,0.625
48,115200,115200,0.16159999999999997,12.516725599765778,29.875,0.75
49,117600,117600,0.15439999999999998,10.469763672351837,42.75,0.75
50,120000,120000,0.1472,10.002257800102234,35.375,0.875
51,122400,122400,0.13999999999999996,21.227516102790833,35.875,0.625
52,124800,124800,0.13280000000000003,14.85455255508423,24.25,0.25
53,127200,127200,0.1256,11.422148263454437,23.875,0.5
54,129600,129600,0.1184,7.288979268074035,30.875,0.625
55,132000,132000,0.11120000000000002,8.373960733413696,60.875,0.875
56,134400,134400,0.10399999999999998,22.437189388275147,43.0,0.75
57,136800,136800,0.0968,18.69014630317688,37.875,0.75
58,139200,139200,0.08959999999999996,12.093845641613006,41.25,0.75
59,141600,141600,0.08239999999999997,11.838211488723754,21.0,0.625
