round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4288.442272758484,6.875,0.125
2,4800,4800,0.4928,46.11859483718872,22.5,0.375
3,7200,7200,0.4856,14.105356681346894,45.625,0.75
4,9600,9600,0.4784,7.730922371149063,30.0,0.875
5,12000,12000,0.4712,6.161991691589355,64.125,0.875
6,14400,14400,0.46399999999999997,12.628235840797425,20.375,0.375
7,16800,16800,0.4568,13.324432682991027,19.25,0.625
8,19200,19200,0.4496,13.091764116287232,39.25,0.75
9,21600,21600,0.4424,8.574749791622162,53.875,0.75
10,24000,24000,0.43520000000000003,33.811305332183835,14.375,0.625
11,26400,26400,0.428,12.238829803466796,29.375,0.5
12,28800,28800,0.4208,16.547819828987123,24.25,0.375
13,31200,31200,0.41359999999999997,10.871789646148681,12.75,0.5
14,33600,33600,0.4064,13.812714695930481,17.5,0.75
15,36000,36000,0.3992,11.813438832759857,11.875,0.5
16,38400,38400,0.392,25.141776728630067,21.375,0.375
17,40800,40800,0.3848,10.210569953918457,36.875,0.625
18,43200,43200,0.3776,11.098737382888794,22.125,0.625
19,45600,45600,0.3704,12.067422497272492,7.375,0.125
20,48000,48000,0.36319999999999997,11.116971302032471,34.875,0.75
21,50400,50400,0.356,16.325383949279786,31.75,0.625
22,52800,52800,0.3488,16.00954897403717,13.625,0.375
23,55200,55200,0.3416,11.101366353034972,26.875,0.625
24,57600,57600,0.33440000000000003,14.633569931983947,20.625,0.375
25,60000,60000,0.3272,17.181903529167176,25.375,0.625
26,62400,62400,0.31999999999999995,13.595895910263062,44.125,0.625
27,64800,64800,0.31279999999999997,17.46859359741211,19.375,0.5
28,67200,67200,0.3056,13.0435861825943,23.125,0.5
29,69600,69600,0.2984,14.08992042541504,76.0,0.875
30,72000,72000,0.2912,9.776964998245239,29.625,0.75
31,74400,74400,0.28400000000000003,13.058215117454528,36.375,0.5
32,76800,76800,0.2768,19.64915351867676,27.0,0.375
33,79200,79200,0.26959999999999995,21.94364218711853,37.25,0.5
34,81600,81600,0.26239999999999997,17.53023076057434,23.75,0.5
35,84000,84000,0.2552,17.760642719268798,13.375,0.25
36,86400,86400,0.24799999999999994,10.927327084541322,43.75,0.625
37,88800,88800,0.24080000000000001,15.815509581565857,34.75,0.625
38,91200,91200,0.23360000000000003,11.23324066400528,40.125,0.875
39,93600,93600,0.2264,13.824245882034301,28.125,0.625
40,96000,96000,0.2192,12.811674094200134,36.0,0.875
41,98400,98400,0.21199999999999997,11.329044461250305,33.375,0.875
42,100800,100800,0.20479999999999998,16.807065987586974,17.625,0.5
43,103200,103200,0.1976,9.230181336402893,50.25,0.875
44,105600,105600,0.1904,17.224198007583617,25.25,0.75
