phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,25.0,0.26666666666666666,102.75,0.7918466166348349,52.99512013969484,30
finetune,16800,16800,53.96666666666667,0.7666666666666667,80.47826086956522,0.5983192022099478,47.934210181738955,30
finetune,33600,33600,23.366666666666667,0.6666666666666666,96.05,0.5872177104779411,23.59497803571233,30
finetune,50400,50400,52.56666666666667,0.6666666666666666,65.65,0.7020407265786571,70.8547242886668,30
finetune,67200,67200,8.8,0.23333333333333334,82.14285714285714,0.7005803289900677,24.280544219316972,30
finetune,84000,84000,49.2,0.5666666666666667,75.94117647058823,0.6071858778899552,75.27347840856126,30
finetune,100800,100800,48.53333333333333,0.5333333333333333,72.125,0.6673842543789505,73.75015293185001,30
finetune,117600,117600,69.43333333333334,0.6666666666666666,79.8,0.5627836381970186,86.09765239033197,30
finetune,134400,134400,65.2,0.9,69.11111111111111,0.6478605655924673,58.84251336670065,30
finetune,151200,151200,33.56666666666667,0.43333333333333335,72.38461538461539,0.6906495216861678,77.97907912773267,30
finetune,168000,168000,10.366666666666667,0.3,84.44444444444444,0.7668957202184008,23.38505761250611,30
finetune,184800,184800,93.3,0.7666666666666667,65.82608695652173,0.6689223611435562,83.90189262589311,30
finetune,201600,201600,64.36666666666666,0.9333333333333333,82.0,0.6593524490147352,42.08241776630083,30
finetune,218400,218400,58.9,0.6,44.05555555555556,0.8347800278504861,91.94839257187547,30
finetune,235200,235200,62.733333333333334,0.8,78.33333333333333,0.6358355811645996,61.60717229479795,30
finetune,252000,252000,60.733333333333334,0.6666666666666666,93.35,0.6285438426241156,78.69098591559147,30
finetune,268800,268800,63.63333333333333,0.7333333333333333,56.0,0.7205292342107567,86.78689052971129,30
finetune,285600,285600,37.166666666666664,0.5333333333333333,71.125,0.6547193863099685,70.42388081116908,30
finetune,300000,300000,65.33333333333333,0.6666666666666666,66.7,0.6448206308568578,86.98407834228901,30
