phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,16.7,0.06666666666666667,50.5,0.5828695287340756,63.59307596228404,30
scratch,15000,15000,20.366666666666667,0.23333333333333334,74.28571428571429,0.7311536963756081,52.550457416778436,30
scratch,30000,30000,54.166666666666664,0.6666666666666666,81.0,0.6060677289513066,58.661556073117765,30
scratch,45000,45000,36.2,0.6666666666666666,79.65,0.6388087713546742,51.924613790006944,30
scratch,60000,60000,38.56666666666667,0.5,89.4,0.6798113011707098,64.44387204132106,30
scratch,75000,75000,59.86666666666667,0.5333333333333333,81.5625,0.7413799649758104,84.41471245085728,30
scratch,90000,90000,54.3,0.5666666666666667,72.05882352941177,0.6947598581573259,77.55227380556802,30
scratch,105000,105000,63.7,0.5333333333333333,63.375,0.7873497037718173,91.56198202160185,30
scratch,120000,120000,67.63333333333334,0.5333333333333333,76.25,0.7406588467974966,94.39078101292459,30
scratch,135000,135000,123.33333333333333,0.8,64.75,0.8264554670291862,103.46624748108,30
scratch,150000,150000,123.4,0.7666666666666667,60.47826086956522,0.8954041973907196,101.11025051210528,30
scratch,165000,165000,137.06666666666666,0.8,67.75,0.8586243201320217,111.93715396052202,30
scratch,180000,180000,145.46666666666667,0.8,65.95833333333333,0.9009061990509536,108.05066925492308,30
scratch,195000,195000,140.46666666666667,0.7666666666666667,71.21739130434783,0.8809381638801348,107.16591497921964,30
scratch,210000,210000,136.33333333333334,0.7666666666666667,67.47826086956522,0.8914368223188147,100.42713376076358,30
scratch,225000,225000,165.16666666666666,0.7666666666666667,61.869565217391305,0.9224531192334126,107.68891446593086,30
scratch,240000,240000,171.53333333333333,0.8333333333333334,65.76,0.901390011115311,100.91264003850176,30
scratch,255000,255000,192.0,0.8333333333333334,63.48,0.9284393193748335,93.35988948963704,30
scratch,270000,270000,194.23333333333332,0.8333333333333334,63.28,0.9382441744475674,95.47402005649036,30
scratch,285000,285000,191.83333333333334,0.8333333333333334,66.68,0.9176594428102348,95.02706813408966,30
scratch,300000,300000,194.8,0.8333333333333334,62.88,0.9382522548195734,95.02319136164458,30
scratch,300000,300000,188.93333333333334,0.8333333333333334,62.2,0.9282578755637552,97.25470765428038,30
