round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4656.22192993164,82.375,0.75
2,4800,4800,0.4928,93.57550778388978,59.0,1.0
3,7200,7200,0.4856,13.673547959327697,51.0,1.0
4,9600,9600,0.4784,14.45857400894165,56.375,0.75
5,12000,12000,0.4712,17.74890456199646,65.875,0.75
6,14400,14400,0.46399999999999997,9.820430088043214,57.75,1.0
7,16800,16800,0.4568,37.02792291641235,14.5,0.5
8,19200,19200,0.4496,15.598845219612121,40.25,1.0
9,21600,21600,0.4424,18.52035336494446,66.5,0.75
10,24000,24000,0.43520000000000003,16.2985347032547,46.625,0.625
11,26400,26400,0.428,11.780539786815643,32.25,0.875
12,28800,28800,0.4208,20.920322585105897,34.625,0.625
13,31200,31200,0.41359999999999997,24.1738107919693,32.875,0.5
14,33600,33600,0.4064,46.246411418914796,51.75,0.75
15,36000,36000,0.3992,28.60265474319458,18.5,0.375
16,38400,38400,0.392,11.87791686952114,23.25,0.5
17,40800,40800,0.3848,17.087184596061707,35.625,0.625
18,43200,43200,0.3776,34.181041026115416,34.875,0.75
19,45600,45600,0.3704,15.418603086471558,26.5,0.5
20,48000,48000,0.36319999999999997,17.293817782402037,34.25,0.625
21,50400,50400,0.356,21.83600969314575,15.375,0.5
22,52800,52800,0.3488,9.40300681591034,10.25,0.375
23,55200,55200,0.3416,20.31884503364563,35.5,0.75
24,57600,57600,0.33440000000000003,26.840355587005615,26.5,0.5
25,60000,60000,0.3272,15.826646542549133,36.75,0.75
26,62400,62400,0.31999999999999995,16.646973514556883,51.375,0.75
27,64800,64800,0.31279999999999997,17.749124932289124,47.125,0.875
28,67200,67200,0.3056,16.654823541641235,39.75,0.625
29,69600,69600,0.2984,21.740603947639464,23.75,0.5
30,72000,72000,0.2912,14.538354110717773,80.625,1.0
31,74400,74400,0.28400000000000003,12.204659032821656,56.0,0.875
32,76800,76800,0.2768,17.87799451351166,23.125,0.75
33,79200,79200,0.26959999999999995,12.063566303253173,39.25,0.75
34,81600,81600,0.26239999999999997,16.95836923122406,29.625,0.5
35,84000,84000,0.2552,11.992922115325928,45.0,0.75
36,86400,86400,0.24799999999999994,15.435286569595338,23.75,0.75
37,88800,88800,0.24080000000000001,14.058070838451385,39.25,0.75
38,91200,91200,0.23360000000000003,19.94419195652008,39.875,0.625
39,93600,93600,0.2264,12.344110643863678,40.5,0.75
40,96000,96000,0.2192,37.35304827690125,23.0,0.375
41,98400,98400,0.21199999999999997,16.88233366012573,17.75,0.375
42,100800,100800,0.20479999999999998,15.938917064666748,35.75,0.625
43,103200,103200,0.1976,15.69874129295349,65.25,0.75
44,105600,105600,0.1904,19.65160984992981,30.375,0.625
45,108000,108000,0.18320000000000003,22.29962968826294,26.5,0.375
46,110400,110400,0.176,15.378321886062622,44.625,0.625
47,112800,112800,0.1688,21.419827461242676,12.0,0.375
48,115200,115200,0.16159999999999997,14.229130959510803,25.125,0.5
49,117600,117600,0.15439999999999998,29.57311737537384,39.75,0.5
50,120000,120000,0.1472,14.425648307800293,67.5,0.75
51,122400,122400,0.13999999999999996,18.556526947021485,25.875,0.625
