episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,2.6849895367036667,3.095682468513899,"(1.0938206944420876, 1.1084305835405575)","(-1.1457343702490923, -0.9784915915009608)",
1,1000001,260.0,True,300,41,0.8746708284195778,0.815569415042095,"(0.8605997569441359, 1.1057251651621436)","(1.237816417321165, -0.09670526035437693)",0.9324301080393047
2,1000002,0.0,False,300,,1.5770395367859185,2.059329650158614,"(0.8359135992463929, 1.1736887974995112)","(0.1766902921978361, -1.1585889373779077)",
3,1000003,0.0,False,300,,0.5535565481265259,3.87974562783416,"(-0.9598456426023949, -0.7915939768646133)","(-0.9598625799245601, 1.0096244610355893)",
4,1000004,257.0,True,300,44,1.2302103385671599,1.2162277660168375,"(-0.7917247332805528, 0.8198842512640626)","(0.8346953727414063, 1.0258664000726552)",0.9886339985025584
5,1000005,279.0,True,300,22,0.5023122842020512,0.4814506779490629,"(-0.23241542450153935, -1.2014336018905007)","(-1.0454622785911933, -0.7743742410624596)",0.9584688511328604
6,1000006,214.0,True,300,87,3.2635472209319887,2.86523232475967,"(-1.1865196335989603, 1.1706863397654685)","(1.0997990383079492, -0.7871924849505308)",0.8779503193281298
7,1000007,268.0,True,300,33,0.864909415155489,0.8331138830084193,"(-0.030551318519921933, -1.0853470175863116)","(1.2350278120873528, -1.2228459924107467)",0.9632383095964405
8,1000008,276.0,True,300,25,0.5072448221027983,0.47500000000000014,"(0.22919028831684157, -0.978780669133515)","(1.1364836377412635, -1.0660573439834964)",0.9364314415884497
9,1000009,217.0,True,300,84,2.1524756834477228,1.9742034597780158,"(1.217327525646871, -0.0688755632060411)","(-0.9682839665427542, -0.9377910309245894)",0.9171780545347858
10,1000010,275.0,True,300,26,0.45788828632618234,0.42905694150420953,"(0.8584736852588637, -0.9968432980483453)","(-0.0055025996658442655, -1.150090110875475)",0.9370341070454149
11,1000011,252.0,True,300,49,1.7354167537257614,1.6351862539117181,"(-0.7592416353990135, 0.9570179489076839)","(1.0758239637207863, 0.10741224428127782)",0.9422441326564016
12,1000012,272.0,True,300,29,0.47357695402499017,0.4048759228251127,"(0.9489201760756624, -1.0553439819456882)","(1.1935661960768802, -0.2406163518161245)",0.8549316418039797
13,1000013,0.0,False,300,,2.6906280587434876,3.091625527009689,"(1.0554037161104208, 1.1622096894297287)","(-1.0781456492369095, -1.0860057868597162)",
14,1000014,285.0,True,300,16,0.2984347516249545,0.24999999999999997,"(1.224635635577469, 0.760193369771347)","(1.147925776889568, 0.0680756157044109)",0.8377040496750765
15,1000015,272.0,True,300,29,0.5895096648192224,0.5452847075210474,"(-0.9725083733849845, -0.9607257868674003)","(-0.009748253399239959, -0.7549766751993947)",0.9249800979739036
16,1000016,229.0,True,300,72,2.4049764358437877,2.238395196571477,"(-1.1727966717779492, -1.242221153220541)","(0.9364763689933231, 0.14355353307265117)",0.9307347727863016
17,1000017,274.0,True,300,27,0.6038469869620913,0.6000000000000002,"(0.13217183237761515, 0.7612787328431239)","(1.1514724220080352, 0.8291942492773791)",0.9936292023556414
18,1000018,0.0,False,300,,1.9671294433759383,2.3354866969255,"(-0.7789836384702132, -0.7500078160277028)","(0.8359879712703817, 0.7877127318758786)",
19,1000019,228.0,True,300,73,2.082437962633771,1.8767144629423402,"(-0.09347463811983076, 0.7687442939396321)","(0.8840994750280944, -0.996015294111607)",0.9012102624986527
20,1000020,248.0,True,300,53,2.109471218369223,1.8960357139169721,"(0.957021565837876, 0.8403232385934718)","(-0.053626490787756, -1.1533162415829064)",0.8988203761238079
21,1000021,238.0,True,300,63,2.167847012153887,2.107480037106538,"(-1.0920099191105077, -1.0479596860765703)","(1.109612802196493, 0.010429365241071908)",0.9721534892873411
22,1000022,235.0,True,300,66,2.4054240218755205,2.0687612102800825,"(1.1303234849854376, 1.0934008202364405)","(-0.10218309813274767, -0.8960256703351812)",0.8600401390633239
23,1000023,0.0,False,300,,1.851144411693224,2.832797715253761,"(0.10571894219860428, 0.8177355912335362)","(-0.8960589739141526, -1.1370952266754706)",
24,1000024,250.0,True,300,51,1.6439595146002428,1.641227766016836,"(1.117756415850815, 1.1439159353762745)","(-0.9379632959449571, 0.9540394460031347)",0.9983383115221842
25,1000025,260.0,True,300,41,1.112919759802966,1.0050917787211613,"(-0.16717286488974165, -0.9953637620071333)","(1.0500469609556422, -0.22735132223226806)",0.9031125288844769
26,1000026,247.0,True,300,54,1.710671367366847,1.7040569415042075,"(1.0681490916332572, 0.8023239819013355)","(-1.0597684340895965, 0.922936061695784)",0.9961334327628218
27,1000027,289.0,True,300,12,0.21172641264081551,0.17905694150420948,"(0.9925404832229593, -0.24398983740277141)","(1.1517841687991628, -0.8503876403944852)",0.8456995953923409
28,1000028,221.0,True,300,80,2.0125021217848316,1.8985157486116178,"(0.8942404732929252, 0.13363081788938336)","(-1.1408042861046577, 1.0446560197333312)",0.943360868075944
29,1000029,254.0,True,300,47,1.434547483290998,1.428398590529465,"(1.0497726414055228, -1.1449807279698316)","(-0.7876500410048815, -0.8911451121218853)",0.995713705657601
30,1000030,255.0,True,300,46,1.1582671203569737,1.0579912177625654,"(-0.12111508120063519, 0.904708520206666)","(0.7757263883211754, -0.12024302267869652)",0.9134259266864939
31,1000031,204.0,True,300,97,2.413225061278932,2.224038774053281,"(1.1595639445214367, -1.139432500713627)","(-0.1969547814181622, 0.9282279514688769)",0.9216043748835477
32,1000032,210.0,True,300,91,3.4602240836503526,3.0158906757344113,"(1.127015191898848, 0.9377934621741972)","(-1.202106102787887, -0.9427688623446786)",0.8715882563746585
33,1000033,0.0,False,300,,2.311331316417872,2.8695111538007714,"(0.2382092218779729, 0.8804726047675387)","(-1.110256687954068, -0.7631361687818161)",
34,1000034,253.0,True,300,48,1.6149382982091574,1.5581138830084174,"(-0.9343054138344531, -0.9356294915617984)","(1.0535262915187014, -1.0978259253583562)",0.9648132592658469
35,1000035,275.0,True,300,26,0.48195633597816495,0.4500000000000001,"(1.1508173939223743, -0.01713559225674488)","(1.085568192491471, -0.9085342543134849)",0.9336945412009012
36,1000036,0.0,False,300,,0.40837236660675635,4.425030335355206,"(-1.2420508318574908, -0.8800458536382145)","(-1.194808250893988, 1.0068844947590878)",
37,1000037,0.0,False,300,,3.0121779662861186,2.584828345950756,"(0.9280548547889936, -1.0268893052516816)","(-0.7565518922329351, 0.8364769636259789)",
38,1000038,0.0,False,300,,2.360414388003681,3.0679422289591733,"(-1.099000760750412, -0.8564670737783278)","(0.93786753697942, 1.1653022223159974)",
39,1000039,281.0,True,300,20,0.4574735366229267,0.4472135954999579,"(0.04242921454432569, 0.8118181357047414)","(-0.7531921064073427, 1.1914761385722317)",0.9775726019067512
40,1000040,0.0,False,300,,1.5537918506277406,1.929578270956174,"(0.16056901378171806, -1.2480919963299688)","(0.22582239227562423, 0.7760342264230129)",
41,1000041,273.0,True,300,28,0.540341922128743,0.4312658056650537,"(0.7536758678282087, 0.10227430201681043)","(1.1934918380352553, 0.8551017493914017)",0.7981350104504743
42,1000042,274.0,True,300,27,0.5288494252259843,0.5290569415042096,"(0.863680742414508, 1.1242738835596315)","(-0.09846036753712106, 1.0701441636854137)",1.0003923919897173
43,1000043,240.0,True,300,61,1.8142427216079353,1.7025334442632447,"(-0.9798879296490071, -1.1309143411407538)","(0.8419666733991373, -0.1633305088724164)",0.9384264982770969
44,1000044,244.0,True,300,57,1.709872960405402,1.6283985905294642,"(-1.110557821847047, -1.2071364590562874)","(0.9443986848493842, -0.9623687068420197)",0.9523506296885235
45,1000045,290.0,True,300,11,0.12284706645566065,0.1,"(1.0726963432631704, 0.23924604646735848)","(1.0640344413491138, 0.7878579809705415)",0.8140202520513026
46,1000046,277.0,True,300,24,0.39946403308939754,0.39122776601683795,"(0.7872095128447305, -0.9967604025353909)","(0.943208907546812, -0.18275209427435113)",0.9793817055096012
47,1000047,273.0,True,300,28,0.7162142583839562,0.6883572314711708,"(-0.15732890712204894, 1.0262179304247099)","(-1.2478957355644622, 0.7738044655417053)",0.9611051768563764
48,1000048,0.0,False,300,,2.2541522095667497,2.7925748033215356,"(-0.8456534783543095, 0.9989679160198354)","(0.08865011135674389, -0.8892944427992356)",
49,1000049,246.0,True,300,55,1.8428784990675382,1.7494390718535588,"(-1.0546670218056766, 0.7713043058644282)","(0.8298303562848478, 0.11222652975086217)",0.9492970224237475
50,1000050,266.0,True,300,35,0.8812823000586933,0.8250000000000004,"(0.13506370973920157, 1.1186056696134634)","(-1.1315249684797557, 1.010403758474146)",0.9361359009990958
51,1000051,227.0,True,300,74,1.9313362740961995,1.8499999999999974,"(0.8273866226150823, -1.1315270489588427)","(0.9256943780726385, 1.1556758171212578)",0.9578860112621947
52,1000052,254.0,True,300,47,1.52841879842464,1.520284707521046,"(-0.9994142129924646, 1.0690896845722366)","(0.9268718232174256, 0.8319793128108302)",0.9946781007195292
53,1000053,262.0,True,300,39,1.0253532875851517,1.0014653826607753,"(0.245340900327484, 1.1678863758895752)","(0.7931388226322461, -0.15373339144509646)",0.9767027567828493
54,1000054,241.0,True,300,60,1.5185369727609734,1.2708684447506529,"(-0.23375963357466756, -1.1386270674246695)","(1.068931602457236, -0.041693645737881146)",0.8369031953433346
55,1000055,210.0,True,300,91,3.345726270622402,2.9922838779844314,"(-0.9457923069408332, 0.8407254863009592)","(1.0995420745328741, -1.2135399974350751)",0.8943600390320575
56,1000056,251.0,True,300,50,1.3890317418220357,1.2367980154909657,"(-0.24661273089825447, -1.149824406909157)","(1.1655585858551722, -0.24120997113311815)",0.8904029895448031
57,1000057,0.0,False,300,,1.412832444528722,2.925983641729495,"(-0.9144046943522715, -1.2280061117358951)","(0.19237094119260179, 0.9899384903962225)",
58,1000058,0.0,False,300,,2.3124640847072127,2.6624920852049456,"(0.7817330737232291, -0.8230834974897787)","(-0.993080908455042, 1.1596623880439867)",
59,1000059,274.0,True,300,27,0.6411049306803435,0.6033985905294665,"(0.03935331779744122, 0.9821965880831802)","(1.0718500327645861, 1.184179416044281)",0.9411853842539274
60,1000060,0.0,False,300,,0.5876516877418589,4.20068868632995,"(-1.2109976372569573, 0.8976692051308042)","(-1.0351976799295977, -0.8729459849822427)",
61,1000061,246.0,True,300,55,1.9613334067167025,1.9196263565463012,"(-1.1783154176445025, -0.7529878735571698)","(1.137899477520484, -1.111500418170655)",0.9787353593083292
62,1000062,0.0,False,300,,1.7650520265074852,2.3152977162430592,"(-0.24520006608218414, 1.146750391110595)","(0.20662295647821266, -1.040377639702679)",
63,1000063,270.0,True,300,31,0.490966817285614,0.408113883008419,"(1.0855981473805507, -0.9227191493372773)","(0.9907321702227488, -0.0780570161526562)",0.8312453482390924
64,1000064,242.0,True,300,59,1.3420990564247577,1.203658635108561,"(0.1168616003597594, -1.2426496024133669)","(1.0673981639377732, 0.10243931205234863)",0.8968478364890661
65,1000065,213.0,True,300,88,1.9228078199509955,1.7981090771213954,"(0.932129041661542, -0.7517855851641767)","(-0.2374019585833626, 0.8411270936602462)",0.9351475786941733
66,1000066,260.0,True,300,41,0.7320439043595467,0.6750000000000003,"(0.9119459872264143, 0.02391390755389211)","(0.7882647616962521, 1.1282824728636491)",0.9220758426921768
