round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,5190.013584518432,0.0,0.0
2,4800,4800,0.4928,175.91125059127808,10.0,0.375
3,7200,7200,0.4856,76.77181644439698,8.0,0.25
4,9600,9600,0.4784,28.359154844284056,21.0,0.5
5,12000,12000,0.4712,22.489313316345214,23.375,0.25
6,14400,14400,0.46399999999999997,31.198354482650757,5.5,0.25
7,16800,16800,0.4568,34.96938533782959,18.625,0.5
8,19200,19200,0.4496,21.25572633743286,16.0,0.25
9,21600,21600,0.4424,28.059052515029908,18.0,0.375
10,24000,24000,0.43520000000000003,34.798769569396974,31.0,0.75
11,26400,26400,0.428,41.72086343765259,14.5,0.375
12,28800,28800,0.4208,31.803892374038696,10.375,0.125
13,31200,31200,0.41359999999999997,26.748600244522095,10.75,0.375
14,33600,33600,0.4064,20.39060060977936,17.125,0.5
15,36000,36000,0.3992,13.18623127937317,14.125,0.5
16,38400,38400,0.392,29.323648595809935,5.625,0.25
17,40800,40800,0.3848,45.91406674385071,11.0,0.25
18,43200,43200,0.3776,32.440464067459104,1.0,0.125
19,45600,45600,0.3704,16.060074973106385,27.25,0.5
20,48000,48000,0.36319999999999997,46.34435858726501,8.25,0.25
21,50400,50400,0.356,15.277525424957275,16.25,0.5
22,52800,52800,0.3488,20.74487977027893,14.875,0.375
23,55200,55200,0.3416,15.075201034545898,15.75,0.625
24,57600,57600,0.33440000000000003,18.064524960517883,25.5,0.375
25,60000,60000,0.3272,14.366202211380005,17.75,0.375
26,62400,62400,0.31999999999999995,20.576787877082825,18.625,0.625
27,64800,64800,0.31279999999999997,9.97839560508728,13.5,0.75
28,67200,67200,0.3056,18.057449531555175,8.25,0.375
29,69600,69600,0.2984,15.684506499767304,15.375,0.5
30,72000,72000,0.2912,10.352211666107177,25.5,0.625
31,74400,74400,0.28400000000000003,8.854681658744813,12.125,0.5
32,76800,76800,0.2768,12.741032516956329,14.5,0.375
33,79200,79200,0.26959999999999995,7.979607427120209,23.25,0.625
34,81600,81600,0.26239999999999997,11.90302128791809,29.625,0.75
35,84000,84000,0.2552,11.11438319683075,2.5,0.25
36,86400,86400,0.24799999999999994,22.28518513441086,25.125,0.625
37,88800,88800,0.24080000000000001,19.559028577804565,27.5,0.625
38,91200,91200,0.23360000000000003,14.077557587623597,36.125,0.75
39,93600,93600,0.2264,10.38241686820984,24.5,0.625
40,96000,96000,0.2192,13.423921060562133,23.0,0.625
41,98400,98400,0.21199999999999997,11.298194539546966,11.75,0.5
42,100800,100800,0.20479999999999998,8.318855834007262,30.125,1.0
43,103200,103200,0.1976,8.10778107047081,8.0,0.5
44,105600,105600,0.1904,10.08613508939743,33.75,0.75
45,108000,108000,0.18320000000000003,8.144454836845398,30.75,0.75
46,110400,110400,0.176,8.077813899517059,51.125,0.875
47,112800,112800,0.1688,25.11512349843979,9.625,0.25
48,115200,115200,0.16159999999999997,14.77589545249939,47.0,0.625
49,117600,117600,0.15439999999999998,10.455118799209595,13.25,0.5
50,120000,120000,0.1472,13.248127818107605,16.125,0.5
51,122400,122400,0.13999999999999996,16.65150637626648,8.5,0.25
52,124800,124800,0.13280000000000003,16.738615298271178,17.875,0.375
53,127200,127200,0.1256,10.843201315402984,26.375,0.75
54,129600,129600,0.1184,16.86657073497772,16.5,0.5
55,132000,132000,0.11120000000000002,18.7280784368515,24.375,0.5
56,134400,134400,0.10399999999999998,12.088351702690124,22.75,0.625
57,136800,136800,0.0968,13.1895281791687,42.125,0.625
58,139200,139200,0.08959999999999996,8.21459983587265,29.375,0.75
59,141600,141600,0.08239999999999997,9.900381183624267,13.25,0.625
60,144000,144000,0.07519999999999999,9.401437652111053,66.125,1.0
61,146400,146400,0.068,7.223515486717224,24.625,0.625
62,148800,148800,0.06080000000000002,18.82980728149414,17.25,0.875
63,151200,151200,0.05359999999999998,12.107657301425935,28.625,0.75
64,153600,153600,0.04999999999999999,15.737758612632751,38.0,0.5
65,156000,156000,0.04999999999999999,10.433722853660583,35.0,0.75
66,158400,158400,0.04999999999999999,13.338886594772339,20.625,0.75
67,160800,160800,0.04999999999999999,12.428009808063507,22.375,0.375
68,163200,163200,0.04999999999999999,6.365115642547607,52.25,0.875
69,165600,165600,0.04999999999999999,14.198799848556519,43.0,0.5
70,168000,168000,0.04999999999999999,28.074289202690125,41.5,0.875
71,170400,170400,0.04999999999999999,8.93281855583191,14.875,0.5
72,172800,172800,0.04999999999999999,11.420210528373719,7.75,0.375
73,175200,175200,0.04999999999999999,15.68826596736908,10.25,0.375
74,177600,177600,0.04999999999999999,23.504598331451415,21.0,0.25
75,180000,180000,0.04999999999999999,13.78246067762375,63.25,0.875
76,182400,182400,0.04999999999999999,19.986132550239564,26.5,0.625
77,184800,184800,0.04999999999999999,10.833203625679015,49.375,0.75
78,187200,187200,0.04999999999999999,7.218731141090393,51.0,1.0
79,189600,189600,0.04999999999999999,12.005253326892852,30.75,0.375
80,192000,192000,0.04999999999999999,13.403119111061097,17.5,0.25
81,194400,194400,0.04999999999999999,10.72298617362976,22.25,0.625
82,196800,196800,0.04999999999999999,17.22985498905182,27.75,0.625
83,199200,199200,0.04999999999999999,18.061769342422487,40.375,0.5
84,201600,201600,0.04999999999999999,16.61165816783905,19.875,0.375
85,204000,204000,0.04999999999999999,19.876101970672607,24.375,0.375
86,206400,206400,0.04999999999999999,13.664977264404296,31.875,0.625
87,208800,208800,0.04999999999999999,10.970585858821869,17.625,0.625
88,211200,211200,0.04999999999999999,13.130543112754822,44.25,0.625
89,213600,213600,0.04999999999999999,10.100275707244872,29.75,0.75
90,216000,216000,0.04999999999999999,12.020646381378175,34.0,0.875
91,218400,218400,0.04999999999999999,16.969571685791017,36.5,0.5
92,220800,220800,0.04999999999999999,12.984480214118957,30.375,0.5
93,223200,223200,0.04999999999999999,8.93189115524292,23.625,0.5
94,225600,225600,0.04999999999999999,16.336611461639404,35.25,0.625
95,228000,228000,0.04999999999999999,11.267138409614564,10.375,0.5
96,230400,230400,0.04999999999999999,12.06072096824646,53.75,0.875
97,232800,232800,0.04999999999999999,16.97694170475006,26.125,0.625
98,235200,235200,0.04999999999999999,15.56974172592163,10.0,0.25
99,237600,237600,0.04999999999999999,19.48169732093811,22.625,0.375
100,240000,240000,0.04999999999999999,16.84769139289856,16.375,0.75
101,242400,242400,0.04999999999999999,13.146194243431092,31.75,0.375
102,244800,244800,0.04999999999999999,12.406864666938782,14.875,0.5
103,247200,247200,0.04999999999999999,10.628485059738159,22.75,0.375
104,249600,249600,0.04999999999999999,12.430861210823059,33.875,0.5
105,252000,252000,0.04999999999999999,26.38753159046173,17.0,0.375
106,254400,254400,0.04999999999999999,12.415863132476806,31.75,0.5
107,256800,256800,0.04999999999999999,10.467113387584686,41.375,0.875
108,259200,259200,0.04999999999999999,13.928651905059814,36.125,0.75
109,261600,261600,0.04999999999999999,15.085193538665772,34.0,0.75
110,264000,264000,0.04999999999999999,11.816670417785645,24.25,0.625
111,266400,266400,0.04999999999999999,12.854958152770996,30.75,0.875
112,268800,268800,0.04999999999999999,10.908328104019166,7.25,0.375
113,271200,271200,0.04999999999999999,16.574071526527405,23.125,0.5
114,273600,273600,0.04999999999999999,17.655117177963255,34.25,0.5
115,276000,276000,0.04999999999999999,11.422922271490098,33.625,0.75
116,278400,278400,0.04999999999999999,16.503727769851686,15.625,0.375
117,280800,280800,0.04999999999999999,14.566212129592895,26.375,0.75
118,283200,283200,0.04999999999999999,12.814455509185791,44.25,0.75
119,285600,285600,0.04999999999999999,13.922532176971435,18.75,0.5
120,288000,288000,0.04999999999999999,15.756010484695434,42.75,0.625
121,290400,290400,0.04999999999999999,12.792813539505005,19.625,0.625
122,292800,292800,0.04999999999999999,15.659001135826111,49.375,0.625
123,295200,295200,0.04999999999999999,24.922623729705812,14.0,0.5
124,297600,297600,0.04999999999999999,15.381059789657593,34.375,0.625
125,300000,300000,0.04999999999999999,13.16331353187561,13.625,0.625
