round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4605.120701599121,15.875,0.375
2,4800,4800,0.4928,127.88872961997986,20.25,0.25
3,7200,7200,0.4856,22.694506770372392,32.5,0.75
4,9600,9600,0.4784,10.895192754268646,12.75,0.25
5,12000,12000,0.4712,8.436632168292999,20.625,0.625
6,14400,14400,0.46399999999999997,17.711591410636903,14.0,0.5
7,16800,16800,0.4568,17.692048680782317,19.125,0.625
8,19200,19200,0.4496,8.03061443567276,34.625,0.625
9,21600,21600,0.4424,9.283563280105591,35.0,0.375
10,24000,24000,0.43520000000000003,11.463306307792664,22.875,0.5
11,26400,26400,0.428,6.159532237052917,38.375,0.5
12,28800,28800,0.4208,13.223153412342072,27.875,0.5
13,31200,31200,0.41359999999999997,14.00220330953598,37.5,0.5
14,33600,33600,0.4064,10.219747984409333,24.75,0.375
15,36000,36000,0.3992,19.949611353874207,13.375,0.625
16,38400,38400,0.392,14.768897533416748,20.125,0.625
17,40800,40800,0.3848,14.484207606315612,15.5,0.375
18,43200,43200,0.3776,27.80272215604782,21.25,0.375
19,45600,45600,0.3704,27.0890873670578,31.0,0.5
20,48000,48000,0.36319999999999997,10.150824415683747,47.25,0.75
21,50400,50400,0.356,16.9260311126709,32.75,0.75
22,52800,52800,0.3488,20.852527141571045,7.875,0.5
23,55200,55200,0.3416,12.672710394859314,25.25,0.5
24,57600,57600,0.33440000000000003,25.848974847793578,6.125,0.25
25,60000,60000,0.3272,16.273174285888672,22.125,0.625
26,62400,62400,0.31999999999999995,31.4540958404541,18.25,0.375
27,64800,64800,0.31279999999999997,16.112539219856263,37.375,0.75
28,67200,67200,0.3056,13.93853120803833,44.25,0.625
29,69600,69600,0.2984,14.103814458847046,41.375,0.625
30,72000,72000,0.2912,22.297305965423583,22.5,0.5
31,74400,74400,0.28400000000000003,13.810389006137848,65.625,0.875
32,76800,76800,0.2768,19.94457356929779,10.625,0.375
33,79200,79200,0.26959999999999995,19.724417328834534,31.375,0.625
34,81600,81600,0.26239999999999997,11.953552675247192,8.75,0.375
35,84000,84000,0.2552,16.584845733642577,41.0,0.75
36,86400,86400,0.24799999999999994,40.03792328834534,35.75,0.625
37,88800,88800,0.24080000000000001,31.358024978637694,37.75,0.5
38,91200,91200,0.23360000000000003,34.84525890350342,10.875,0.5
39,93600,93600,0.2264,17.165183067321777,28.5,0.5
40,96000,96000,0.2192,15.436610126495362,8.0,0.5
41,98400,98400,0.21199999999999997,14.861751675605774,18.125,0.5
42,100800,100800,0.20479999999999998,15.813073444366456,29.875,0.875
43,103200,103200,0.1976,14.074330854415894,44.0,0.875
44,105600,105600,0.1904,14.139831399917602,25.0,0.625
45,108000,108000,0.18320000000000003,16.70095603466034,18.0,0.625
46,110400,110400,0.176,9.051221024990081,28.375,0.875
47,112800,112800,0.1688,11.91567142009735,23.625,0.5
48,115200,115200,0.16159999999999997,21.553508019447328,32.75,0.5
49,117600,117600,0.15439999999999998,14.574087023735046,13.0,0.25
50,120000,120000,0.1472,14.339653992652893,18.75,0.375
51,122400,122400,0.13999999999999996,13.035759139060975,52.375,0.875
52,124800,124800,0.13280000000000003,12.935334980487823,53.125,0.75
53,127200,127200,0.1256,12.999993753433227,49.0,0.875
