phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,7.833333333333333,0.23333333333333334,118.14285714285714,0.5945607229269424,17.234855087440028,30
scratch,15000,15000,10.866666666666667,0.3333333333333333,56.2,0.7176984948870705,18.858334539645735,30
scratch,30000,30000,16.833333333333332,0.43333333333333335,55.30769230769231,0.7507833960367802,29.79595359398173,30
scratch,45000,45000,16.7,0.36666666666666664,50.0,0.8286456946312843,45.22598429191358,30
scratch,60000,60000,40.6,0.5,70.73333333333333,0.756007646716948,70.80940907671172,30
scratch,75000,75000,40.2,0.6,78.0,0.6615739249878305,51.624907113550904,30
scratch,90000,90000,67.4,0.7333333333333333,82.9090909090909,0.6927673120591842,76.81442034158556,30
scratch,105000,105000,78.16666666666667,0.6333333333333333,73.3157894736842,0.7125775322694586,94.3211986021548,30
scratch,120000,120000,91.1,0.6666666666666666,56.8,0.7380333519454657,105.03968051531108,30
scratch,135000,135000,118.76666666666667,0.7,58.23809523809524,0.7976271679929576,105.43004980696371,30
scratch,150000,150000,115.5,0.7666666666666667,62.56521739130435,0.7971696099453563,101.41133378814054,30
scratch,165000,165000,114.06666666666666,0.8,60.291666666666664,0.8089730018059974,98.4678954623364,30
scratch,180000,180000,109.86666666666666,0.7,59.23809523809524,0.849175547968439,103.94353020397358,30
scratch,195000,195000,157.1,0.7666666666666667,60.34782608695652,0.8616303690440617,110.46370912875757,30
scratch,210000,210000,166.1,0.7333333333333333,62.63636363636363,0.8633647662831874,108.7630610468272,30
scratch,225000,225000,175.76666666666668,0.7666666666666667,64.8695652173913,0.8787466152743493,106.07371650570812,30
scratch,240000,240000,182.8,0.8666666666666667,74.65384615384616,0.8840170703569635,94.78993108174917,30
scratch,255000,255000,181.56666666666666,0.8666666666666667,68.84615384615384,0.8970937611363442,97.1286680693169,30
scratch,270000,270000,192.8,0.8666666666666667,63.26923076923077,0.8902872803248586,94.16544501292796,30
scratch,285000,285000,198.56666666666666,0.8666666666666667,64.88461538461539,0.9206271555551778,88.19441038404024,30
scratch,300000,300000,208.1,0.8666666666666667,59.80769230769231,0.9400054924420579,87.03481269405741,30
scratch,300000,300000,202.83333333333334,0.8666666666666667,65.42307692307692,0.9275394627394111,85.74263146518607,30
