phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,25.1,0.3333333333333333,131.1,0.7293647904679726,45.30231782149783,30
finetune,15000,15000,23.3,0.3,131.0,0.7702818521288235,46.00685855916223,30
finetune,30000,30000,20.266666666666666,0.3,135.66666666666666,0.766779156656095,40.20459172037815,30
finetune,45000,45000,21.266666666666666,0.3,127.77777777777777,0.7754122096919773,42.2218552111494,30
finetune,60000,60000,23.866666666666667,0.3333333333333333,127.7,0.7719406557764665,43.61962017679448,30
finetune,75000,75000,29.466666666666665,0.3333333333333333,123.5,0.7400473225738795,53.03072195684656,30
finetune,90000,90000,26.166666666666668,0.3,115.77777777777777,0.7501093226186365,51.15094857605169,30
finetune,105000,105000,28.066666666666666,0.3333333333333333,113.3,0.7499271617813014,51.696016876733744,30
finetune,120000,120000,29.666666666666668,0.36666666666666664,125.54545454545455,0.705250487580257,52.87873787771631,30
finetune,135000,135000,30.466666666666665,0.4,128.25,0.7240031752627499,52.63192510472979,30
finetune,150000,150000,28.433333333333334,0.4,127.66666666666667,0.7230515471593536,46.75518288314978,30
finetune,165000,165000,24.266666666666666,0.3333333333333333,98.0,0.8434321161046775,46.95480830531103,30
finetune,180000,180000,23.033333333333335,0.36666666666666664,96.63636363636364,0.844768303670443,43.8000813519425,30
finetune,195000,195000,26.8,0.43333333333333335,102.6923076923077,0.8558589610725826,43.677817300523735,30
finetune,210000,210000,34.1,0.5333333333333333,124.625,0.762005275088995,53.75381301631637,30
finetune,225000,225000,32.3,0.4666666666666667,109.21428571428571,0.8338948000528464,49.401347182524034,30
finetune,240000,240000,48.7,0.5333333333333333,116.875,0.7779419343220116,65.93944452926173,30
finetune,255000,255000,60.5,0.5333333333333333,116.875,0.7667398428899944,69.06356392533596,30
finetune,270000,270000,83.86666666666666,0.5666666666666667,109.70588235294117,0.7757373800418966,81.6382826583356,30
finetune,285000,285000,89.1,0.6666666666666666,131.65,0.7539542520313185,83.71188273085743,30
finetune,300000,300000,92.9,0.7333333333333333,140.27272727272728,0.7045281614335046,91.54360182166069,30
finetune,300000,300000,104.83333333333333,0.7333333333333333,120.45454545454545,0.7130213722476715,85.52962113767384,30
