phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,48.86666666666667,0.8333333333333334,122.0,0.5204985446851872,52.20961289035688,30
scratch,15000,15000,34.233333333333334,0.43333333333333335,62.92307692307692,0.7353295770926752,63.396771011721434,30
scratch,30000,30000,42.7,0.43333333333333335,98.61538461538461,0.6387264126170028,75.02879906845887,30
scratch,45000,45000,38.06666666666667,0.5666666666666667,71.88235294117646,0.670753109718172,46.894550329166314,30
scratch,60000,60000,33.266666666666666,0.4666666666666667,80.5,0.7437050915130569,66.42596777919235,30
scratch,75000,75000,39.96666666666667,0.4,85.08333333333333,0.7097775109771106,77.05326564868253,30
scratch,90000,90000,74.43333333333334,0.7,90.66666666666667,0.6753978775862324,86.51716326966508,30
scratch,105000,105000,47.833333333333336,0.36666666666666664,57.81818181818182,0.7600899625185243,84.96452944828104,30
scratch,120000,120000,40.666666666666664,0.5,59.93333333333333,0.7854163846856922,78.00501015444716,30
scratch,135000,135000,117.66666666666667,0.7666666666666667,75.3913043478261,0.7288338792626681,98.7030843012249,30
scratch,150000,150000,104.46666666666667,0.8,69.95833333333333,0.7139771461900782,91.43821480342221,30
scratch,165000,165000,109.6,0.7,59.095238095238095,0.7847523980669938,100.42791204262576,30
scratch,180000,180000,122.06666666666666,0.7333333333333333,70.86363636363636,0.7504791324657237,109.74859462876283,30
scratch,195000,195000,140.66666666666666,0.8,86.875,0.8212298318825749,107.79940929187953,30
scratch,210000,210000,151.53333333333333,0.8333333333333334,79.8,0.8437098344495907,100.64506885614152,30
scratch,225000,225000,161.76666666666668,0.8,80.33333333333333,0.8295546670701404,95.12339838094636,30
scratch,240000,240000,191.0,0.8666666666666667,74.88461538461539,0.8894327408193574,91.1289348045981,30
scratch,255000,255000,191.96666666666667,0.8666666666666667,76.0,0.8957642712068169,86.56250814349104,30
scratch,270000,270000,196.3,0.8666666666666667,64.26923076923077,0.915361699632853,86.70208604259722,30
scratch,285000,285000,197.06666666666666,0.8666666666666667,64.73076923076923,0.9194063863152889,87.80815032995409,30
scratch,300000,300000,204.43333333333334,0.8666666666666667,64.34615384615384,0.9384856917073102,89.49000457894853,30
scratch,300000,300000,200.3,0.8666666666666667,69.76923076923077,0.9299030277735727,91.99368419100566,30
