round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,5061.662470245361,82.125,0.875
2,4800,4800,0.4928,80.94493079185486,27.375,0.5
3,7200,7200,0.4856,21.654688930511476,40.125,0.625
4,9600,9600,0.4784,19.99658124446869,50.75,1.0
5,12000,12000,0.4712,8.887046825885772,18.0,0.5
6,14400,14400,0.46399999999999997,8.32028924226761,57.375,0.875
7,16800,16800,0.4568,3.61670343875885,63.625,0.875
8,19200,19200,0.4496,17.283793234825133,30.625,0.625
9,21600,21600,0.4424,22.21561517715454,20.5,0.625
10,24000,24000,0.43520000000000003,23.87351484298706,27.0,0.5
11,26400,26400,0.428,29.536167287826537,20.625,0.625
12,28800,28800,0.4208,21.433816528320314,23.125,0.75
13,31200,31200,0.41359999999999997,9.403259515762329,37.625,0.875
14,33600,33600,0.4064,13.335316550731658,53.25,0.75
15,36000,36000,0.3992,30.32473726272583,12.375,0.25
16,38400,38400,0.392,16.83888268470764,21.625,0.625
17,40800,40800,0.3848,16.137512159347533,30.5,0.875
18,43200,43200,0.3776,32.28070278167725,36.0,0.75
19,45600,45600,0.3704,15.34299087524414,29.0,0.625
20,48000,48000,0.36319999999999997,10.124617624282838,37.25,0.875
21,50400,50400,0.356,20.248597848415375,22.25,0.5
22,52800,52800,0.3488,38.317934012413026,33.125,0.75
23,55200,55200,0.3416,19.538233995437622,21.75,0.625
24,57600,57600,0.33440000000000003,15.787591910362243,27.25,0.625
25,60000,60000,0.3272,16.872433972358703,28.5,0.75
26,62400,62400,0.31999999999999995,27.92220621109009,35.875,0.5
27,64800,64800,0.31279999999999997,15.135383200645446,35.25,0.75
28,67200,67200,0.3056,16.756966257095335,46.5,0.625
29,69600,69600,0.2984,21.90466058254242,35.0,0.5
30,72000,72000,0.2912,15.437868666648864,36.0,0.625
31,74400,74400,0.28400000000000003,19.15449149608612,27.5,0.5
32,76800,76800,0.2768,15.023363471031189,35.375,0.75
33,79200,79200,0.26959999999999995,11.633020651340484,41.625,1.0
34,81600,81600,0.26239999999999997,29.17336916923523,24.75,0.5
35,84000,84000,0.2552,22.98346185684204,42.125,0.75
36,86400,86400,0.24799999999999994,49.380685043334964,50.5,0.75
37,88800,88800,0.24080000000000001,26.629779434204103,37.5,0.625
38,91200,91200,0.23360000000000003,20.977464199066162,22.375,0.375
39,93600,93600,0.2264,22.31811718940735,34.75,0.625
40,96000,96000,0.2192,14.350808310508729,24.0,0.625
41,98400,98400,0.21199999999999997,15.703379511833191,34.125,0.75
42,100800,100800,0.20479999999999998,16.85095384120941,26.75,0.75
43,103200,103200,0.1976,26.082346534729005,19.25,0.5
44,105600,105600,0.1904,11.915693759918213,44.0,0.875
45,108000,108000,0.18320000000000003,28.11218183040619,15.75,0.375
46,110400,110400,0.176,12.584276938438416,39.25,0.875
47,112800,112800,0.1688,30.827865648269654,22.25,0.5
48,115200,115200,0.16159999999999997,649.0249020576478,34.375,0.875
49,117600,117600,0.15439999999999998,20.05019931793213,2.25,0.125
50,120000,120000,0.1472,20.779981875419615,12.375,0.5
51,122400,122400,0.13999999999999996,12.604342818260193,24.75,0.375
52,124800,124800,0.13280000000000003,17.54217200279236,14.375,0.375
53,127200,127200,0.1256,9.35894479751587,38.625,0.75
54,129600,129600,0.1184,14.229092049598695,14.0,0.625
55,132000,132000,0.11120000000000002,14.546255147457122,6.75,0.375
56,134400,134400,0.10399999999999998,12.953515529632568,11.125,0.375
57,136800,136800,0.0968,13.945096600055695,36.625,0.75
58,139200,139200,0.08959999999999996,13.931852197647094,34.875,0.75
