round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4594.2662109375,21.625,0.5
2,4800,4800,0.4928,128.825297164917,15.5,0.5
3,7200,7200,0.4856,27.474894273281098,34.25,0.375
4,9600,9600,0.4784,471.1704463720322,9.875,0.25
5,12000,12000,0.4712,14.64357225894928,36.625,0.75
6,14400,14400,0.46399999999999997,8.788905537128448,13.25,0.625
7,16800,16800,0.4568,13.475007963180541,26.125,0.5
8,19200,19200,0.4496,19.115481233596803,16.75,0.375
9,21600,21600,0.4424,8.248493492603302,21.0,0.625
10,24000,24000,0.43520000000000003,10.544470882415771,31.25,0.5
11,26400,26400,0.428,9.668447351455688,7.25,0.5
12,28800,28800,0.4208,5.960579097270966,16.75,0.625
13,31200,31200,0.41359999999999997,19.32923504114151,11.625,0.25
14,33600,33600,0.4064,20.574820971488954,22.0,0.375
15,36000,36000,0.3992,7.5381297171115875,14.25,0.5
16,38400,38400,0.392,10.05685235261917,15.25,0.375
17,40800,40800,0.3848,17.69533770084381,26.75,0.5
18,43200,43200,0.3776,17.33093419075012,30.5,0.75
19,45600,45600,0.3704,11.186923277378082,34.5,0.5
20,48000,48000,0.36319999999999997,15.437703609466553,52.5,0.75
21,50400,50400,0.356,27.349755716323852,8.125,0.25
22,52800,52800,0.3488,9.334851372241975,14.0,0.375
23,55200,55200,0.3416,12.534882307052612,15.375,0.375
24,57600,57600,0.33440000000000003,10.772631239891052,17.0,0.5
25,60000,60000,0.3272,10.200805854797363,33.5,0.75
26,62400,62400,0.31999999999999995,16.872937965393067,34.125,0.625
27,64800,64800,0.31279999999999997,8.516335499286651,28.5,0.75
28,67200,67200,0.3056,13.86249761581421,51.375,0.625
29,69600,69600,0.2984,11.324003744125367,39.625,0.625
30,72000,72000,0.2912,11.750858426094055,16.75,0.625
31,74400,74400,0.28400000000000003,17.48818509578705,21.5,0.5
32,76800,76800,0.2768,16.658290958404542,7.5,0.375
33,79200,79200,0.26959999999999995,11.008198857307434,15.0,0.375
34,81600,81600,0.26239999999999997,14.10618815422058,28.0,0.625
35,84000,84000,0.2552,9.492093014717103,9.625,0.5
36,86400,86400,0.24799999999999994,11.614209604263305,37.5,0.75
37,88800,88800,0.24080000000000001,17.356934785842896,11.625,0.5
38,91200,91200,0.23360000000000003,17.360190296173094,23.625,0.5
39,93600,93600,0.2264,9.924341011047364,30.0,0.75
40,96000,96000,0.2192,8.180423498153687,45.25,0.875
41,98400,98400,0.21199999999999997,16.599120879173277,32.375,0.625
42,100800,100800,0.20479999999999998,12.830857872962952,23.5,0.625
43,103200,103200,0.1976,15.908335244655609,27.375,0.75
44,105600,105600,0.1904,11.085429501533508,22.625,0.5
45,108000,108000,0.18320000000000003,18.87884111404419,18.5,0.375
46,110400,110400,0.176,17.174118423461913,9.125,0.5
47,112800,112800,0.1688,8.440972805023193,30.125,0.75
48,115200,115200,0.16159999999999997,18.83188968896866,41.75,0.75
49,117600,117600,0.15439999999999998,17.82278666496277,33.625,0.625
50,120000,120000,0.1472,15.170545935630798,28.25,0.625
51,122400,122400,0.13999999999999996,14.093258619308472,12.125,0.5
52,124800,124800,0.13280000000000003,12.760976219177246,27.25,0.5
53,127200,127200,0.1256,14.875785636901856,30.5,0.625
54,129600,129600,0.1184,17.676240825653075,17.375,0.5
55,132000,132000,0.11120000000000002,11.794364285469054,34.0,0.5
56,134400,134400,0.10399999999999998,16.132309603691102,42.25,0.75
57,136800,136800,0.0968,14.823473978042603,36.25,0.75
58,139200,139200,0.08959999999999996,17.521262979507448,16.125,0.125
59,141600,141600,0.08239999999999997,25.93080644607544,33.0,0.625
60,144000,144000,0.07519999999999999,20.748938465118407,14.75,0.25
61,146400,146400,0.068,11.57434847354889,49.0,0.875
62,148800,148800,0.06080000000000002,8.404348528385162,48.625,0.875
63,151200,151200,0.05359999999999998,19.179227685928346,10.875,0.375
64,153600,153600,0.04999999999999999,16.32512185573578,30.5,0.5
65,156000,156000,0.04999999999999999,15.853659057617188,29.625,0.5
66,158400,158400,0.04999999999999999,13.556003189086914,19.375,0.375
67,160800,160800,0.04999999999999999,12.54726951122284,40.625,0.75
68,163200,163200,0.04999999999999999,15.614811873435974,40.0,0.75
69,165600,165600,0.04999999999999999,35.410769081115724,32.5,0.5
70,168000,168000,0.04999999999999999,20.270375776290894,44.25,0.75
71,170400,170400,0.04999999999999999,15.022546219825745,30.5,0.625
72,172800,172800,0.04999999999999999,23.169833612442016,43.875,0.75
73,175200,175200,0.04999999999999999,17.261077404022217,21.875,0.75
74,177600,177600,0.04999999999999999,12.169383215904237,27.75,0.875
75,180000,180000,0.04999999999999999,17.452321934700013,58.25,0.75
76,182400,182400,0.04999999999999999,11.138705277442932,5.375,0.25
