episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,4.039734092791155,3.095682468513899,"(1.0938206944420876, 1.1084305835405575)","(-1.1457343702490923, -0.9784915915009608)",
1,1000001,17.0,True,300,26,0.8921930474981339,0.815569415042095,"(0.8605997569441359, 1.1057251651621436)","(1.237816417321165, -0.09670526035437693)",0.9141176534933723
2,1000002,181.0,True,300,82,2.852357315834508,2.059329650158614,"(0.8359135992463929, 1.1736887974995112)","(0.1766902921978361, -1.1585889373779077)",0.7219746413699647
3,1000003,0.0,False,300,,0.0,3.87974562783416,"(-0.9598456426023949, -0.7915939768646133)","(-0.9598625799245601, 1.0096244610355893)",
4,1000004,101.0,True,300,37,1.267619119403544,1.2162277660168375,"(-0.7917247332805528, 0.8198842512640626)","(0.8346953727414063, 1.0258664000726552)",0.9594583636361624
5,1000005,25.0,True,300,276,1.0578805231690644,0.4814506779490629,"(-0.23241542450153935, -1.2014336018905007)","(-1.0454622785911933, -0.7743742410624596)",0.45510874565191345
6,1000006,78.0,True,300,80,3.318908816511478,2.86523232475967,"(-1.1865196335989603, 1.1706863397654685)","(1.0997990383079492, -0.7871924849505308)",0.8633055269566973
7,1000007,259.0,True,300,42,0.8551527052146908,0.8331138830084193,"(-0.030551318519921933, -1.0853470175863116)","(1.2350278120873528, -1.2228459924107467)",0.9742282026685064
8,1000008,276.0,True,300,25,0.47683999765392066,0.47500000000000014,"(0.22919028831684157, -0.978780669133515)","(1.1364836377412635, -1.0660573439834964)",0.9961412682179066
9,1000009,0.0,False,300,,5.745486551291231,1.9742034597780158,"(1.217327525646871, -0.0688755632060411)","(-0.9682839665427542, -0.9377910309245894)",
10,1000010,199.0,True,300,72,1.0424029154287144,0.42905694150420953,"(0.8584736852588637, -0.9968432980483453)","(-0.0055025996658442655, -1.150090110875475)",0.41160374280778855
11,1000011,57.0,True,300,54,1.8280417896902244,1.6351862539117181,"(-0.7592416353990135, 0.9570179489076839)","(1.0758239637207863, 0.10741224428127782)",0.8945015716455874
12,1000012,0.0,False,300,,0.46195860366721864,0.4048759228251127,"(0.9489201760756624, -1.0553439819456882)","(1.1935661960768802, -0.2406163518161245)",
13,1000013,0.0,False,300,,4.746814551663588,3.091625527009689,"(1.0554037161104208, 1.1622096894297287)","(-1.0781456492369095, -1.0860057868597162)",
14,1000014,50.0,True,300,17,0.3904313535025218,0.24999999999999997,"(1.224635635577469, 0.760193369771347)","(1.147925776889568, 0.0680756157044109)",0.6403174277815402
15,1000015,244.0,True,300,29,0.5672393025896354,0.5452847075210474,"(-0.9725083733849845, -0.9607257868674003)","(-0.009748253399239959, -0.7549766751993947)",0.9612957089391408
16,1000016,0.0,False,300,,2.5807567822617994,2.238395196571477,"(-1.1727966717779492, -1.242221153220541)","(0.9364763689933231, 0.14355353307265117)",
17,1000017,112.0,True,300,30,0.5897047277177057,0.6000000000000002,"(0.13217183237761515, 0.7612787328431239)","(1.1514724220080352, 0.8291942492773791)",1.0174583512703717
18,1000018,49.0,True,300,114,3.593336597623151,2.3354866969255,"(-0.7789836384702132, -0.7500078160277028)","(0.8359879712703817, 0.7877127318758786)",0.6499493252233401
19,1000019,56.0,True,300,101,3.267726674256846,1.8767144629423402,"(-0.09347463811983076, 0.7687442939396321)","(0.8840994750280944, -0.996015294111607)",0.5743180657449408
20,1000020,161.0,True,300,140,3.847734941126148,1.8960357139169721,"(0.957021565837876, 0.8403232385934718)","(-0.053626490787756, -1.1533162415829064)",0.4927667167640305
21,1000021,16.0,True,300,266,3.2621074479879715,2.107480037106538,"(-1.0920099191105077, -1.0479596860765703)","(1.109612802196493, 0.010429365241071908)",0.646048626757039
22,1000022,216.0,True,300,85,2.9920183721940448,2.0687612102800825,"(1.1303234849854376, 1.0934008202364405)","(-0.10218309813274767, -0.8960256703351812)",0.6914266401255623
23,1000023,0.0,False,300,,1.5276357297720617,2.832797715253761,"(0.10571894219860428, 0.8177355912335362)","(-0.8960589739141526, -1.1370952266754706)",
24,1000024,239.0,True,300,56,1.8218605185125236,1.641227766016836,"(1.117756415850815, 1.1439159353762745)","(-0.9379632959449571, 0.9540394460031347)",0.9008525896136291
25,1000025,30.0,True,300,153,2.1342392172312383,1.0050917787211613,"(-0.16717286488974165, -0.9953637620071333)","(1.0500469609556422, -0.22735132223226806)",0.47093679593474674
26,1000026,236.0,True,300,62,2.0740444314965027,1.7040569415042075,"(1.0681490916332572, 0.8023239819013355)","(-1.0597684340895965, 0.922936061695784)",0.821610624934715
27,1000027,157.0,True,300,13,0.21467787183824383,0.17905694150420948,"(0.9925404832229593, -0.24398983740277141)","(1.1517841687991628, -0.8503876403944852)",0.8340726502036776
28,1000028,216.0,True,300,84,2.530361655879117,1.8985157486116178,"(0.8942404732929252, 0.13363081788938336)","(-1.1408042861046577, 1.0446560197333312)",0.7502942293646248
29,1000029,176.0,True,300,74,1.7172014030303095,1.428398590529465,"(1.0497726414055228, -1.1449807279698316)","(-0.7876500410048815, -0.8911451121218853)",0.831817740195646
30,1000030,38.0,True,300,45,1.3530868267972265,1.0579912177625654,"(-0.12111508120063519, 0.904708520206666)","(0.7757263883211754, -0.12024302267869652)",0.7819093326529857
31,1000031,0.0,False,300,,0.2463206578201067,2.224038774053281,"(1.1595639445214367, -1.139432500713627)","(-0.1969547814181622, 0.9282279514688769)",
32,1000032,0.0,False,300,,5.01965348099591,3.0158906757344113,"(1.127015191898848, 0.9377934621741972)","(-1.202106102787887, -0.9427688623446786)",
33,1000033,0.0,False,300,,3.187506701093206,2.8695111538007714,"(0.2382092218779729, 0.8804726047675387)","(-1.110256687954068, -0.7631361687818161)",
34,1000034,166.0,True,300,54,1.5895701164240044,1.5581138830084174,"(-0.9343054138344531, -0.9356294915617984)","(1.0535262915187014, -1.0978259253583562)",0.9802108550666813
35,1000035,141.0,True,300,20,0.49268023835310626,0.4500000000000001,"(1.1508173939223743, -0.01713559225674488)","(1.085568192491471, -0.9085342543134849)",0.9133713207256406
36,1000036,0.0,False,300,,0.0,4.425030335355206,"(-1.2420508318574908, -0.8800458536382145)","(-1.194808250893988, 1.0068844947590878)",
37,1000037,161.0,True,300,120,3.435210223030079,2.584828345950756,"(0.9280548547889936, -1.0268893052516816)","(-0.7565518922329351, 0.8364769636259789)",0.7524512848214481
38,1000038,46.0,True,300,129,4.276489814161799,3.0679422289591733,"(-1.099000760750412, -0.8564670737783278)","(0.93786753697942, 1.1653022223159974)",0.7173972959784768
39,1000039,64.0,True,300,27,0.5751336516631136,0.4472135954999579,"(0.04242921454432569, 0.8118181357047414)","(-0.7531921064073427, 1.1914761385722317)",0.7775820354221157
40,1000040,0.0,False,300,,1.2455681378562748,1.929578270956174,"(0.16056901378171806, -1.2480919963299688)","(0.22582239227562423, 0.7760342264230129)",
41,1000041,67.0,True,300,82,1.0102331694800206,0.4312658056650537,"(0.7536758678282087, 0.10227430201681043)","(1.1934918380352553, 0.8551017493914017)",0.42689729331202964
42,1000042,142.0,True,300,34,0.7777602020427755,0.5290569415042096,"(0.863680742414508, 1.1242738835596315)","(-0.09846036753712106, 1.0701441636854137)",0.6802314390922156
