episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,3.0307678642776215,3.095682468513899,"(1.0938206944420876, 1.1084305835405575)","(-1.1457343702490923, -0.9784915915009608)",
1,1000001,246.0,True,300,55,0.868739746039998,0.815569415042095,"(0.8605997569441359, 1.1057251651621436)","(1.237816417321165, -0.09670526035437693)",0.9387960188994795
2,1000002,230.0,True,300,71,2.082444228611174,2.059329650158614,"(0.8359135992463929, 1.1736887974995112)","(0.1766902921978361, -1.1585889373779077)",0.9889002653060361
3,1000003,0.0,False,300,,1.9579203983249176,3.87974562783416,"(-0.9598456426023949, -0.7915939768646133)","(-0.9598625799245601, 1.0096244610355893)",
4,1000004,254.0,True,300,47,1.2439760089960847,1.2162277660168375,"(-0.7917247332805528, 0.8198842512640626)","(0.8346953727414063, 1.0258664000726552)",0.9776939082598219
5,1000005,246.0,True,300,55,0.6663953709666611,0.4814506779490629,"(-0.23241542450153935, -1.2014336018905007)","(-1.0454622785911933, -0.7743742410624596)",0.7224700214388933
6,1000006,196.0,True,300,105,3.1578518320458997,2.86523232475967,"(-1.1865196335989603, 1.1706863397654685)","(1.0997990383079492, -0.7871924849505308)",0.9073358970434505
7,1000007,260.0,True,300,41,0.9348172067095104,0.8331138830084193,"(-0.030551318519921933, -1.0853470175863116)","(1.2350278120873528, -1.2228459924107467)",0.8912051222729633
8,1000008,273.0,True,300,28,0.48478254240436464,0.47500000000000014,"(0.22919028831684157, -0.978780669133515)","(1.1364836377412635, -1.0660573439834964)",0.9798207617876538
9,1000009,204.0,True,300,97,2.1250303874314116,1.9742034597780158,"(1.217327525646871, -0.0688755632060411)","(-0.9682839665427542, -0.9377910309245894)",0.9290236372404514
10,1000010,259.0,True,300,42,0.5968288263169154,0.42905694150420953,"(0.8584736852588637, -0.9968432980483453)","(-0.0055025996658442655, -1.150090110875475)",0.7188944678693868
11,1000011,233.0,True,300,68,1.7680912881319242,1.6351862539117181,"(-0.7592416353990135, 0.9570179489076839)","(1.0758239637207863, 0.10741224428127782)",0.9248313505573421
12,1000012,259.0,True,300,42,0.5984961927182044,0.4048759228251127,"(0.9489201760756624, -1.0553439819456882)","(1.1935661960768802, -0.2406163518161245)",0.676488719145026
13,1000013,0.0,False,300,,2.5884639757582724,3.091625527009689,"(1.0554037161104208, 1.1622096894297287)","(-1.0781456492369095, -1.0860057868597162)",
14,1000014,263.0,True,300,38,0.3329224107459103,0.24999999999999997,"(1.224635635577469, 0.760193369771347)","(1.147925776889568, 0.0680756157044109)",0.7509257170157958
15,1000015,257.0,True,300,44,0.6747036822817427,0.5452847075210474,"(-0.9725083733849845, -0.9607257868674003)","(-0.009748253399239959, -0.7549766751993947)",0.8081839803763624
16,1000016,206.0,True,300,95,2.35715027750388,2.238395196571477,"(-1.1727966717779492, -1.242221153220541)","(0.9364763689933231, 0.14355353307265117)",0.9496192151744522
17,1000017,271.0,True,300,27,0.583076652596598,0.6000000000000002,"(0.13217183237761515, 0.7612787328431239)","(1.1514724220080352, 0.8291942492773791)",1.0290242240501963
18,1000018,171.0,True,300,130,2.4448178773825964,2.3354866969255,"(-0.7789836384702132, -0.7500078160277028)","(0.8359879712703817, 0.7877127318758786)",0.9552804397135113
19,1000019,226.0,True,300,75,2.017010809695528,1.8767144629423402,"(-0.09347463811983076, 0.7687442939396321)","(0.8840994750280944, -0.996015294111607)",0.9304434333823101
20,1000020,225.0,True,300,76,1.9656270792109058,1.8960357139169721,"(0.957021565837876, 0.8403232385934718)","(-0.053626490787756, -1.1533162415829064)",0.9645958452496132
21,1000021,225.0,True,300,76,2.1561436574723025,2.107480037106538,"(-1.0920099191105077, -1.0479596860765703)","(1.109612802196493, 0.010429365241071908)",0.9774302513670106
22,1000022,204.0,True,300,97,2.191364562104654,2.0687612102800825,"(1.1303234849854376, 1.0934008202364405)","(-0.10218309813274767, -0.8960256703351812)",0.9440515950906775
23,1000023,0.0,False,300,,1.874192694832812,2.832797715253761,"(0.10571894219860428, 0.8177355912335362)","(-0.8960589739141526, -1.1370952266754706)",
24,1000024,204.0,True,300,97,1.9633128358858165,1.641227766016836,"(1.117756415850815, 1.1439159353762745)","(-0.9379632959449571, 0.9540394460031347)",0.8359481668016189
25,1000025,257.0,True,300,44,1.0549425521426188,1.0050917787211613,"(-0.16717286488974165, -0.9953637620071333)","(1.0500469609556422, -0.22735132223226806)",0.9527455089187472
26,1000026,217.0,True,300,84,1.9088144766494644,1.7040569415042075,"(1.0681490916332572, 0.8023239819013355)","(-1.0597684340895965, 0.922936061695784)",0.8927305206189199
27,1000027,286.0,True,300,15,0.20466232075006138,0.17905694150420948,"(0.9925404832229593, -0.24398983740277141)","(1.1517841687991628, -0.8503876403944852)",0.874889627206359
28,1000028,205.0,True,300,96,2.190178123240394,1.8985157486116178,"(0.8942404732929252, 0.13363081788938336)","(-1.1408042861046577, 1.0446560197333312)",0.8668316647244845
29,1000029,168.0,True,300,74,1.5958857193375815,1.428398590529465,"(1.0497726414055228, -1.1449807279698316)","(-0.7876500410048815, -0.8911451121218853)",0.8950506751337828
30,1000030,229.0,True,300,72,1.1892962734024775,1.0579912177625654,"(-0.12111508120063519, 0.904708520206666)","(0.7757263883211754, -0.12024302267869652)",0.8895943268498948
31,1000031,211.0,True,300,90,2.392140395522075,2.224038774053281,"(1.1595639445214367, -1.139432500713627)","(-0.1969547814181622, 0.9282279514688769)",0.9297275269530715
32,1000032,164.0,True,300,137,3.2361813348218385,3.0158906757344113,"(1.127015191898848, 0.9377934621741972)","(-1.202106102787887, -0.9427688623446786)",0.9319288271281143
33,1000033,0.0,False,300,,2.0350558804034984,2.8695111538007714,"(0.2382092218779729, 0.8804726047675387)","(-1.110256687954068, -0.7631361687818161)",
34,1000034,240.0,True,300,61,1.6425602717598236,1.5581138830084174,"(-0.9343054138344531, -0.9356294915617984)","(1.0535262915187014, -1.0978259253583562)",0.9485885600648729
35,1000035,269.0,True,300,32,0.4888260794967258,0.4500000000000001,"(1.1508173939223743, -0.01713559225674488)","(1.085568192491471, -0.9085342543134849)",0.9205728149023895
36,1000036,0.0,False,300,,2.0131967320033053,4.425030335355206,"(-1.2420508318574908, -0.8800458536382145)","(-1.194808250893988, 1.0068844947590878)",
37,1000037,0.0,False,300,,2.7383464441627523,2.584828345950756,"(0.9280548547889936, -1.0268893052516816)","(-0.7565518922329351, 0.8364769636259789)",
38,1000038,173.0,True,300,128,3.164789767481524,3.0679422289591733,"(-1.099000760750412, -0.8564670737783278)","(0.93786753697942, 1.1653022223159974)",0.9693984290781438
39,1000039,269.0,True,300,32,0.5164860754332408,0.4472135954999579,"(0.04242921454432569, 0.8118181357047414)","(-0.7531921064073427, 1.1914761385722317)",0.865877352307755
40,1000040,0.0,False,300,,2.3260857025899666,1.929578270956174,"(0.16056901378171806, -1.2480919963299688)","(0.22582239227562423, 0.7760342264230129)",
41,1000041,273.0,True,300,25,0.49535499711533965,0.4312658056650537,"(0.7536758678282087, 0.10227430201681043)","(1.1934918380352553, 0.8551017493914017)",0.8706196731162413
42,1000042,248.0,True,300,41,0.6701714039629976,0.5290569415042096,"(0.863680742414508, 1.1242738835596315)","(-0.09846036753712106, 1.0701441636854137)",0.7894352674191699
43,1000043,229.0,True,300,72,1.7562425395227061,1.7025334442632447,"(-0.9798879296490071, -1.1309143411407538)","(0.8419666733991373, -0.1633305088724164)",0.9694181788387508
44,1000044,221.0,True,300,80,1.936819127419658,1.6283985905294642,"(-1.110557821847047, -1.2071364590562874)","(0.9443986848493842, -0.9623687068420197)",0.8407592466824254
45,1000045,290.0,True,300,11,0.12749298351729174,0.1,"(1.0726963432631704, 0.23924604646735848)","(1.0640344413491138, 0.7878579809705415)",0.7843568896200245
46,1000046,260.0,True,300,41,0.4834153940613799,0.39122776601683795,"(0.7872095128447305, -0.9967604025353909)","(0.943208907546812, -0.18275209427435113)",0.8092993537710205
