phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,25.866666666666667,0.43333333333333335,79.23076923076923,0.6327623451364788,46.77586567018725,30
scratch,15000,15000,24.5,0.3333333333333333,78.0,0.5829923148673888,40.96655490384388,30
scratch,30000,30000,58.666666666666664,0.5,58.86666666666667,0.6977733805388114,78.7660583882613,30
scratch,45000,45000,41.833333333333336,0.4,66.41666666666667,0.7220932901519749,82.14162846228933,30
scratch,60000,60000,60.5,0.4666666666666667,71.07142857142857,0.6781540130083126,89.3415569211968,30
scratch,75000,75000,48.8,0.5333333333333333,101.6875,0.667297525208363,77.14983183211832,30
scratch,90000,90000,78.9,0.6333333333333333,66.10526315789474,0.7035626901234042,103.05082442073477,30
scratch,105000,105000,68.93333333333334,0.5,67.73333333333333,0.7617580099070939,98.44968374700376,30
scratch,120000,120000,96.03333333333333,0.6333333333333333,66.57894736842105,0.7323873891575612,106.16788375130157,30
scratch,135000,135000,48.53333333333333,0.43333333333333335,56.92307692307692,0.7879217067321004,86.99216505875225,30
scratch,150000,150000,118.36666666666666,0.6666666666666666,84.6,0.6836287783099266,107.42968296336537,30
scratch,165000,165000,122.16666666666667,0.6666666666666666,60.7,0.7714448666634813,111.11102969345676,30
scratch,180000,180000,106.1,0.6666666666666666,54.4,0.8120840865857449,106.51480389258509,30
scratch,195000,195000,148.16666666666666,0.7666666666666667,57.30434782608695,0.8574401480608134,117.899747984093,30
scratch,210000,210000,154.13333333333333,0.8,49.875,0.8815181710401784,118.47645869272012,30
scratch,225000,225000,163.13333333333333,0.8333333333333334,56.4,0.898915161156784,114.99197373290235,30
scratch,240000,240000,195.26666666666668,0.8333333333333334,60.64,0.91811264748151,95.64262984505477,30
scratch,255000,255000,200.23333333333332,0.8666666666666667,65.26923076923077,0.9356785089100483,90.70744307875214,30
scratch,270000,270000,198.36666666666667,0.8333333333333334,62.96,0.9278144568031722,94.60716723353481,30
scratch,285000,285000,203.9,0.8666666666666667,62.73076923076923,0.9230092894052624,88.44259778776444,30
scratch,300000,300000,205.6,0.8666666666666667,63.76923076923077,0.9404792164027425,87.54569250318411,30
scratch,300000,300000,204.46666666666667,0.8666666666666667,58.92307692307692,0.9404986247130864,92.2794606105536,30
