phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,19.933333333333334,0.3333333333333333,98.4,0.6460483847024587,40.92375866154654,30
finetune,15000,15000,27.0,0.36666666666666664,92.81818181818181,0.7193497680560871,58.07367496670011,30
finetune,30000,30000,32.93333333333333,0.36666666666666664,98.18181818181819,0.716205842152433,64.12968183262741,30
finetune,45000,45000,38.96666666666667,0.43333333333333335,89.76923076923077,0.7773768809341722,70.23236474355156,30
finetune,60000,60000,33.6,0.36666666666666664,72.45454545454545,0.7974740539681566,63.59874212592574,30
finetune,75000,75000,33.166666666666664,0.43333333333333335,96.38461538461539,0.8288365639527234,61.69395171457994,30
finetune,90000,90000,44.833333333333336,0.4666666666666667,81.28571428571429,0.8348641199823738,66.2550366769008,30
finetune,105000,105000,107.03333333333333,0.6666666666666666,92.1,0.8145869195213458,101.47480860592542,30
finetune,120000,120000,125.8,0.7666666666666667,91.3913043478261,0.7639563649169748,97.88571802415024,30
finetune,135000,135000,155.4,0.7666666666666667,74.82608695652173,0.8211065045719359,105.37047940972121,30
finetune,150000,150000,143.0,0.7333333333333333,69.45454545454545,0.8189289123703879,111.00295118785714,30
finetune,165000,165000,142.53333333333333,0.7666666666666667,69.73913043478261,0.824677278250765,108.96653498724477,30
finetune,180000,180000,138.76666666666668,0.7333333333333333,65.04545454545455,0.8345340076110532,112.53189075449505,30
finetune,195000,195000,145.93333333333334,0.8,78.83333333333333,0.840928081802253,107.85812307213433,30
finetune,210000,210000,147.0,0.8,80.79166666666667,0.8347591248561924,104.00530490448966,30
finetune,225000,225000,155.1,0.8666666666666667,80.15384615384616,0.8509300318453211,99.69828622329509,30
finetune,240000,240000,165.1,0.8333333333333334,76.52,0.8631746942521129,100.70830188701186,30
finetune,255000,255000,165.0,0.8666666666666667,84.07692307692308,0.8557570767623927,96.57050309988821,30
finetune,270000,270000,194.83333333333334,0.9,79.5925925925926,0.8826101320646359,84.42629241281838,30
finetune,285000,285000,196.06666666666666,0.9,76.18518518518519,0.8882843146832323,79.54609738507227,30
finetune,300000,300000,201.7,0.9,69.03703703703704,0.8773987927093883,79.47506657371575,30
finetune,300000,300000,202.63333333333333,0.9,70.85185185185185,0.8808404932739236,81.35850138200946,30
