phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,15.733333333333333,0.16666666666666666,51.0,0.6303159800575386,48.822644077442625,30
finetune,16800,16800,16.2,0.3,155.44444444444446,0.6244558303392256,32.69229583398131,30
finetune,33600,33600,34.63333333333333,0.6333333333333333,119.52631578947368,0.5296125700115427,43.24069230787555,30
finetune,50400,50400,39.5,0.36666666666666664,80.0,0.6525146761708162,84.99726161917583,30
finetune,67200,67200,35.53333333333333,0.6,121.27777777777777,0.5931526479086476,68.50055793044031,30
finetune,84000,84000,58.2,0.5,49.0,0.6963456855486528,86.58318702763297,30
finetune,100800,100800,51.8,0.6333333333333333,76.10526315789474,0.6845300109316735,75.88757564931848,30
finetune,117600,117600,18.633333333333333,0.43333333333333335,46.46153846153846,0.815672869200388,26.628327324335523,30
finetune,134400,134400,45.1,0.7,82.76190476190476,0.6111906339885328,55.88309842568835,30
finetune,151200,151200,54.03333333333333,0.7333333333333333,80.45454545454545,0.6665730976157014,66.47918177290843,30
finetune,168000,168000,44.5,0.5333333333333333,43.9375,0.7167188029547733,64.984746220781,30
finetune,184800,184800,46.0,0.7666666666666667,54.82608695652174,0.693316572512287,62.53109571272906,30
finetune,201600,201600,51.266666666666666,0.7,80.0,0.7378821060434839,67.58796737092582,30
finetune,218400,218400,40.9,0.5333333333333333,112.25,0.5622154578327692,75.57930295049536,30
finetune,235200,235200,55.233333333333334,0.8666666666666667,95.65384615384616,0.5935652037686746,51.109539789272844,30
finetune,252000,252000,62.43333333333333,0.7,83.33333333333333,0.7254651406542619,68.31806109122512,30
finetune,268800,268800,32.53333333333333,0.7,64.80952380952381,0.7530327278945481,33.8329907688903,30
finetune,285600,285600,50.333333333333336,0.5666666666666667,67.52941176470588,0.7964485275969789,81.14241772354943,30
finetune,300000,300000,89.7,0.9333333333333333,92.64285714285714,0.6764838012035763,63.38832156119001,30
