round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4366.9190413475035,12.75,0.375
2,4800,4800,0.4928,652.789550948143,36.0,0.75
3,7200,7200,0.4856,5.462055408954621,34.375,0.875
4,9600,9600,0.4784,5.097078096866608,16.125,0.25
5,12000,12000,0.4712,6.792009019851685,9.75,0.375
6,14400,14400,0.46399999999999997,15.581024169921875,12.375,0.25
7,16800,16800,0.4568,5.208620536327362,16.5,0.5
8,19200,19200,0.4496,12.990846943855285,29.875,0.5
9,21600,21600,0.4424,14.948684048652648,29.25,0.375
10,24000,24000,0.43520000000000003,19.470857214927673,15.375,0.25
11,26400,26400,0.428,10.30573296546936,11.5,0.375
12,28800,28800,0.4208,12.293770027160644,24.0,0.25
13,31200,31200,0.41359999999999997,15.150694060325623,27.375,0.625
14,33600,33600,0.4064,13.39233376979828,28.25,0.625
15,36000,36000,0.3992,13.739444530010223,23.875,0.5
16,38400,38400,0.392,15.808523631095886,15.25,0.25
17,40800,40800,0.3848,11.361419486999512,26.25,0.625
18,43200,43200,0.3776,10.425749778747559,6.875,0.375
19,45600,45600,0.3704,9.627880120277405,29.875,0.5
20,48000,48000,0.36319999999999997,26.383523297309875,3.0,0.125
21,50400,50400,0.356,8.302240467071533,4.375,0.25
22,52800,52800,0.3488,20.335730409622194,8.75,0.375
23,55200,55200,0.3416,14.555180859565734,14.125,0.25
24,57600,57600,0.33440000000000003,16.609110403060914,48.75,0.75
25,60000,60000,0.3272,15.864364051818848,19.125,0.5
26,62400,62400,0.31999999999999995,12.16950740814209,27.375,0.75
27,64800,64800,0.31279999999999997,9.16934049129486,31.0,0.75
28,67200,67200,0.3056,13.50566463470459,17.5,0.625
29,69600,69600,0.2984,10.782283234596253,24.875,0.5
30,72000,72000,0.2912,10.89409681558609,12.25,0.375
31,74400,74400,0.28400000000000003,24.88579170703888,29.5,0.5
32,76800,76800,0.2768,11.333804190158844,18.375,0.375
33,79200,79200,0.26959999999999995,14.00836272239685,21.75,0.375
34,81600,81600,0.26239999999999997,15.591334772109985,21.625,0.375
35,84000,84000,0.2552,16.349354720115663,29.125,0.5
36,86400,86400,0.24799999999999994,9.43407108783722,11.125,0.5
37,88800,88800,0.24080000000000001,15.039392590522766,33.625,0.5
38,91200,91200,0.23360000000000003,19.51679859161377,52.375,0.875
39,93600,93600,0.2264,20.99450569152832,21.25,0.5
40,96000,96000,0.2192,17.83553054332733,19.75,0.625
41,98400,98400,0.21199999999999997,17.76339168548584,6.625,0.25
