round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4821.329167747497,74.0,0.75
2,4800,4800,0.4928,89.80989336967468,29.125,0.5
3,7200,7200,0.4856,19.847880804538725,53.5,1.0
4,9600,9600,0.4784,11.598602283000947,58.125,0.75
5,12000,12000,0.4712,9.579746472835541,46.5,0.625
6,14400,14400,0.46399999999999997,25.853076100349426,40.0,0.75
7,16800,16800,0.4568,10.773102164268494,48.75,0.875
8,19200,19200,0.4496,27.962868905067445,27.875,0.5
9,21600,21600,0.4424,15.414733338356019,40.125,0.625
10,24000,24000,0.43520000000000003,17.491205620765687,23.0,0.625
11,26400,26400,0.428,21.144610786437987,22.75,0.375
12,28800,28800,0.4208,12.499433648586272,22.0,0.375
13,31200,31200,0.41359999999999997,22.641503953933714,17.25,0.25
14,33600,33600,0.4064,14.791045355796815,17.375,0.375
15,36000,36000,0.3992,12.979946279525757,13.125,0.5
16,38400,38400,0.392,19.031790733337402,28.25,0.5
17,40800,40800,0.3848,12.597538113594055,62.375,0.75
18,43200,43200,0.3776,6.97518755197525,29.75,1.0
19,45600,45600,0.3704,8.508605146408081,51.125,1.0
20,48000,48000,0.36319999999999997,16.287397265434265,15.75,0.375
21,50400,50400,0.356,13.685149121284486,26.0,0.75
22,52800,52800,0.3488,15.775782907009125,39.125,0.75
23,55200,55200,0.3416,18.836586225032807,25.875,0.5
24,57600,57600,0.33440000000000003,15.397623085975647,60.875,0.875
25,60000,60000,0.3272,18.779491972923278,17.625,0.5
26,62400,62400,0.31999999999999995,11.749533700942994,55.625,0.875
27,64800,64800,0.31279999999999997,17.86490821838379,42.875,0.75
28,67200,67200,0.3056,10.083680212497711,47.75,1.0
29,69600,69600,0.2984,12.864398992061615,11.5,0.375
30,72000,72000,0.2912,18.48033263683319,35.625,0.875
31,74400,74400,0.28400000000000003,15.98010733127594,29.5,0.5
32,76800,76800,0.2768,16.85289454460144,25.875,0.5
33,79200,79200,0.26959999999999995,10.252750015258789,48.75,0.875
34,81600,81600,0.26239999999999997,26.561890840530396,5.25,0.125
35,84000,84000,0.2552,22.809977340698243,29.125,0.5
36,86400,86400,0.24799999999999994,10.870521020889282,36.25,0.75
37,88800,88800,0.24080000000000001,27.400134992599487,44.0,0.5
38,91200,91200,0.23360000000000003,36.647160816192624,2.5,0.125
39,93600,93600,0.2264,12.510898447036743,26.25,0.75
40,96000,96000,0.2192,16.316972756385802,18.5,0.375
41,98400,98400,0.21199999999999997,20.095103406906127,39.875,0.75
42,100800,100800,0.20479999999999998,20.674319314956666,30.75,0.5
43,103200,103200,0.1976,11.736256217956543,46.625,0.75
44,105600,105600,0.1904,10.053361582756043,50.5,0.875
45,108000,108000,0.18320000000000003,9.947742676734924,46.375,0.75
46,110400,110400,0.176,24.496058320999147,26.5,0.625
47,112800,112800,0.1688,15.024022287130355,19.875,0.875
48,115200,115200,0.16159999999999997,18.891402912139892,14.75,0.375
49,117600,117600,0.15439999999999998,12.999764966964722,30.5,0.625
50,120000,120000,0.1472,23.20673496723175,33.5,0.625
51,122400,122400,0.13999999999999996,18.887950825691224,34.75,0.625
52,124800,124800,0.13280000000000003,13.41821846961975,35.625,0.875
53,127200,127200,0.1256,13.272147679328919,29.5,0.625
54,129600,129600,0.1184,30.29945421218872,5.5,0.25
55,132000,132000,0.11120000000000002,28.881326723098756,45.125,0.75
56,134400,134400,0.10399999999999998,11.868407058715821,69.5,0.875
57,136800,136800,0.0968,31.024525022506715,30.0,0.5
58,139200,139200,0.08959999999999996,11.67549819946289,52.5,0.875
59,141600,141600,0.08239999999999997,10.927546858787537,61.0,1.0
60,144000,144000,0.07519999999999999,13.967804622650146,37.75,0.875
61,146400,146400,0.068,17.0181401014328,28.125,0.5
62,148800,148800,0.06080000000000002,18.48071732521057,34.0,0.5
63,151200,151200,0.05359999999999998,15.276756238937377,24.25,0.625
64,153600,153600,0.04999999999999999,16.213210797309877,25.75,0.75
65,156000,156000,0.04999999999999999,12.505696988105774,22.0,0.75
66,158400,158400,0.04999999999999999,14.45882568359375,42.75,0.625
67,160800,160800,0.04999999999999999,24.62404727935791,51.125,0.875
68,163200,163200,0.04999999999999999,27.064135694503783,33.125,0.75
69,165600,165600,0.04999999999999999,18.709940600395203,19.125,0.75
70,168000,168000,0.04999999999999999,19.325739049911498,50.5,0.75
71,170400,170400,0.04999999999999999,15.065801954269409,32.5,0.75
72,172800,172800,0.04999999999999999,16.34685299396515,38.75,0.75
73,175200,175200,0.04999999999999999,9.353318095207214,59.125,1.0
74,177600,177600,0.04999999999999999,15.755884194374085,45.5,0.75
75,180000,180000,0.04999999999999999,7.6851065278053285,16.5,0.75
76,182400,182400,0.04999999999999999,11.16543893814087,29.375,0.75
77,184800,184800,0.04999999999999999,14.468098139762878,46.25,0.75
