phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,203.13333333333333,0.8666666666666667,61.0,0.9203214515846372,85.73525140415308,30
finetune,16800,16800,68.36666666666666,0.7666666666666667,48.52173913043478,0.730487222487746,68.3452106302406,30
finetune,33600,33600,75.13333333333334,0.8,48.458333333333336,0.7015538295615057,59.008318135627306,30
finetune,50400,50400,41.93333333333333,0.5,47.266666666666666,0.6722168126121845,77.4970225605289,30
finetune,67200,67200,38.333333333333336,0.5666666666666667,75.88235294117646,0.6984120579983679,68.25930949938868,30
finetune,84000,84000,29.633333333333333,0.4666666666666667,64.07142857142857,0.7133409166638245,58.79038352828036,30
finetune,100800,100800,77.0,0.7666666666666667,70.69565217391305,0.6891411022518351,95.34908639238274,30
finetune,117600,117600,50.13333333333333,0.7333333333333333,81.27272727272727,0.7127368839878353,50.692265160736675,30
finetune,134400,134400,9.933333333333334,0.36666666666666664,144.27272727272728,0.5074271982360591,14.371747508107063,30
finetune,151200,151200,51.46666666666667,0.5666666666666667,97.70588235294117,0.6441696753217792,73.41837284538774,30
finetune,168000,168000,35.4,0.5333333333333333,91.6875,0.5794798952994777,66.11828480992908,30
finetune,184800,184800,31.066666666666666,0.5666666666666667,102.0,0.6821735729897275,67.55632813633648,30
finetune,201600,201600,43.63333333333333,0.5666666666666667,73.29411764705883,0.6532538718031047,75.94938574736665,30
finetune,218400,218400,61.233333333333334,0.8666666666666667,68.15384615384616,0.6747771594733352,73.36102664143309,30
finetune,235200,235200,66.33333333333333,0.8666666666666667,69.96153846153847,0.7022215119473885,68.27446300668042,30
finetune,252000,252000,68.36666666666666,0.6333333333333333,66.52631578947368,0.6729124501648193,87.80011913169724,30
finetune,268800,268800,20.433333333333334,0.3,71.0,0.6594300029996025,52.56502267853978,30
finetune,285600,285600,31.2,0.5666666666666667,97.70588235294117,0.6214622582470661,67.0873851135913,30
finetune,300000,300000,55.46666666666667,0.6666666666666666,59.2,0.7426075116087153,79.80568354720597,30
