phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,198.53333333333333,0.8666666666666667,70.61538461538461,0.9136514094807988,83.85485544444755,30
finetune,15000,15000,200.86666666666667,0.8666666666666667,69.07692307692308,0.9193107394397075,85.59114252164719,30
finetune,30000,30000,203.93333333333334,0.8666666666666667,65.42307692307692,0.9135309551815094,85.32652630896222,30
finetune,45000,45000,212.83333333333334,0.9,64.51851851851852,0.9372432343233262,79.08881229279561,30
finetune,60000,60000,214.93333333333334,0.9,62.18518518518518,0.9389931410142093,79.2816599800698,30
finetune,75000,75000,208.76666666666668,0.8666666666666667,60.11538461538461,0.9254440944643441,89.21020636418363,30
finetune,90000,90000,212.63333333333333,0.8666666666666667,55.65384615384615,0.9434964427795016,88.11375223728321,30
finetune,105000,105000,213.1,0.8666666666666667,55.11538461538461,0.9478661627468333,88.07690604982866,30
finetune,120000,120000,212.96666666666667,0.8666666666666667,55.26923076923077,0.9495731365183745,88.22873225544103,30
finetune,135000,135000,213.73333333333332,0.8666666666666667,54.38461538461539,0.9401423025812995,88.67022722087893,30
finetune,150000,150000,212.76666666666668,0.8666666666666667,55.5,0.935774272782335,88.30928538413994,30
finetune,165000,165000,212.63333333333333,0.8666666666666667,55.65384615384615,0.9352732421284592,88.31389289438508,30
finetune,180000,180000,212.6,0.8666666666666667,55.69230769230769,0.9401232691127462,88.1975056336629,30
finetune,195000,195000,212.03333333333333,0.8666666666666667,56.34615384615385,0.948694239395572,88.10279393328327,30
finetune,210000,210000,218.2,0.9,58.55555555555556,0.946480639460726,79.34577319642132,30
finetune,225000,225000,212.23333333333332,0.8666666666666667,56.11538461538461,0.9399384300849751,88.61722543432603,30
finetune,240000,240000,214.1,0.8666666666666667,53.96153846153846,0.9422686241221374,88.8840197421181,30
finetune,255000,255000,214.26666666666668,0.8666666666666667,53.76923076923077,0.9502664089096112,88.98389367370554,30
finetune,270000,270000,219.4,0.9,57.22222222222222,0.948246432162315,79.64386246024365,30
finetune,285000,285000,220.9,0.9,55.55555555555556,0.9525826083145141,79.5033506125414,30
finetune,300000,300000,214.46666666666667,0.8666666666666667,53.53846153846154,0.948292518337079,89.14951924496955,30
finetune,300000,300000,213.9,0.8666666666666667,54.19230769230769,0.9430928298730351,88.98366762191968,30
