episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,2.79583567048996,3.095682468513899,"(1.0938206944420876, 1.1084305835405575)","(-1.1457343702490923, -0.9784915915009608)",
1,1000001,249.0,True,300,52,0.8474988173037608,0.815569415042095,"(0.8605997569441359, 1.1057251651621436)","(1.237816417321165, -0.09670526035437693)",0.9623251364960648
2,1000002,232.0,True,300,69,2.1326029761662118,2.059329650158614,"(0.8359135992463929, 1.1736887974995112)","(0.1766902921978361, -1.1585889373779077)",0.9656413655863308
3,1000003,0.0,False,300,,2.242764983897018,3.87974562783416,"(-0.9598456426023949, -0.7915939768646133)","(-0.9598625799245601, 1.0096244610355893)",
4,1000004,246.0,True,300,55,1.4366120422914106,1.2162277660168375,"(-0.7917247332805528, 0.8198842512640626)","(0.8346953727414063, 1.0258664000726552)",0.8465944390086986
5,1000005,169.0,True,300,23,0.5427356315192778,0.4814506779490629,"(-0.23241542450153935, -1.2014336018905007)","(-1.0454622785911933, -0.7743742410624596)",0.8870813891495197
6,1000006,195.0,True,300,106,3.0397214299362085,2.86523232475967,"(-1.1865196335989603, 1.1706863397654685)","(1.0997990383079492, -0.7871924849505308)",0.9425970079172024
7,1000007,267.0,True,300,34,0.8709560378780561,0.8331138830084193,"(-0.030551318519921933, -1.0853470175863116)","(1.2350278120873528, -1.2228459924107467)",0.956551016097399
8,1000008,274.0,True,300,27,0.5132444599589997,0.47500000000000014,"(0.22919028831684157, -0.978780669133515)","(1.1364836377412635, -1.0660573439834964)",0.9254849044799145
9,1000009,0.0,False,300,,2.3007600208905523,1.9742034597780158,"(1.217327525646871, -0.0688755632060411)","(-0.9682839665427542, -0.9377910309245894)",
10,1000010,275.0,True,300,26,0.48967462584189164,0.42905694150420953,"(0.8584736852588637, -0.9968432980483453)","(-0.0055025996658442655, -1.150090110875475)",0.876208238820905
11,1000011,229.0,True,300,72,1.793873216996624,1.6351862539117181,"(-0.7592416353990135, 0.9570179489076839)","(1.0758239637207863, 0.10741224428127782)",0.911539476936622
12,1000012,276.0,True,300,25,0.4544122250268856,0.4048759228251127,"(0.9489201760756624, -1.0553439819456882)","(1.1935661960768802, -0.2406163518161245)",0.8909881832540001
13,1000013,0.0,False,300,,2.8003485366830305,3.091625527009689,"(1.0554037161104208, 1.1622096894297287)","(-1.0781456492369095, -1.0860057868597162)",
14,1000014,277.0,True,300,24,0.2986818098665134,0.24999999999999997,"(1.224635635577469, 0.760193369771347)","(1.147925776889568, 0.0680756157044109)",0.8370111327225778
15,1000015,236.0,True,300,33,0.5870341620096122,0.5452847075210474,"(-0.9725083733849845, -0.9607257868674003)","(-0.009748253399239959, -0.7549766751993947)",0.9288807071369704
16,1000016,215.0,True,300,86,3.04896266872406,2.238395196571477,"(-1.1727966717779492, -1.242221153220541)","(0.9364763689933231, 0.14355353307265117)",0.734149755106122
17,1000017,267.0,True,300,34,0.6894938290967219,0.6000000000000002,"(0.13217183237761515, 0.7612787328431239)","(1.1514724220080352, 0.8291942492773791)",0.8702035822221006
18,1000018,196.0,True,300,105,3.1615259105645217,2.3354866969255,"(-0.7789836384702132, -0.7500078160277028)","(0.8359879712703817, 0.7877127318758786)",0.7387213525978902
19,1000019,213.0,True,300,88,1.9830247355802997,1.8767144629423402,"(-0.09347463811983076, 0.7687442939396321)","(0.8840994750280944, -0.996015294111607)",0.9463898403633128
20,1000020,241.0,True,300,60,2.1002422627237767,1.8960357139169721,"(0.957021565837876, 0.8403232385934718)","(-0.053626490787756, -1.1533162415829064)",0.9027700030462334
21,1000021,212.0,True,300,89,2.7432444410526977,2.107480037106538,"(-1.0920099191105077, -1.0479596860765703)","(1.109612802196493, 0.010429365241071908)",0.7682436189674041
