round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4667.296866607666,25.625,0.625
2,4800,4800,0.4928,122.36886262893677,23.25,0.5
3,7200,7200,0.4856,4227.8287914276125,13.5,0.375
4,9600,9600,0.4784,244.12837734222413,7.75,0.375
5,12000,12000,0.4712,21.26011542081833,21.375,0.5
6,14400,14400,0.46399999999999997,13.174662292003632,27.875,0.375
7,16800,16800,0.4568,9.11320881843567,14.625,0.5
8,19200,19200,0.4496,9.009007585048675,9.125,0.25
9,21600,21600,0.4424,17.26774083375931,26.75,0.375
10,24000,24000,0.43520000000000003,31.08100018501282,6.25,0.375
11,26400,26400,0.428,14.935789680480957,32.5,0.75
12,28800,28800,0.4208,10.89546287059784,23.0,0.5
13,31200,31200,0.41359999999999997,10.016886568069458,17.375,0.25
14,33600,33600,0.4064,16.162288630008696,28.75,0.75
15,36000,36000,0.3992,8.628505063056945,22.125,0.875
16,38400,38400,0.392,10.404223775863647,52.625,0.5
17,40800,40800,0.3848,13.108316743373871,5.5,0.25
18,43200,43200,0.3776,19.250428748130798,15.75,0.375
19,45600,45600,0.3704,14.049500632286072,29.25,0.5
20,48000,48000,0.36319999999999997,18.234074759483338,9.5,0.375
21,50400,50400,0.356,13.195827555656432,10.5,0.375
22,52800,52800,0.3488,10.952043485641479,16.125,0.375
23,55200,55200,0.3416,14.205681967735291,23.375,0.5
24,57600,57600,0.33440000000000003,12.144048571586609,36.375,0.75
25,60000,60000,0.3272,10.157467901706696,22.75,0.625
26,62400,62400,0.31999999999999995,39.81804866790772,15.25,0.25
27,64800,64800,0.31279999999999997,56.195533466339114,38.0,0.625
28,67200,67200,0.3056,44.994552326202395,28.5,0.5
29,69600,69600,0.2984,51.49889984130859,29.375,0.25
30,72000,72000,0.2912,46.34673376083374,18.125,0.625
31,74400,74400,0.28400000000000003,21.637545585632324,29.25,0.5
32,76800,76800,0.2768,16.604162955284117,8.875,0.375
33,79200,79200,0.26959999999999995,13.11432362794876,22.125,0.75
34,81600,81600,0.26239999999999997,12.169032287597656,49.125,0.625
35,84000,84000,0.2552,12.308662366867065,31.25,0.625
36,86400,86400,0.24799999999999994,12.359562659263611,18.25,0.375
37,88800,88800,0.24080000000000001,8.046075689792634,30.875,0.75
38,91200,91200,0.23360000000000003,19.192411136627197,24.125,0.5
39,93600,93600,0.2264,8.9196692943573,37.5,0.875
40,96000,96000,0.2192,10.718016099929809,28.125,0.5
41,98400,98400,0.21199999999999997,21.172246551513673,34.875,0.5
42,100800,100800,0.20479999999999998,17.71099987030029,24.75,0.625
43,103200,103200,0.1976,22.254308128356932,35.0,0.75
44,105600,105600,0.1904,9.613680434226989,36.375,0.875
45,108000,108000,0.18320000000000003,9.661246287822724,28.125,0.75
46,110400,110400,0.176,9.347450995445252,25.875,0.375
47,112800,112800,0.1688,12.980988264083862,27.0,0.5
48,115200,115200,0.16159999999999997,15.781365966796875,30.125,0.5
49,117600,117600,0.15439999999999998,8.942503702640533,32.0,0.5
50,120000,120000,0.1472,15.603038549423218,25.625,0.625
51,122400,122400,0.13999999999999996,13.624122095108032,8.75,0.375
52,124800,124800,0.13280000000000003,17.080320024490355,7.875,0.375
53,127200,127200,0.1256,9.760743594169616,32.375,0.75
54,129600,129600,0.1184,22.64956114292145,36.5,0.625
55,132000,132000,0.11120000000000002,14.688305878639222,38.25,0.5
56,134400,134400,0.10399999999999998,13.351445078849792,22.25,0.625
57,136800,136800,0.0968,15.489256715774536,22.25,0.375
58,139200,139200,0.08959999999999996,19.947668290138246,16.75,0.375
59,141600,141600,0.08239999999999997,7.06227844953537,20.5,0.875
60,144000,144000,0.07519999999999999,10.62936360836029,28.125,0.625
61,146400,146400,0.068,14.721506810188293,35.25,0.375
62,148800,148800,0.06080000000000002,26.117763710021972,20.25,0.375
63,151200,151200,0.05359999999999998,11.722040057182312,36.125,0.625
64,153600,153600,0.04999999999999999,9.961576581001282,59.125,0.875
65,156000,156000,0.04999999999999999,13.669284844398499,20.375,0.625
66,158400,158400,0.04999999999999999,17.17207188606262,40.25,0.625
67,160800,160800,0.04999999999999999,17.091371965408324,28.125,0.375
68,163200,163200,0.04999999999999999,13.83447265625,33.25,0.875
69,165600,165600,0.04999999999999999,20.734055709838866,39.25,0.5
70,168000,168000,0.04999999999999999,14.191659212112427,45.875,0.875
71,170400,170400,0.04999999999999999,13.89158205986023,38.625,0.75
72,172800,172800,0.04999999999999999,16.111082220077513,38.0,0.375
73,175200,175200,0.04999999999999999,13.784772682189942,36.875,0.75
74,177600,177600,0.04999999999999999,15.156103706359863,17.75,0.625
75,180000,180000,0.04999999999999999,12.064184212684632,32.25,0.5
76,182400,182400,0.04999999999999999,8.15720067024231,39.125,0.875
77,184800,184800,0.04999999999999999,23.236311626434325,11.0,0.375
78,187200,187200,0.04999999999999999,15.559086775779724,16.75,0.375
79,189600,189600,0.04999999999999999,12.3148939371109,30.75,0.625
80,192000,192000,0.04999999999999999,11.991879153251649,43.25,0.75
81,194400,194400,0.04999999999999999,19.069748878479004,21.25,0.5
82,196800,196800,0.04999999999999999,18.509119987487793,19.375,0.5
83,199200,199200,0.04999999999999999,15.635897850990295,39.25,0.5
84,201600,201600,0.04999999999999999,19.573386669158936,32.0,0.625
85,204000,204000,0.04999999999999999,15.533056449890136,42.875,0.5
86,206400,206400,0.04999999999999999,19.80538592338562,28.75,0.5
87,208800,208800,0.04999999999999999,8.888924956321716,82.875,1.0
88,211200,211200,0.04999999999999999,16.724726939201354,43.125,0.5
89,213600,213600,0.04999999999999999,9.110242438316345,68.5,1.0
90,216000,216000,0.04999999999999999,13.669261848926544,11.875,0.625
91,218400,218400,0.04999999999999999,16.099724817276,46.75,0.625
92,220800,220800,0.04999999999999999,30.07349066734314,16.25,0.25
93,223200,223200,0.04999999999999999,18.451127672195433,28.25,0.5
94,225600,225600,0.04999999999999999,11.640501618385315,29.75,0.75
95,228000,228000,0.04999999999999999,10.729986906051636,21.0,0.625
96,230400,230400,0.04999999999999999,12.081864953041077,39.5,0.875
97,232800,232800,0.04999999999999999,13.133533096313476,51.0,0.75
98,235200,235200,0.04999999999999999,13.58914270401001,17.125,0.625
99,237600,237600,0.04999999999999999,8.943931818008423,28.625,0.75
100,240000,240000,0.04999999999999999,13.501586818695069,27.0,0.5
101,242400,242400,0.04999999999999999,15.217762875556947,14.125,0.375
102,244800,244800,0.04999999999999999,19.947410440444948,16.125,0.625
103,247200,247200,0.04999999999999999,10.923706412315369,56.75,1.0
104,249600,249600,0.04999999999999999,9.482109975814819,29.75,0.5
105,252000,252000,0.04999999999999999,14.538328957557678,11.375,0.375
106,254400,254400,0.04999999999999999,14.164907240867615,30.125,0.5
107,256800,256800,0.04999999999999999,11.735514926910401,27.375,0.875
108,259200,259200,0.04999999999999999,14.842817211151123,15.375,0.375
109,261600,261600,0.04999999999999999,15.414658784866333,13.5,0.5
110,264000,264000,0.04999999999999999,10.319515526294708,38.125,0.75
111,266400,266400,0.04999999999999999,12.803707003593445,45.25,0.75
112,268800,268800,0.04999999999999999,9.457866609096527,27.75,0.75
113,271200,271200,0.04999999999999999,20.676669859886168,40.0,0.625
114,273600,273600,0.04999999999999999,17.281923151016237,47.375,0.75
115,276000,276000,0.04999999999999999,13.380977344512939,76.25,0.875
116,278400,278400,0.04999999999999999,18.81242437362671,38.25,0.75
117,280800,280800,0.04999999999999999,24.54338641166687,13.625,0.625
118,283200,283200,0.04999999999999999,13.166630005836486,24.0,0.625
119,285600,285600,0.04999999999999999,16.130764484405518,26.125,0.5
120,288000,288000,0.04999999999999999,15.24963116645813,32.0,0.5
121,290400,290400,0.04999999999999999,13.439711689949036,32.0,0.625
122,292800,292800,0.04999999999999999,11.46709747314453,57.125,0.875
123,295200,295200,0.04999999999999999,14.325082445144654,55.875,0.75
124,297600,297600,0.04999999999999999,14.40480923652649,21.125,0.625
125,300000,300000,0.04999999999999999,21.90879445075989,39.0,0.5
