phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,13.3,0.36666666666666664,128.54545454545453,0.6583386492531677,23.060863996733993,30
finetune,15000,15000,27.2,0.43333333333333335,93.53846153846153,0.609056618532933,48.07852771857939,30
finetune,30000,30000,28.9,0.43333333333333335,96.23076923076923,0.6089103035058627,53.00575765732989,30
finetune,45000,45000,38.166666666666664,0.5333333333333333,106.4375,0.6558857960825148,56.31015302175384,30
finetune,60000,60000,58.8,0.7,97.33333333333333,0.6551776744495421,65.77673836809504,30
finetune,75000,75000,67.13333333333334,0.6333333333333333,86.36842105263158,0.7631368465772551,75.24476535044599,30
finetune,90000,90000,83.1,0.8333333333333334,107.64,0.5940931291353069,67.43034720463726,30
finetune,105000,105000,65.73333333333333,0.7333333333333333,118.04545454545455,0.5951987773831889,73.51703219654956,30
finetune,120000,120000,88.16666666666667,0.8333333333333334,82.24,0.6926634773088667,86.07818552332819,30
finetune,135000,135000,74.93333333333334,0.7666666666666667,86.69565217391305,0.7373182486411508,82.37715340007112,30
finetune,150000,150000,89.13333333333334,0.8666666666666667,83.57692307692308,0.7478546573902722,83.6535273833576,30
finetune,165000,165000,94.23333333333333,0.7666666666666667,59.56521739130435,0.7669307131252094,93.36752862906275,30
finetune,180000,180000,106.93333333333334,0.9,79.55555555555556,0.7424951405609065,87.95176316412402,30
finetune,195000,195000,124.56666666666666,0.8666666666666667,86.23076923076923,0.7454679312178836,90.3944167231176,30
finetune,210000,210000,119.63333333333334,0.8333333333333334,91.64,0.7484377538925636,90.58068734305469,30
finetune,225000,225000,125.9,0.8666666666666667,83.57692307692308,0.7721243532332073,91.79112345334698,30
finetune,240000,240000,163.56666666666666,0.8666666666666667,83.57692307692308,0.7810922926429456,86.10566216847336,30
finetune,255000,255000,164.73333333333332,0.8666666666666667,80.46153846153847,0.802783842329824,95.14777375522095,30
finetune,270000,270000,181.8,0.8666666666666667,69.23076923076923,0.8183465999817922,94.49955300021995,30
finetune,285000,285000,181.0,0.8666666666666667,71.96153846153847,0.8489954629101619,93.40678554691247,30
finetune,300000,300000,187.2,0.8333333333333334,62.92,0.8973391163930426,99.81133927703736,30
finetune,300000,300000,190.7,0.8333333333333334,63.88,0.8993841526576274,94.1126067996243,30
