phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,17.433333333333334,0.23333333333333334,57.42857142857143,0.7744372380253682,58.94865289521822,30
scratch,16800,16800,11.333333333333334,0.16666666666666666,100.2,0.6041649077979765,44.28616451913726,30
scratch,33600,33600,50.1,0.4666666666666667,48.857142857142854,0.7748385501615699,93.47555461373219,30
scratch,50400,50400,23.666666666666668,0.3333333333333333,46.5,0.7226388682284621,65.17368483830187,30
scratch,67200,67200,83.33333333333333,0.6333333333333333,86.15789473684211,0.6710830167949018,94.00599149406176,30
scratch,84000,84000,50.766666666666666,0.5,102.06666666666666,0.7650019206407115,81.92582150875913,30
scratch,100800,100800,85.66666666666667,0.6666666666666666,111.65,0.6486343847984848,92.63623084068034,30
scratch,117600,117600,34.53333333333333,0.7,90.19047619047619,0.6140133964402422,36.66881916356967,30
scratch,134400,134400,39.233333333333334,0.6,83.55555555555556,0.7397353377189435,68.75828894650137,30
scratch,151200,151200,47.266666666666666,0.7666666666666667,65.65217391304348,0.7889696166937752,64.64701680363292,30
scratch,168000,168000,50.733333333333334,0.5666666666666667,104.6470588235294,0.7079903110833595,88.6538924338811,30
scratch,184800,184800,89.33333333333333,0.8,61.208333333333336,0.7639406818491737,92.76567934515339,30
scratch,201600,201600,68.53333333333333,0.8666666666666667,87.6923076923077,0.6408395456675676,70.93646177527748,30
scratch,218400,218400,41.03333333333333,0.5333333333333333,65.125,0.6509823205492502,58.203853014616875,30
scratch,235200,235200,43.1,0.7,72.71428571428571,0.7093274333248009,73.07546878351882,30
scratch,252000,252000,99.43333333333334,0.8333333333333334,110.36,0.6509226794907861,97.77831482785287,30
scratch,268800,268800,48.333333333333336,0.7333333333333333,73.22727272727273,0.7341665302873461,70.16302854575652,30
scratch,285600,285600,60.833333333333336,0.7,75.19047619047619,0.6506472048873922,89.80057727075545,30
scratch,300000,300000,45.56666666666667,0.8,105.33333333333333,0.6603130529857932,64.28475624172088,30
