phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,23.333333333333332,0.36666666666666664,97.0,0.6876387650951188,47.98802532624825,30
finetune,15000,15000,19.4,0.26666666666666666,86.25,0.8003684679393085,55.29020615399914,30
finetune,30000,30000,27.3,0.3333333333333333,99.4,0.7745321702212685,60.8350794899762,30
finetune,45000,45000,26.366666666666667,0.4,106.25,0.8176309753623433,51.165373078859204,30
finetune,60000,60000,36.53333333333333,0.4666666666666667,104.42857142857143,0.8225141225579874,63.882830963835836,30
finetune,75000,75000,44.4,0.5,87.73333333333333,0.8476793097091628,70.56843096084722,30
finetune,90000,90000,44.7,0.43333333333333335,77.6923076923077,0.8517403437574227,74.0117185502311,30
finetune,105000,105000,67.83333333333333,0.5,95.33333333333333,0.7833407717249308,93.45737857010225,30
finetune,120000,120000,56.1,0.43333333333333335,96.3076923076923,0.8264723400864032,92.69503204334761,30
finetune,135000,135000,78.1,0.5333333333333333,74.875,0.7995796135157673,94.61003446088398,30
finetune,150000,150000,75.06666666666666,0.5,75.0,0.8095640455017608,96.39141946836574,30
finetune,165000,165000,80.26666666666667,0.6,70.05555555555556,0.8228126591682288,90.8659237115544,30
finetune,180000,180000,93.9,0.6,73.72222222222223,0.7761923588446277,97.61159837811813,30
finetune,195000,195000,119.6,0.7,72.61904761904762,0.7988709531926788,102.58843115525526,30
finetune,210000,210000,126.36666666666666,0.6666666666666666,71.45,0.787910054147422,104.08401226507077,30
finetune,225000,225000,132.13333333333333,0.7,64.47619047619048,0.8254596072466373,105.62318623893319,30
finetune,240000,240000,151.36666666666667,0.7666666666666667,72.26086956521739,0.8022211472009859,103.7551771315976,30
finetune,255000,255000,149.23333333333332,0.7666666666666667,69.56521739130434,0.8320479028246967,108.73748309522828,30
finetune,270000,270000,158.9,0.7666666666666667,73.43478260869566,0.8378862371392851,103.02170845891222,30
finetune,285000,285000,169.0,0.7666666666666667,68.78260869565217,0.8266000317786745,107.10774465703794,30
finetune,300000,300000,172.4,0.7666666666666667,69.1304347826087,0.8443781831535349,103.9016776606117,30
finetune,300000,300000,179.23333333333332,0.7666666666666667,60.391304347826086,0.8748802238801743,104.92975756661455,30
