phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,42.2,0.6333333333333333,134.26315789473685,0.5826015871230246,50.039570548613376,30
finetune,15000,15000,50.766666666666666,0.6666666666666666,133.5,0.6081517611903656,57.04244235553959,30
finetune,30000,30000,54.56666666666667,0.6666666666666666,135.3,0.5881097959158212,63.623181273827385,30
finetune,45000,45000,67.96666666666667,0.7333333333333333,121.95454545454545,0.6195232480252458,63.15579168206591,30
finetune,60000,60000,71.66666666666667,0.7333333333333333,110.45454545454545,0.6329047452798826,66.28898766052677,30
finetune,75000,75000,120.26666666666667,0.8,103.04166666666667,0.664719691306161,83.05832322814652,30
finetune,90000,90000,131.0,0.7666666666666667,89.56521739130434,0.6995254192670883,90.50928700681914,30
finetune,105000,105000,149.36666666666667,0.8,92.08333333333333,0.7133887646449217,94.08781053863473,30
finetune,120000,120000,163.83333333333334,0.8333333333333334,93.64,0.7397476982528213,92.32890358268969,30
finetune,135000,135000,165.6,0.8666666666666667,95.11538461538461,0.7568516684521861,90.90753164806988,30
finetune,150000,150000,168.03333333333333,0.8666666666666667,94.57692307692308,0.7775521432424187,90.48660915727591,30
finetune,165000,165000,167.3,0.8333333333333334,93.4,0.7859070201645078,97.74285404693981,30
finetune,180000,180000,168.3,0.8333333333333334,87.48,0.8167506503537514,95.36613654751879,30
finetune,195000,195000,169.36666666666667,0.8333333333333334,90.68,0.8303695942421022,94.75939889088005,30
finetune,210000,210000,172.3,0.8333333333333334,85.84,0.8283165874500834,93.34627783798825,30
finetune,225000,225000,172.86666666666667,0.8,78.58333333333333,0.8200647575982081,95.81509971467615,30
finetune,240000,240000,167.13333333333333,0.7666666666666667,74.73913043478261,0.8151291721724793,100.62348164057565,30
finetune,255000,255000,168.83333333333334,0.7666666666666667,75.34782608695652,0.8173101469013054,101.88062092243172,30
finetune,270000,270000,172.36666666666667,0.7666666666666667,70.1304347826087,0.8424533534562617,103.57022716023648,30
finetune,285000,285000,170.96666666666667,0.7666666666666667,70.08695652173913,0.8438104405814929,102.96349648878189,30
finetune,300000,300000,175.6,0.8,75.0,0.8419836250309066,97.71125654279764,30
finetune,300000,300000,165.03333333333333,0.7666666666666667,71.34782608695652,0.855736792718299,100.83153698409399,30
