round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4734.562021827698,11.0,0.375
2,4800,4800,0.4928,1174.090451860428,22.25,0.375
3,7200,7200,0.4856,7.689501762390137,6.0,0.25
4,9600,9600,0.4784,16.917383909225464,11.875,0.375
5,12000,12000,0.4712,21.53009910583496,9.5,0.375
6,14400,14400,0.46399999999999997,26.390092515945433,16.5,0.625
7,16800,16800,0.4568,13.673626816272735,26.0,0.625
8,19200,19200,0.4496,8.888430464267731,23.875,0.5
9,21600,21600,0.4424,16.299545407295227,2.0,0.125
10,24000,24000,0.43520000000000003,12.096271228790282,30.625,0.5
11,26400,26400,0.428,17.139119458198547,31.5,0.375
12,28800,28800,0.4208,8.70289226770401,30.25,0.375
13,31200,31200,0.41359999999999997,10.55090320110321,19.875,0.625
14,33600,33600,0.4064,22.21401858329773,15.125,0.125
15,36000,36000,0.3992,9.596665954589843,27.375,0.625
16,38400,38400,0.392,16.39184888601303,20.5,0.625
17,40800,40800,0.3848,11.07588050365448,20.25,0.75
18,43200,43200,0.3776,16.347264754772187,9.625,0.375
19,45600,45600,0.3704,8.160880243778228,28.25,0.625
20,48000,48000,0.36319999999999997,10.541259145736694,20.375,0.5
21,50400,50400,0.356,15.947492969036102,32.375,0.625
22,52800,52800,0.3488,10.887009859085083,15.25,0.25
23,55200,55200,0.3416,13.239856266975403,32.875,0.625
24,57600,57600,0.33440000000000003,18.612481832504272,14.875,0.375
25,60000,60000,0.3272,15.550102996826173,19.125,0.375
26,62400,62400,0.31999999999999995,11.267042398452759,13.375,0.25
27,64800,64800,0.31279999999999997,8.33400137424469,45.625,0.625
28,67200,67200,0.3056,8.481585800647736,36.75,0.875
29,69600,69600,0.2984,11.107748746871948,32.375,0.75
30,72000,72000,0.2912,5.654746639728546,47.25,0.875
31,74400,74400,0.28400000000000003,22.066849279403687,21.0,0.375
32,76800,76800,0.2768,14.745604991912842,58.125,0.625
33,79200,79200,0.26959999999999995,17.13503291606903,30.0,0.375
34,81600,81600,0.26239999999999997,10.11259330511093,32.5,0.625
35,84000,84000,0.2552,9.193597269058227,28.375,0.625
36,86400,86400,0.24799999999999994,15.473301720619201,30.625,0.5
37,88800,88800,0.24080000000000001,21.623123812675477,37.0,0.5
38,91200,91200,0.23360000000000003,16.04019522666931,5.875,0.25
39,93600,93600,0.2264,12.676854228973388,29.0,0.5
40,96000,96000,0.2192,11.805535197257996,28.375,0.875
