phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,200.16666666666666,0.8666666666666667,60.11538461538461,0.891661996794893,87.2136035471426,30
finetune,15000,15000,204.8,0.8666666666666667,55.76923076923077,0.9221600361837387,89.1528714218371,30
finetune,30000,30000,207.13333333333333,0.8666666666666667,57.61538461538461,0.9199905618382156,87.67209021289985,30
finetune,45000,45000,203.76666666666668,0.8333333333333334,55.4,0.9363455894617521,95.45090210492344,30
finetune,60000,60000,207.56666666666666,0.8666666666666667,59.92307692307692,0.9330672079146081,87.06425820893017,30
finetune,75000,75000,210.5,0.8666666666666667,57.15384615384615,0.9411007366885376,88.03711991403752,30
finetune,90000,90000,203.73333333333332,0.8333333333333334,56.52,0.9404199678682343,95.58600869097562,30
finetune,105000,105000,196.53333333333333,0.8,55.333333333333336,0.9327274015804785,102.7389505203503,30
finetune,120000,120000,196.3,0.8,55.625,0.9344610032857613,102.8652114377739,30
finetune,135000,135000,196.46666666666667,0.8,55.416666666666664,0.9452717859824605,102.83724447190673,30
finetune,150000,150000,202.03333333333333,0.8333333333333334,58.36,0.9376551669145289,95.31923977489733,30
finetune,165000,165000,203.93333333333334,0.8333333333333334,56.28,0.941059360611371,96.09690989805043,30
finetune,180000,180000,204.3,0.8333333333333334,55.84,0.9364615562098095,96.17087880972329,30
finetune,195000,195000,208.03333333333333,0.8333333333333334,51.36,0.9384463661582416,97.15415526397969,30
finetune,210000,210000,207.7,0.8333333333333334,51.76,0.9391113274601208,97.17923362671606,30
finetune,225000,225000,207.0,0.8333333333333334,52.6,0.9460043374194109,97.1358806535712,30
finetune,240000,240000,207.5,0.8333333333333334,51.92,0.9387228317480804,97.11697532641615,30
finetune,255000,255000,204.06666666666666,0.8333333333333334,52.84,0.9235699701020188,97.10851851313606,30
finetune,270000,270000,199.26666666666668,0.8,51.916666666666664,0.9443144810872951,103.90046076474559,30
finetune,285000,285000,199.86666666666667,0.8,51.166666666666664,0.939293525715324,104.06090170841216,30
finetune,300000,300000,203.06666666666666,0.8,47.166666666666664,0.9355893628091393,105.3748426867835,30
finetune,300000,300000,209.6,0.8333333333333334,49.48,0.9360808859179484,97.71266815127595,30
