phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,25.266666666666666,0.43333333333333335,123.07692307692308,0.6799714338172117,44.95509892704308,30
scratch,16800,16800,7.433333333333334,0.23333333333333334,91.71428571428571,0.4538676311088329,15.633040459967745,30
scratch,33600,33600,9.1,0.1,133.66666666666666,0.5342426724333983,43.313094301042895,30
scratch,50400,50400,14.566666666666666,0.4,116.58333333333333,0.5983856296710152,40.841732657133704,30
scratch,67200,67200,34.63333333333333,0.5666666666666667,86.3529411764706,0.5854760874096466,42.68609022680075,30
scratch,84000,84000,35.46666666666667,0.7,75.38095238095238,0.6244009248553338,53.93209864605507,30
scratch,100800,100800,54.666666666666664,0.4666666666666667,98.28571428571429,0.6710334584622574,86.16477131689003,30
scratch,117600,117600,46.0,0.5666666666666667,85.76470588235294,0.7011006885511426,71.54068049380884,30
scratch,134400,134400,83.33333333333333,0.7666666666666667,56.78260869565217,0.798279863880906,84.79766316450542,30
scratch,151200,151200,45.833333333333336,0.6,95.22222222222223,0.580437860501624,74.95427725060739,30
scratch,168000,168000,23.133333333333333,0.6,72.05555555555556,0.7075428762367515,29.435766812095995,30
scratch,184800,184800,48.233333333333334,0.6666666666666666,86.95,0.7294458145290948,60.89883263324473,30
scratch,201600,201600,64.1,0.7666666666666667,106.91304347826087,0.6436092943577575,56.883638032935885,30
scratch,218400,218400,62.13333333333333,0.7333333333333333,91.13636363636364,0.5983621897219512,73.63972566082995,30
scratch,235200,235200,141.16666666666666,0.8333333333333334,78.44,0.7035849261045102,105.69085803069424,30
scratch,252000,252000,55.13333333333333,0.8333333333333334,62.52,0.7306034459930169,74.17255433172,30
scratch,268800,268800,67.8,0.8,68.70833333333333,0.7067667548544275,68.83433385485311,30
scratch,285600,285600,49.43333333333333,0.8666666666666667,73.1923076923077,0.6545256100527846,53.65900209421646,30
scratch,300000,300000,65.86666666666666,0.8666666666666667,87.23076923076923,0.6371823921713505,59.22122949575182,30
