round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,5190.496755027771,2.375,0.125
2,4800,4800,0.4928,149.4506296634674,2.0,0.125
3,7200,7200,0.4856,19.745507669448852,10.5,0.375
4,9600,9600,0.4784,28.202330112457275,5.125,0.125
5,12000,12000,0.4712,23.132607078552248,5.375,0.125
6,14400,14400,0.46399999999999997,11.471269106864929,2.125,0.125
7,16800,16800,0.4568,26.87004065513611,28.875,0.375
8,19200,19200,0.4496,15.352726268768311,8.5,0.375
9,21600,21600,0.4424,23.088111186027525,9.125,0.25
10,24000,24000,0.43520000000000003,22.34950542449951,20.5,0.5
11,26400,26400,0.428,11.327449941635132,6.625,0.25
12,28800,28800,0.4208,13.301712262630463,40.375,0.875
13,31200,31200,0.41359999999999997,26.70467576980591,39.75,0.375
14,33600,33600,0.4064,30.453248167037962,5.75,0.125
15,36000,36000,0.3992,17.45294427871704,16.25,0.375
16,38400,38400,0.392,15.451624584197997,21.125,0.5
17,40800,40800,0.3848,11.841312992572785,17.0,0.625
18,43200,43200,0.3776,17.926432037353514,8.5,0.25
19,45600,45600,0.3704,12.30492560863495,63.125,0.625
20,48000,48000,0.36319999999999997,12.007343864440918,50.0,0.75
21,50400,50400,0.356,6.402395033836365,63.875,1.0
22,52800,52800,0.3488,7.705725884437561,27.0,0.75
23,55200,55200,0.3416,7.054571473598481,44.125,0.875
24,57600,57600,0.33440000000000003,13.841085588932037,23.75,0.75
25,60000,60000,0.3272,9.60775191783905,15.25,0.75
26,62400,62400,0.31999999999999995,7.053744149208069,51.25,0.875
27,64800,64800,0.31279999999999997,12.555936312675476,25.125,0.5
28,67200,67200,0.3056,8.59970319867134,32.125,0.75
29,69600,69600,0.2984,13.851166081428527,40.5,0.75
30,72000,72000,0.2912,17.357341599464416,14.5,0.375
31,74400,74400,0.28400000000000003,9.253056991100312,40.875,0.875
32,76800,76800,0.2768,10.426637768745422,29.125,0.5
33,79200,79200,0.26959999999999995,18.298135852813722,25.25,0.5
34,81600,81600,0.26239999999999997,13.079872488975525,7.875,0.5
35,84000,84000,0.2552,10.156390810012818,21.5,0.625
36,86400,86400,0.24799999999999994,16.52000050544739,14.5,0.25
37,88800,88800,0.24080000000000001,12.474768280982971,28.625,0.375
38,91200,91200,0.23360000000000003,13.619120168685914,14.375,0.375
39,93600,93600,0.2264,15.281353187561034,20.25,0.375
40,96000,96000,0.2192,12.853039646148682,22.25,0.5
41,98400,98400,0.21199999999999997,13.278070080280305,35.0,0.75
42,100800,100800,0.20479999999999998,13.958605742454528,7.625,0.375
43,103200,103200,0.1976,16.26375322341919,4.375,0.125
44,105600,105600,0.1904,11.980411815643311,16.625,0.375
45,108000,108000,0.18320000000000003,15.14896855354309,14.0,0.5
46,110400,110400,0.176,23.081300592422487,21.25,0.5
47,112800,112800,0.1688,13.969358968734742,34.625,0.625
48,115200,115200,0.16159999999999997,11.688924193382263,54.75,0.875
49,117600,117600,0.15439999999999998,8.367710065841674,41.375,0.75
50,120000,120000,0.1472,28.406373977661133,12.5,0.375
51,122400,122400,0.13999999999999996,10.847129917144775,10.0,0.5
52,124800,124800,0.13280000000000003,10.200261664390563,7.25,0.5
53,127200,127200,0.1256,13.065699541568756,25.75,0.5
54,129600,129600,0.1184,12.677142024040222,9.5,0.375
55,132000,132000,0.11120000000000002,15.46949725151062,58.875,0.875
56,134400,134400,0.10399999999999998,14.904207324981689,22.125,0.625
57,136800,136800,0.0968,11.189475703239442,11.875,0.5
58,139200,139200,0.08959999999999996,16.642918348312378,9.625,0.5
59,141600,141600,0.08239999999999997,13.228143072128296,22.25,0.625
