phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,3.2333333333333334,0.06666666666666667,35.5,0.6364545933477267,14.975113454946033,30
scratch,15000,15000,14.766666666666667,0.2,64.66666666666667,0.722288455863841,52.323057048022086,30
scratch,30000,30000,39.63333333333333,0.43333333333333335,73.46153846153847,0.6744642066128297,77.14808122553411,30
scratch,45000,45000,35.46666666666667,0.3333333333333333,55.7,0.746296466065255,79.59498049211538,30
scratch,60000,60000,40.86666666666667,0.4,72.91666666666667,0.7160827201936542,86.06602651186024,30
scratch,75000,75000,49.43333333333333,0.4666666666666667,76.92857142857143,0.7352784414416186,92.51008643361016,30
scratch,90000,90000,53.733333333333334,0.5333333333333333,60.0625,0.7860717683430575,89.11206943809705,30
scratch,105000,105000,50.36666666666667,0.5333333333333333,57.3125,0.7632556015475191,91.36719524980556,30
scratch,120000,120000,37.63333333333333,0.4666666666666667,48.214285714285715,0.7137826716685264,75.91850591410427,30
scratch,135000,135000,39.666666666666664,0.43333333333333335,51.46153846153846,0.7624349315237657,78.89378863419776,30
scratch,150000,150000,48.3,0.5666666666666667,58.294117647058826,0.8210079181887016,79.34131853949874,30
scratch,165000,165000,75.83333333333333,0.6,74.61111111111111,0.7328704344305608,105.36801953263566,30
scratch,180000,180000,90.96666666666667,0.6333333333333333,65.84210526315789,0.7403214189937837,106.18996748941161,30
scratch,195000,195000,100.0,0.7,66.9047619047619,0.7632547883017115,101.57755657624375,30
scratch,210000,210000,125.33333333333333,0.7333333333333333,58.09090909090909,0.7953249296332303,115.96174557491625,30
scratch,225000,225000,137.8,0.7333333333333333,58.45454545454545,0.7990471547663194,109.00756063623325,30
scratch,240000,240000,130.96666666666667,0.8,59.041666666666664,0.8261947591828381,101.65848280609339,30
scratch,255000,255000,149.46666666666667,0.7333333333333333,59.22727272727273,0.8397459717651025,109.59887154381728,30
scratch,270000,270000,150.33333333333334,0.8333333333333334,59.48,0.8144836108026446,101.00642974867843,30
scratch,285000,285000,179.33333333333334,0.8333333333333334,58.36,0.864006698112393,100.43262738611473,30
scratch,300000,300000,204.73333333333332,0.8666666666666667,55.0,0.8854174156371092,86.44828365633661,30
scratch,300000,300000,196.46666666666667,0.8666666666666667,58.03846153846154,0.8756588809023863,91.25664201932743,30
