round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4459.8372802734375,13.0,0.375
2,4800,4800,0.4928,780.0352100372314,22.625,0.375
3,7200,7200,0.4856,15.035183596611024,29.75,0.625
4,9600,9600,0.4784,12.733711397647857,31.75,0.5
5,12000,12000,0.4712,27.45869140625,24.0,0.5
6,14400,14400,0.46399999999999997,8.072283625602722,7.625,0.375
7,16800,16800,0.4568,6.552807796001434,18.75,0.625
8,19200,19200,0.4496,6.19147481918335,33.0,0.75
9,21600,21600,0.4424,19.894847249984743,34.5,0.5
10,24000,24000,0.43520000000000003,19.63426306247711,11.5,0.375
11,26400,26400,0.428,5.68916779756546,12.875,0.625
12,28800,28800,0.4208,10.490559363365174,23.125,0.375
13,31200,31200,0.41359999999999997,14.545623564720154,8.125,0.25
14,33600,33600,0.4064,12.758054757118225,30.5,0.625
15,36000,36000,0.3992,11.778561472892761,15.875,0.5
16,38400,38400,0.392,12.93433985710144,15.125,0.5
17,40800,40800,0.3848,10.416776564717292,11.375,0.375
18,43200,43200,0.3776,11.354759788513183,34.25,0.625
19,45600,45600,0.3704,13.37503023147583,2.25,0.125
20,48000,48000,0.36319999999999997,13.446876311302185,13.625,0.25
21,50400,50400,0.356,9.47484873533249,18.375,0.375
22,52800,52800,0.3488,10.417982184886933,16.875,0.375
23,55200,55200,0.3416,10.944198656082154,30.25,0.5
24,57600,57600,0.33440000000000003,17.922759675979613,20.125,0.25
25,60000,60000,0.3272,12.124507093429566,16.875,0.5
26,62400,62400,0.31999999999999995,13.192778778076171,26.625,0.5
27,64800,64800,0.31279999999999997,18.633616900444032,6.375,0.25
28,67200,67200,0.3056,11.533855032920837,13.5,0.375
29,69600,69600,0.2984,7.946919226646424,54.0,0.75
30,72000,72000,0.2912,8.307340002059936,19.875,0.5
31,74400,74400,0.28400000000000003,10.96080195903778,30.625,0.5
32,76800,76800,0.2768,18.31354765892029,18.875,0.375
33,79200,79200,0.26959999999999995,8.619862914085388,13.25,0.5
34,81600,81600,0.26239999999999997,11.953901529312134,26.125,0.625
35,84000,84000,0.2552,19.60165195465088,10.125,0.25
36,86400,86400,0.24799999999999994,8.502344655990601,35.0,0.75
37,88800,88800,0.24080000000000001,10.431365156173706,23.0,0.625
38,91200,91200,0.23360000000000003,11.265208292007447,30.875,0.75
39,93600,93600,0.2264,12.607279872894287,48.875,0.75
40,96000,96000,0.2192,13.3424192070961,37.625,0.875
41,98400,98400,0.21199999999999997,16.378871536254884,44.25,0.625
42,100800,100800,0.20479999999999998,14.038228130340576,35.875,0.625
43,103200,103200,0.1976,10.827498483657838,51.625,0.875
44,105600,105600,0.1904,18.62150022983551,27.375,0.625
45,108000,108000,0.18320000000000003,20.701470303535462,29.125,0.5
46,110400,110400,0.176,14.988051319122315,24.125,0.75
47,112800,112800,0.1688,28.71438887119293,28.0,0.375
48,115200,115200,0.16159999999999997,18.594247913360597,14.125,0.25
49,117600,117600,0.15439999999999998,13.154799270629884,34.125,0.75
