phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,5.866666666666666,0.06666666666666667,83.5,0.7755514248475519,22.512423134844884,30
scratch,15000,15000,66.46666666666667,0.5,99.0,0.6621718927066903,97.67106419820148,30
scratch,30000,30000,24.0,0.5,75.33333333333333,0.7096802975941293,31.505883413343174,30
scratch,45000,45000,31.133333333333333,0.6666666666666666,100.6,0.7076349614339629,36.29166650170897,30
scratch,60000,60000,29.666666666666668,0.4666666666666667,80.35714285714286,0.7762630448957134,60.41028305554092,30
scratch,75000,75000,34.13333333333333,0.4,108.5,0.7271740389719629,66.09957657193051,30
scratch,90000,90000,70.36666666666666,0.5,101.73333333333333,0.7226228086380184,97.05010555638643,30
scratch,105000,105000,58.833333333333336,0.6666666666666666,80.0,0.7824498806693538,76.57544548074607,30
scratch,120000,120000,73.06666666666666,0.6333333333333333,91.21052631578948,0.7604886279063873,92.17634273998692,30
scratch,135000,135000,75.1,0.7333333333333333,96.22727272727273,0.7851212973821504,82.75820617712284,30
scratch,150000,150000,71.23333333333333,0.6333333333333333,83.0,0.784026494266372,88.61255586806682,30
scratch,165000,165000,95.2,0.7333333333333333,67.95454545454545,0.7940771460224315,98.61153321370996,30
scratch,180000,180000,107.96666666666667,0.7666666666666667,66.78260869565217,0.7759340469766379,98.06137533878123,30
scratch,195000,195000,159.03333333333333,0.8333333333333334,62.32,0.8129596771213697,103.58753863722964,30
scratch,210000,210000,154.13333333333333,0.8333333333333334,59.88,0.8083360153011212,106.31304890659514,30
scratch,225000,225000,170.9,0.8333333333333334,60.52,0.8370544646407143,97.45391483794471,30
scratch,240000,240000,170.6,0.8333333333333334,61.96,0.8571279612658611,99.69387626889247,30
scratch,255000,255000,183.53333333333333,0.8666666666666667,60.69230769230769,0.8451615361611433,90.89392579884773,30
scratch,270000,270000,181.83333333333334,0.8666666666666667,61.69230769230769,0.8249968176627368,91.5691121440553,30
scratch,285000,285000,181.53333333333333,0.8666666666666667,67.38461538461539,0.814244683631559,86.05641026167915,30
scratch,300000,300000,193.0,0.8666666666666667,62.46153846153846,0.8551123833542482,89.81628759440784,30
scratch,300000,300000,196.46666666666667,0.8666666666666667,60.65384615384615,0.8928337006096866,89.978056073204,30
