phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,201.53333333333333,0.8333333333333334,59.16,0.8744869942842542,95.97799077207065,30
finetune,15000,15000,200.76666666666668,0.8333333333333334,55.96,0.867097787720053,96.40027304773653,30
finetune,30000,30000,202.6,0.8333333333333334,57.76,0.8638624865351844,95.94739938255681,30
finetune,45000,45000,192.0,0.8,58.75,0.8458412362394293,101.7867954311262,30
finetune,60000,60000,198.5,0.8333333333333334,59.84,0.8703116581468161,94.60507750462008,30
finetune,75000,75000,208.63333333333333,0.9,68.96296296296296,0.8658104771515069,79.21314908842943,30
finetune,90000,90000,195.76666666666668,0.8,56.291666666666664,0.8469010115942774,102.4815150138806,30
finetune,105000,105000,211.36666666666667,0.9,66.11111111111111,0.8635889521414485,79.40358861573871,30
finetune,120000,120000,212.03333333333333,0.9,65.37037037037037,0.862442189272778,79.4170499080138,30
finetune,135000,135000,195.06666666666666,0.8,57.166666666666664,0.8589668771672923,103.2916638267191,30
finetune,150000,150000,189.13333333333333,0.7666666666666667,54.30434782608695,0.8678033825464048,109.07850173260488,30
finetune,165000,165000,205.36666666666667,0.8333333333333334,54.56,0.8804905340708418,96.97439524603047,30
finetune,180000,180000,206.66666666666666,0.8333333333333334,53.0,0.908697738853682,97.39621649995314,30
finetune,195000,195000,207.03333333333333,0.8333333333333334,52.56,0.9093391659978639,97.68544992186288,30
finetune,210000,210000,204.5,0.8333333333333334,55.6,0.9061678057846251,97.54813135593363,30
finetune,225000,225000,205.3,0.8333333333333334,54.64,0.9151497654304345,97.54615176488477,30
finetune,240000,240000,195.23333333333332,0.8,54.333333333333336,0.9107175017573166,103.63120397246,30
finetune,255000,255000,212.66666666666666,0.8666666666666667,55.61538461538461,0.9183821461776648,89.39040036917231,30
finetune,270000,270000,206.26666666666668,0.8333333333333334,53.48,0.895799028608005,97.60897829440773,30
finetune,285000,285000,199.73333333333332,0.8,51.333333333333336,0.9082279768249945,104.2175884729945,30
finetune,300000,300000,215.86666666666667,0.8666666666666667,51.92307692307692,0.9161393389166951,89.65632978916975,30
finetune,300000,300000,207.46666666666667,0.8333333333333334,52.04,0.9191515586289936,97.68977405042449,30
