phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,0.3,0.03333333333333333,29.0,0.5670743611970169,1.6431676725154984,30
finetune,15000,15000,0.0,0.0,nan,nan,0.0,30
finetune,30000,30000,6.866666666666666,0.03333333333333333,86.0,0.4461232016936654,37.6102822820214,30
finetune,45000,45000,0.8666666666666667,0.03333333333333333,93.0,0.4702279159580088,4.746928831711439,30
finetune,60000,60000,3.8333333333333335,0.2,130.33333333333334,0.6884757453071882,8.170946567937643,30
finetune,75000,75000,5.7,0.23333333333333334,70.0,0.7370699133291211,13.582823839256543,30
finetune,90000,90000,17.166666666666668,0.4,59.583333333333336,0.7366553318446484,28.6537995715238,30
finetune,105000,105000,37.5,0.43333333333333335,63.30769230769231,0.7370749881140477,63.349468604036396,30
finetune,120000,120000,46.5,0.5,65.26666666666667,0.7575090140320325,73.17986815681124,30
finetune,135000,135000,86.1,0.6333333333333333,77.42105263157895,0.770413914846,97.7559769757469,30
finetune,150000,150000,123.93333333333334,0.6333333333333333,62.526315789473685,0.7954903072400882,111.82404076026775,30
finetune,165000,165000,104.63333333333334,0.6333333333333333,66.21052631578948,0.778977122697,112.50087611408536,30
finetune,180000,180000,111.2,0.6666666666666666,68.8,0.7542099036094612,113.58466385066676,30
finetune,195000,195000,138.23333333333332,0.7333333333333333,75.04545454545455,0.7344463109536583,106.66922231133846,30
finetune,210000,210000,129.2,0.7333333333333333,69.13636363636364,0.740796684506617,109.55156241508472,30
finetune,225000,225000,144.0,0.8,75.5,0.7537413589962433,103.27332332381305,30
finetune,240000,240000,143.66666666666666,0.7333333333333333,73.31818181818181,0.767522648626001,112.0564307755736,30
finetune,255000,255000,144.66666666666666,0.7333333333333333,74.45454545454545,0.7620496687236507,107.23783857850037,30
finetune,270000,270000,132.13333333333333,0.7333333333333333,77.0909090909091,0.7606348321082709,106.25821942514516,30
finetune,285000,285000,125.8,0.7333333333333333,81.45454545454545,0.7868768347024848,102.23886837644747,30
finetune,300000,300000,158.43333333333334,0.7666666666666667,62.04347826086956,0.8532513529397157,106.45467979649703,30
finetune,300000,300000,158.03333333333333,0.8,73.08333333333333,0.8144665089564613,109.42403547772255,30
