phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,190.23333333333332,0.8666666666666667,58.96153846153846,0.8919569273312324,93.30620090024446,30
finetune,16800,16800,60.0,0.7,54.285714285714285,0.7326566761405042,56.985781650731326,30
finetune,33600,33600,42.5,0.6666666666666666,87.45,0.6545137419845226,50.383871256173045,30
finetune,50400,50400,63.0,0.7666666666666667,84.91304347826087,0.6490069638396454,76.40048745105375,30
finetune,67200,67200,66.16666666666667,0.5666666666666667,63.470588235294116,0.7191604393364425,91.54124125537467,30
finetune,84000,84000,53.43333333333333,0.8333333333333334,101.84,0.6732317768674845,58.101387800704174,30
finetune,100800,100800,77.7,0.8666666666666667,96.3076923076923,0.6098536432086553,77.56294440535112,30
finetune,117600,117600,117.03333333333333,0.8666666666666667,74.73076923076923,0.7800267322450634,97.76413676180857,30
finetune,134400,134400,60.0,0.6,78.0,0.6592280562873821,93.74874711806498,30
finetune,151200,151200,38.9,0.4666666666666667,52.0,0.7082810343060845,72.75483157317717,30
finetune,168000,168000,50.96666666666667,0.7666666666666667,92.30434782608695,0.7084700870001169,73.65646416061308,30
finetune,184800,184800,56.733333333333334,0.5666666666666667,73.05882352941177,0.832138360921193,90.06202205198345,30
finetune,201600,201600,64.46666666666667,1.0,75.53333333333333,0.6374729474107765,63.636756529612626,30
finetune,218400,218400,109.03333333333333,0.7666666666666667,63.30434782608695,0.7065454765350248,102.31374442786547,30
finetune,235200,235200,31.033333333333335,0.26666666666666666,60.75,0.6882914478981718,78.45599835679181,30
finetune,252000,252000,100.76666666666667,0.9,105.55555555555556,0.6639948273786296,77.84364671142619,30
finetune,268800,268800,80.0,0.9333333333333333,71.14285714285714,0.642371550225498,73.85400323004467,30
finetune,285600,285600,125.46666666666667,0.7666666666666667,49.608695652173914,0.7750045934301817,98.95444208925339,30
finetune,300000,300000,45.266666666666666,0.6,106.11111111111111,0.6461249102583819,72.31727667540535,30
