episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,7.135733628052951,8.93669564783703,"(-4.406179305557912, 3.1084305835405575)","(-1.6457343702490923, -2.9784915915009607)",
1,1000001,166.0,True,300,135,5.892907336349369,4.656881311104547,"(-4.639400243055864, 3.1057251651621436)","(-3.2621835826788352, -1.096705260354377)",0.7902519156171671
2,1000002,0.0,False,300,,7.726627515158438,8.751315786567242,"(-4.664086400753607, 3.173688797499511)","(0.6766902921978362, -3.1585889373779077)",
3,1000003,0.0,False,300,,7.752777217678007,6.138885732977114,"(-4.459845642602395, 3.2084060231353866)","(0.5401374200754399, 3.0096244610355893)",
4,1000004,0.0,False,300,,5.118683071150843,10.072205346406584,"(-4.291724733280553, 2.8198842512640625)","(4.334695372741407, 1.0258664000726552)",
5,1000005,0.0,False,300,,6.379426808332716,9.071784583769679,"(-4.732415424501539, 2.7985663981094993)","(-1.5454622785911933, -2.7743742410624597)",
6,1000006,0.0,False,300,,4.674144546567636,10.28460551016361,"(-4.6865196335989605, 3.1706863397654685)","(3.5997990383079492, -2.787192484950531)",
7,1000007,0.0,False,300,,4.476428712984806,10.353538860490175,"(-4.5305513185199215, 2.9146529824136884)","(3.735027812087353, -3.222845992410747)",
8,1000008,0.0,False,300,,7.229606779156401,9.966617116259112,"(-4.2708097116831585, 3.0212193308664848)","(3.6364836377412635, -3.0660573439834966)",
9,1000009,0.0,False,300,,6.839008177559194,8.600183174299143,"(-4.282672474353129, 2.931124436793959)","(-1.4682839665427543, -2.9377910309245894)",
10,1000010,0.0,False,300,,4.409143009624799,8.593860254533565,"(-4.641526314741136, 3.0031567019516547)","(0.49449740033415573, -3.150090110875475)",
11,1000011,0.0,False,300,,6.454609528029458,4.415522362644876,"(-4.259241635399014, 2.957017948907684)","(-3.4241760362792135, -0.8925877557187222)",
12,1000012,173.0,True,300,128,5.65996275078081,4.523581555332421,"(-4.551079823924337, 2.944656018054312)","(-3.30643380392312, -1.2406163518161244)",0.7992246158701978
13,1000013,0.0,False,300,,7.077887543972922,8.969256232444105,"(-4.444596283889579, 3.1622096894297287)","(-1.5781456492369095, -3.086005786859716)",
14,1000014,160.0,True,300,141,6.176718202573544,4.660486696925492,"(-4.501706398174363, 3.224635635577469)","(-3.352074223110432, -0.9319243842955891)",0.7545247401741089
15,1000015,0.0,False,300,,6.5935657673650505,8.031031079046187,"(-4.472508373384985, 3.0392742131326)","(0.49025174660076004, -2.7549766751993947)",
16,1000016,0.0,False,300,,6.372722215028077,3.9483158724128655,"(-4.672796671777949, 2.757778846779459)","(-3.563523631006677, -0.8564464669273488)",
17,1000017,0.0,False,300,,4.414408662295963,10.488433112423419,"(-4.367828167622385, 2.761278732843124)","(4.651472422008036, 0.8291942492773791)",
18,1000018,0.0,False,300,,5.549817801953429,10.17887986221966,"(-4.278983638470213, 3.249992183972297)","(4.335987971270382, 0.7877127318758786)",
19,1000019,0.0,False,300,,4.695607365280102,9.990721634637673,"(-4.59347463811983, 2.768744293939632)","(3.384099475028094, -2.996015294111607)",
20,1000020,0.0,False,300,,4.241031786430934,8.4654616640041,"(-4.542978434162124, 2.840323238593472)","(0.446373509212244, -3.1533162415829064)",
21,1000021,154.0,True,300,140,5.783869977961109,4.34065354508771,"(-4.592009919110508, 2.9520403139234297)","(-3.390387197803507, -0.9895706347589281)",0.7504756437519102
22,1000022,0.0,False,300,,4.483945383784353,8.0600880205504,"(-4.369676515014563, 3.0934008202364405)","(0.3978169018672523, -2.8960256703351814)",
23,1000023,0.0,False,300,,6.213494598211625,8.723955825498322,"(-4.394281057801396, 2.8177355912335362)","(-1.3960589739141525, -3.137095226675471)",
24,1000024,0.0,False,300,,7.897644324287051,6.015922929924949,"(-4.382243584149185, 3.1439159353762745)","(0.5620367040550429, 2.9540394460031347)",
25,1000025,170.0,True,300,131,5.571469231875898,4.44765079490629,"(-4.667172864889742, 3.004636237992867)","(-3.449953039044358, -1.227351322232268)",0.7982904705746312
26,1000026,0.0,False,300,,7.57168919592379,5.924598804574053,"(-4.431850908366743, 2.8023239819013352)","(0.4402315659104034, 2.922936061695784)",
27,1000027,0.0,False,300,,4.812041957305947,10.107523621583631,"(-4.507459516777041, 2.7560101625972284)","(3.651784168799163, -2.8503876403944854)",
28,1000028,0.0,False,300,,7.687142888110467,6.2173328950939535,"(-4.605759526707075, 3.1336308178893835)","(0.3591957138953423, 3.044656019733331)",
29,1000029,0.0,False,300,,6.5384657670330135,8.579898466778095,"(-4.450227358594477, 2.8550192720301686)","(-1.2876500410048815, -2.8911451121218854)",
30,1000030,15.0,True,300,126,5.235236916383866,4.047455949249683,"(-4.621115081200635, 2.904708520206666)","(-3.7242736116788246, -1.1202430226786966)",0.7731180104921366
31,1000031,0.0,False,300,,12.026739457053724,3.969187196020041,"(-4.3404360554785635, 2.8605674992863728)","(-0.6969547814181623, 0.9282279514688769)",
32,1000032,0.0,False,300,,6.777097813164376,8.937353998811773,"(-4.372984808101152, 2.9377934621741972)","(-1.702106102787887, -2.9427688623446784)",
33,1000033,0.0,False,300,,6.866700572562674,8.671784583769686,"(-4.261790778122027, 2.880472604767539)","(-1.610256687954068, -2.763136168781816)",
34,1000034,0.0,False,300,,4.736897672182829,9.955265273067388,"(-4.323752582464197, 3.065694586165547)","(3.5535262915187014, -3.0978259253583564)",
35,1000035,0.0,False,300,,7.642653804856777,9.931206919634143,"(-4.349182606077626, 2.9828644077432553)","(3.585568192491471, -2.908534254313485)",
36,1000036,0.0,False,300,,7.583368266274841,6.312422756958394,"(-4.74205083185749, 3.1199541463617857)","(0.30519174910601216, 3.006884494759088)",
37,1000037,0.0,False,300,,6.291881739834136,6.213641428281241,"(-4.571945145211006, 2.973110694748318)","(0.7434481077670649, 2.836476963625979)",
38,1000038,0.0,False,300,,4.880061234420588,10.504660878440275,"(-4.599000760750412, 3.1435329262216722)","(4.43786753697942, 1.1653022223159974)",
39,1000039,0.0,False,300,,6.325579315715557,6.4747294669302295,"(-4.537553845761835, 3.0424292145443257)","(0.7468078935926573, 3.1914761385722317)",
40,1000040,0.0,False,300,,8.594769005245688,4.396692711570122,"(-4.339430986218282, 2.751908003670031)","(-0.27417760772437577, 0.7760342264230129)",
41,1000041,0.0,False,300,,5.136737332379808,10.949287234986567,"(-4.746324132171791, 3.10227430201681)","(4.693491838035255, 0.8551017493914017)",
42,1000042,0.0,False,300,,8.707157443482961,4.3220525074626694,"(-4.636319257585492, 3.1242738835596318)","(-0.5984603675371211, 1.0701441636854137)",
43,1000043,15.0,True,300,125,5.365099284378707,4.124929873389399,"(-4.479887929649007, 2.8690856588592464)","(-3.6580333266008624, -1.1633305088724164)",0.7688450212654502
44,1000044,0.0,False,300,,4.3910486770296195,10.031497844971245,"(-4.610557821847047, 2.7928635409437126)","(3.444398684849384, -2.9623687068420197)",
45,1000045,0.0,False,300,,4.994973457739512,10.531742767020237,"(-4.42730365673683, 3.2392460464673585)","(4.564034441349114, 0.7878579809705415)",
46,1000046,16.0,True,300,129,5.451076963664043,4.340480965106679,"(-4.712790487155269, 3.003239597464609)","(-3.556791092453188, -1.1827520942743512)",0.7962611781194049
47,1000047,0.0,False,300,,7.748912172637939,5.959024166428925,"(-4.657328907122049, 3.0262179304247097)","(0.25210426443553774, 2.7738044655417053)",
48,1000048,0.0,False,300,,10.219684420419247,8.072917196037771,"(-4.3456534783543095, 2.9989679160198355)","(0.5886501113567439, -2.8892944427992355)",
49,1000049,7.0,True,300,127,5.474707520459133,3.8806949041460066,"(-4.554667021805677, 2.771304305864428)","(-3.6701696437151523, -0.8877734702491378)",0.7088405891353543
50,1000050,0.0,False,300,,7.7811176394270625,5.970169214329171,"(-4.364936290260799, 3.1186056696134634)","(0.36847503152024436, 3.010403758474146)",
51,1000051,0.0,False,300,,4.855116319954185,10.526920638885553,"(-4.672613377384918, 2.8684729510411575)","(4.425694378072638, 1.1556758171212578)",
52,1000052,0.0,False,300,,4.617652053589666,10.441173351978142,"(-4.499414212992464, 3.0690896845722366)","(4.426871823217426, 0.8319793128108302)",
53,1000053,14.0,True,300,127,5.657544317971012,4.441930648342724,"(-4.254659099672516, 3.1678863758895752)","(-3.706861177367754, -1.1537333914450965)",0.785134043799369
54,1000054,9.0,True,300,132,5.659886121559429,4.243600579933912,"(-4.7337596335746674, 2.8613729325753305)","(-3.431068397542764, -1.0416936457378811)",0.7497678378667983
55,1000055,0.0,False,300,,5.433710550983812,10.141992171641844,"(-4.445792306940833, 2.840725486300959)","(3.599542074532874, -3.213539997435075)",
56,1000056,173.0,True,300,128,5.484328776024967,4.418144704360868,"(-4.746612730898255, 2.8501755930908432)","(-3.3344414141448278, -1.2412099711331182)",0.8055944281960303
57,1000057,0.0,False,300,,11.905337122738386,4.365990177679013,"(-4.414404694352271, 2.771993888264105)","(-0.3076290588073982, 0.9899384903962225)",
58,1000058,0.0,False,300,,6.465642466407882,6.518151876414859,"(-4.718266926276771, 3.1769165025102213)","(0.506919091544958, 3.1596623880439867)",
59,1000059,0.0,False,300,,4.650077211136661,10.455319229415014,"(-4.460646682202559, 2.98219658808318)","(4.571850032764586, 1.184179416044281)",
60,1000060,0.0,False,300,,6.50531927727328,9.079898466778095,"(-4.719585939475221, 2.7890023627430427)","(-1.5351976799295977, -2.872945984982243)",
61,1000061,0.0,False,300,,4.743958644691418,10.42231202040513,"(-4.6783154176445025, 3.24701212644283)","(3.637899477520484, -3.111500418170655)",
62,1000062,0.0,False,300,,4.834072829159533,8.72631578656724,"(-4.745200066082184, 3.146750391110595)","(0.7066229564782127, -3.0403776397026787)",
63,1000063,82.0,True,300,130,5.750443943407906,4.423594848115099,"(-4.4144018526194495, 3.0772808506627225)","(-3.5092678297772513, -1.0780570161526561)",0.7692614503591748
64,1000064,170.0,True,300,129,5.649175722865609,4.172977806966882,"(-4.383138399640241, 2.757350397586633)","(-3.4326018360622266, -0.8975606879476514)",0.7386879098266201
65,1000065,0.0,False,300,,12.062661124170566,4.272788982158333,"(-4.5678709583384585, 3.2482144148358234)","(-0.7374019585833627, 0.8411270936602462)",
66,1000066,0.0,False,300,,4.840113197963935,10.168148404902382,"(-4.442397661340627, 2.911945987226414)","(4.288264761696253, 1.1282824728636491)",
67,1000067,0.0,False,300,,12.362751090704737,4.355901241746367,"(-4.443184894138406, 3.2099870392955587)","(-0.4089167547641779, 1.0171674986699206)",
68,1000068,0.0,False,300,,4.6560868005615825,10.437116410473937,"(-4.477715189657696, 3.094262505867034)","(4.474775324499022, 0.9909499491731264)",
69,1000069,0.0,False,300,,4.417898414487936,10.266464277315244,"(-4.4978666262259175, 2.865110232405053)","(4.292822560027464, 0.8637816217254164)",
70,1000070,0.0,False,300,,7.110738572953849,8.653581764828616,"(-4.287452231954691, 3.1409476641169225)","(-1.5124603660154015, -2.8146328452523024)",
71,1000071,0.0,False,300,,6.453782751484465,6.496632190347897,"(-4.694818624607246, 3.184597085513257)","(0.5289436938263594, 3.1483498296252956)",
72,1000072,0.0,False,300,,4.483945383784353,8.076974137541988,"(-4.28923633616683, 3.1348295205868797)","(0.3932105745740422, -2.9796393222250175)",
73,1000073,0.0,False,300,,4.375826974271283,8.130456858117075,"(-4.259234748813728, 3.244878368936621)","(0.6164651701238066, -2.9889655292331407)",
74,1000074,0.0,False,300,,4.634383117371503,10.060347991183978,"(-4.699439467929813, 3.079403375475146)","(3.2918518155587106, -3.0192682472697814)",
75,1000075,0.0,False,300,,5.441626603447334,9.680632698705029,"(-4.300814262226037, 3.2086329892004684)","(3.3323188089234126, -2.9176185127106966)",
76,1000076,0.0,False,300,,4.750045013454171,10.138746581713447,"(-4.687469913219067, 3.213953305170009)","(3.3699582663122554, -3.0321291280247045)",
77,1000077,0.0,False,300,,6.958032240599929,4.490079324158591,"(-4.2932020267993956, 3.1207239722942552)","(-3.4578358930479154, -0.8823823406513334)",
78,1000078,0.0,False,300,,4.683197180590483,9.982768381975415,"(-4.543442269647012, 2.965199652499442)","(3.3607757699763403, -3.068737677902529)",
79,1000079,0.0,False,300,,6.385268333137065,8.239144962054606,"(-4.539470648506125, 3.062516270146213)","(0.7022630358824249, -2.7708852568760474)",
80,1000080,0.0,False,300,,6.708254766366953,8.903382599282228,"(-4.278432586498106, 2.998631250014829)","(-1.7036813252068752, -3.1293614588751058)",
81,1000081,0.0,False,300,,4.434881076145178,10.160922212113093,"(-4.746032174615234, 2.909811334652227)","(3.44880968588031, -2.77508969212111)",
82,1000082,0.0,False,300,,7.867620199658128,5.9032830973375905,"(-4.367709352085402, 3.208548759560216)","(0.3728845541652327, 2.9212740596533746)",
83,1000083,0.0,False,300,,4.623891269309766,9.878994736063216,"(-4.545819054811811, 2.9996994476504977)","(3.3127164361538624, -2.9277953500502196)",
84,1000084,49.0,True,300,125,5.44001191121746,4.241202523599279,"(-4.739931409181422, 2.8654078818031596)","(-3.4923063034708366, -1.1064539765856587)",0.779631109787425
85,1000085,0.0,False,300,,7.01275385062451,8.693374043605342,"(-4.39298205589916, 2.9361815091397396)","(-1.3876730734801161, -3.0522629391446343)",
86,1000086,0.0,False,300,,6.895210862454425,9.296126232794943,"(-4.719238917471181, 3.0399052774945994)","(-1.7266411280039708, -2.7652594481872574)",
87,1000087,0.0,False,300,,4.567701337682249,9.859245714271063,"(-4.2774181817771195, 2.884887468112919)","(3.5171398778423444, -3.1388700673430456)",
88,1000088,14.0,True,300,128,5.614172595430779,4.291472526408614,"(-4.416631437348308, 3.1023442786447504)","(-3.660312414108545, -1.045476304207431)",0.7643998208928108
89,1000089,0.0,False,300,,12.276270483646734,3.954347409150186,"(-4.360111902232227, 3.089461712209081)","(-0.6786677579600305, 1.0969874763905945)",
90,1000090,170.0,True,300,131,5.7620845087780665,4.331488388092923,"(-4.340906668421574, 2.7630961177436006)","(-3.3158466127176687, -0.9349812293063634)",0.7517224680572202
91,1000091,0.0,False,300,,8.088496047413694,8.076315786567239,"(-4.37479878186967, 3.174381366440211)","(0.47342631388190826, -2.885263463903937)",
92,1000092,0.0,False,300,,7.507505325508648,8.306689430020935,"(-4.65275665647922, 2.965272432513764)","(0.32813091108385417, -2.8971382414130717)",
93,1000093,0.0,False,300,,4.734970404100867,10.85334417649077,"(-4.709267481773502, 3.0477290095185365)","(4.637319631654759, 0.7595598876895027)",
94,1000094,0.0,False,300,,7.462462993429339,6.1084955026467895,"(-4.408729752581267, 2.8377528376581873)","(0.7094407642920377, 2.991842401793439)",
95,1000095,0.0,False,300,,4.836715227901513,10.126488588017683,"(-4.595647073345008, 2.793713829705482)","(3.4044054624800495, -3.235133866262108)",
96,1000096,0.0,False,300,,4.842492550340624,10.21771939317203,"(-4.595808302263494, 3.239795808818714)","(3.591571772530712, -2.828299147357675)",
97,1000097,0.0,False,300,,4.336103185056634,8.431031079046196,"(-4.434988426279574, 3.0870812604960776)","(0.39408925088522634, -3.2224232965944384)",
98,1000098,0.0,False,300,,4.46584695034032,9.852525033512663,"(-4.4272362701934265, 2.808433512891065)","(3.3621676866587062, -3.1069323039748347)",
99,1000099,0.0,False,300,,4.162534302262332,8.470835307457804,"(-4.666736077884877, 2.7633124381442453)","(0.2678842859441756, -3.0755615035338995)",
