phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,31.1,0.4,66.66666666666667,0.7895142698698069,66.2624614174832,30
scratch,15000,15000,22.0,0.43333333333333335,79.76923076923077,0.6713204410712131,41.36215161481444,30
scratch,30000,30000,18.633333333333333,0.36666666666666664,101.63636363636364,0.5904175553457178,39.23007584207189,30
scratch,45000,45000,41.53333333333333,0.4666666666666667,100.78571428571429,0.6994412564122988,66.86926686135202,30
scratch,60000,60000,43.8,0.4666666666666667,95.42857142857143,0.7190965520424274,65.81080510801792,30
scratch,75000,75000,78.43333333333334,0.6333333333333333,73.73684210526316,0.689939781036002,94.01235550982513,30
scratch,90000,90000,77.43333333333334,0.6,60.611111111111114,0.7095110502728722,94.8074940051694,30
scratch,105000,105000,89.63333333333334,0.7,68.9047619047619,0.6771460482634034,86.01262270369284,30
scratch,120000,120000,94.83333333333333,0.7666666666666667,67.56521739130434,0.6602747004670491,86.96772422842434,30
scratch,135000,135000,120.06666666666666,0.8,78.95833333333333,0.7156092494249865,101.1130924819549,30
scratch,150000,150000,115.93333333333334,0.8666666666666667,81.1923076923077,0.7131071938624276,96.34132329749599,30
scratch,165000,165000,158.73333333333332,0.9333333333333333,89.82142857142857,0.8091364225752807,91.00963697866564,30
scratch,180000,180000,178.26666666666668,0.8666666666666667,67.6923076923077,0.8305654962248575,93.7557109371655,30
scratch,195000,195000,154.13333333333333,0.9,79.88888888888889,0.7840500073231479,97.29611160438701,30
scratch,210000,210000,174.43333333333334,0.9,78.85185185185185,0.8247409447557668,84.90306169424912,30
scratch,225000,225000,180.8,0.9,65.66666666666667,0.8484173927842863,90.00398458612435,30
scratch,240000,240000,184.33333333333334,0.8666666666666667,60.76923076923077,0.8574197837245503,91.54736227893126,30
scratch,255000,255000,194.1,0.8666666666666667,59.34615384615385,0.8765535050763357,87.50028571381925,30
scratch,270000,270000,202.46666666666667,0.8666666666666667,64.6923076923077,0.9024784758615778,85.17030943465805,30
scratch,285000,285000,203.56666666666666,0.8666666666666667,65.46153846153847,0.893303479132449,85.51413810646726,30
scratch,300000,300000,204.0,0.8666666666666667,65.42307692307692,0.9118001222467744,86.39524252546828,30
scratch,300000,300000,201.9,0.8666666666666667,67.88461538461539,0.9240678156577894,86.52699399410088,30
