phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,23.333333333333332,0.36666666666666664,68.27272727272727,0.7214778313861934,42.60430068410476,30
scratch,15000,15000,48.233333333333334,0.7666666666666667,89.26086956521739,0.6061864599503436,81.63277035236706,30
scratch,30000,30000,47.96666666666667,0.7666666666666667,75.8695652173913,0.5774428963670948,70.66798686686987,30
scratch,45000,45000,35.96666666666667,0.6666666666666666,109.95,0.5845726227215662,69.2494159484064,30
scratch,60000,60000,50.56666666666667,0.9666666666666667,80.72413793103448,0.6029526525803106,64.41497113053089,30
scratch,75000,75000,58.13333333333333,0.9333333333333333,92.82142857142857,0.6441089112610258,78.24133017227172,30
scratch,90000,90000,64.6,0.9333333333333333,80.85714285714286,0.6138749877686738,78.43231213095083,30
scratch,105000,105000,64.2,0.8666666666666667,66.76923076923077,0.6923959534134894,67.39405478741915,30
scratch,120000,120000,60.13333333333333,0.7666666666666667,75.34782608695652,0.6499861309320968,75.13607578957975,30
scratch,135000,135000,64.7,0.8333333333333334,65.96,0.6680783548910104,72.0331102029979,30
scratch,150000,150000,64.73333333333333,0.7333333333333333,63.90909090909091,0.6995551346416353,74.01441301080037,30
scratch,165000,165000,91.9,0.8333333333333334,77.52,0.6468636493043738,92.17836906855061,30
scratch,180000,180000,111.4,0.7666666666666667,58.78260869565217,0.7010863482079739,97.77687477813612,30
scratch,195000,195000,104.66666666666667,0.7333333333333333,51.0,0.7102261641543031,109.59937494578035,30
scratch,210000,210000,138.46666666666667,0.9333333333333333,54.57142857142857,0.7480269276140273,106.92334777236717,30
scratch,225000,225000,158.83333333333334,0.8666666666666667,55.5,0.7899450414005069,107.17374978826746,30
scratch,240000,240000,193.03333333333333,0.9333333333333333,56.892857142857146,0.839521944653774,98.9801384929924,30
scratch,255000,255000,192.36666666666667,0.9,51.888888888888886,0.8675142566977719,100.1397242247855,30
scratch,270000,270000,188.16666666666666,0.9,56.0,0.832053747758206,90.60946259990553,30
scratch,285000,285000,198.63333333333333,0.9,58.148148148148145,0.8624441085883245,93.29466974216078,30
scratch,300000,300000,197.26666666666668,0.9333333333333333,65.78571428571429,0.8815034811306923,87.52927917356385,30
scratch,300000,300000,216.2,0.9,60.03703703703704,0.9108705190133258,79.77399109466953,30
