phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,0.7,0.03333333333333333,19.0,0.9075698251287553,3.834057902536163,30
scratch,16800,16800,13.633333333333333,0.26666666666666666,100.0,0.44514045539987684,28.42107442135796,30
scratch,33600,33600,24.2,0.3333333333333333,100.8,0.6380223600314342,53.118215591134145,30
scratch,50400,50400,19.6,0.13333333333333333,34.5,0.7213384282755839,69.84988830736756,30
scratch,67200,67200,31.033333333333335,0.43333333333333335,102.46153846153847,0.6662686123053686,78.12522367784072,30
scratch,84000,84000,65.4,0.6333333333333333,63.78947368421053,0.7132759276168884,90.81834844233352,30
scratch,100800,100800,42.53333333333333,0.6333333333333333,76.73684210526316,0.6336285640125431,76.40126977340432,30
scratch,117600,117600,28.2,0.6,83.94444444444444,0.6350902943630943,68.92844865861089,30
scratch,134400,134400,87.63333333333334,0.8,61.125,0.7076214607545875,93.04966539372971,30
scratch,151200,151200,20.866666666666667,0.4,61.5,0.7258459380990131,45.17913260553488,30
scratch,168000,168000,46.166666666666664,0.7666666666666667,80.69565217391305,0.5975906262199971,56.836173118117685,30
scratch,184800,184800,100.06666666666666,0.9,72.0,0.6592140791903154,86.13058783567857,30
scratch,201600,201600,111.66666666666667,0.9666666666666667,64.75862068965517,0.7164031851330191,86.15756749573197,30
scratch,218400,218400,54.3,0.6333333333333333,89.05263157894737,0.6643046104065153,79.54402381158455,30
scratch,235200,235200,63.266666666666666,0.7333333333333333,78.86363636363636,0.62531847418985,73.49592216383603,30
scratch,252000,252000,67.26666666666667,0.8333333333333334,74.12,0.719670938731037,89.67332795835358,30
scratch,268800,268800,61.4,0.8333333333333334,120.56,0.5870823426915093,52.94473370965433,30
scratch,285600,285600,58.8,0.8,93.875,0.6828312695227909,74.36786476929956,30
scratch,300000,300000,79.2,0.9333333333333333,54.392857142857146,0.7383372536222085,48.49272963637134,30
