phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,32.8,0.4,131.5,0.6995575219813138,66.77620885439302,30
scratch,16800,16800,20.033333333333335,0.5,69.46666666666667,0.7004126929646908,50.92826823824982,30
scratch,33600,33600,42.7,0.6,87.16666666666667,0.594473258684306,62.818375304221846,30
scratch,50400,50400,69.03333333333333,0.7,94.71428571428571,0.683050264579735,96.99217292748627,30
scratch,67200,67200,27.5,0.5333333333333333,95.375,0.6489718474533932,54.8142631828237,30
scratch,84000,84000,42.86666666666667,0.6,79.83333333333333,0.6855769644411596,57.39622319265972,30
scratch,100800,100800,72.5,0.6666666666666666,78.9,0.669156001654583,85.3163484353663,30
scratch,117600,117600,66.0,0.8666666666666667,126.57692307692308,0.6143301108066317,63.904022861874935,30
scratch,134400,134400,75.96666666666667,0.8333333333333334,79.48,0.666544076203171,84.59171041694552,30
scratch,151200,151200,37.5,0.6333333333333333,120.52631578947368,0.5805533102085922,58.47236305622777,30
scratch,168000,168000,50.56666666666667,0.6666666666666666,84.45,0.6462369331603178,76.66842326823202,30
scratch,184800,184800,25.866666666666667,0.6333333333333333,87.10526315789474,0.6804362225687818,40.35509055042912,30
scratch,201600,201600,42.9,0.5666666666666667,131.88235294117646,0.7354161826293877,62.04689550154231,30
scratch,218400,218400,48.46666666666667,0.6333333333333333,67.63157894736842,0.6926835107274281,76.30191091444172,30
scratch,235200,235200,47.266666666666666,0.4666666666666667,125.57142857142857,0.6988292967972551,83.13924063481295,30
scratch,252000,252000,44.13333333333333,0.7,81.42857142857143,0.7286776176944717,60.1920680610931,30
scratch,268800,268800,28.966666666666665,0.5666666666666667,55.88235294117647,0.684567332027246,51.49856598829305,30
scratch,285600,285600,61.8,0.7333333333333333,106.5909090909091,0.7545050533238178,86.21360801460841,30
scratch,300000,300000,44.6,0.7,97.61904761904762,0.6930316693548314,69.23901630807839,30
