round,steps,steps_this_call,eps,tb_loss,behaviour_return,behaviour_success
1,2400,2400,0.5,4338.062206268311,7.0,0.25
2,4800,4800,0.4928,102.97837159633636,31.125,0.5
3,7200,7200,0.4856,14.38377525806427,40.75,0.875
4,9600,9600,0.4784,10.687217801809311,15.75,0.25
5,12000,12000,0.4712,8.096118187904358,28.875,0.75
6,14400,14400,0.46399999999999997,5.5818075299263,18.75,0.5
7,16800,16800,0.4568,9.341094064712525,27.0,0.625
8,19200,19200,0.4496,10.392362105846406,15.375,0.375
9,21600,21600,0.4424,25.79522314071655,16.25,0.25
10,24000,24000,0.43520000000000003,10.370187520980835,30.875,0.5
11,26400,26400,0.428,15.134562015533447,12.625,0.375
12,28800,28800,0.4208,11.755501145124436,30.375,0.625
13,31200,31200,0.41359999999999997,19.216215872764586,29.0,0.75
14,33600,33600,0.4064,13.168657648563386,28.5,0.625
15,36000,36000,0.3992,11.86720643043518,29.875,0.625
16,38400,38400,0.392,20.429026865959166,19.625,0.25
17,40800,40800,0.3848,13.813426947593689,15.625,0.625
18,43200,43200,0.3776,11.01785101890564,12.625,0.5
19,45600,45600,0.3704,11.861209690570831,62.375,0.875
20,48000,48000,0.36319999999999997,15.869726371765136,19.75,0.375
21,50400,50400,0.356,14.73529827594757,11.375,0.375
22,52800,52800,0.3488,6.944444501399994,8.0,0.375
23,55200,55200,0.3416,16.162725496292115,40.625,0.5
24,57600,57600,0.33440000000000003,8.411440205574035,50.0,0.75
25,60000,60000,0.3272,21.94567241668701,9.625,0.25
26,62400,62400,0.31999999999999995,11.847387027740478,30.25,0.75
27,64800,64800,0.31279999999999997,11.504258370399475,51.75,1.0
28,67200,67200,0.3056,8.4417240858078,37.75,0.75
29,69600,69600,0.2984,8.144990181922912,26.75,0.5
30,72000,72000,0.2912,6.437667667865753,12.375,0.75
31,74400,74400,0.28400000000000003,10.077044236660004,29.375,0.5
32,76800,76800,0.2768,10.866636741161347,28.75,0.75
33,79200,79200,0.26959999999999995,12.418220400810242,41.0,0.625
34,81600,81600,0.26239999999999997,11.299043154716491,27.25,0.75
35,84000,84000,0.2552,6.298343354463578,31.5,0.625
36,86400,86400,0.24799999999999994,15.114698696136475,10.5,0.5
37,88800,88800,0.24080000000000001,21.050783348083495,8.625,0.5
38,91200,91200,0.23360000000000003,10.43470103740692,35.125,0.75
39,93600,93600,0.2264,16.53871121406555,16.0,0.5
40,96000,96000,0.2192,14.407762598991393,14.875,0.375
41,98400,98400,0.21199999999999997,12.093290615081788,17.375,0.5
42,100800,100800,0.20479999999999998,11.142100024223328,32.75,0.75
43,103200,103200,0.1976,10.519271087646484,33.5,0.75
44,105600,105600,0.1904,15.578545403480529,19.125,0.625
45,108000,108000,0.18320000000000003,17.554720091819764,17.0,0.375
46,110400,110400,0.176,13.844685220718384,35.125,0.625
47,112800,112800,0.1688,23.000963258743287,10.0,0.625
48,115200,115200,0.16159999999999997,12.423107790946961,41.25,0.75
49,117600,117600,0.15439999999999998,8.083304858207702,33.875,0.875
50,120000,120000,0.1472,16.431744360923766,21.875,0.625
51,122400,122400,0.13999999999999996,14.13281465768814,16.75,0.5
52,124800,124800,0.13280000000000003,20.348759412765503,28.625,0.625
53,127200,127200,0.1256,15.576424169540406,27.125,0.75
54,129600,129600,0.1184,13.93841814994812,31.0,0.625
55,132000,132000,0.11120000000000002,11.532417297363281,50.125,0.75
56,134400,134400,0.10399999999999998,11.21724898815155,20.375,0.625
57,136800,136800,0.0968,11.273674654960633,29.375,0.5
58,139200,139200,0.08959999999999996,13.337726533412933,33.75,0.75
59,141600,141600,0.08239999999999997,12.216169714927673,27.125,0.75
60,144000,144000,0.07519999999999999,11.212031197547912,42.75,0.75
61,146400,146400,0.068,18.30976538658142,25.75,0.625
62,148800,148800,0.06080000000000002,12.923350310325622,28.125,0.75
63,151200,151200,0.05359999999999998,16.360950803756715,28.875,0.75
64,153600,153600,0.04999999999999999,34.52682371139527,32.5,0.5
65,156000,156000,0.04999999999999999,24.249556922912596,30.25,0.5
66,158400,158400,0.04999999999999999,14.523192954063415,10.375,0.5
67,160800,160800,0.04999999999999999,11.859565794467926,25.25,0.625
68,163200,163200,0.04999999999999999,10.952179551124573,45.5,0.75
69,165600,165600,0.04999999999999999,13.901100444793702,46.0,0.5
70,168000,168000,0.04999999999999999,14.418643617630005,31.125,0.75
71,170400,170400,0.04999999999999999,18.0296400308609,10.25,0.25
72,172800,172800,0.04999999999999999,9.545439338684082,21.875,0.375
73,175200,175200,0.04999999999999999,13.363263845443726,12.125,0.375
74,177600,177600,0.04999999999999999,23.92560467720032,12.625,0.375
75,180000,180000,0.04999999999999999,11.748090815544128,41.625,0.875
76,182400,182400,0.04999999999999999,19.734556579589842,33.25,0.75
77,184800,184800,0.04999999999999999,10.068173909187317,49.625,1.0
78,187200,187200,0.04999999999999999,10.878364419937133,43.375,0.875
79,189600,189600,0.04999999999999999,18.44570097923279,33.625,0.5
80,192000,192000,0.04999999999999999,17.74004406929016,17.875,0.375
81,194400,194400,0.04999999999999999,11.57396559715271,28.0,0.75
82,196800,196800,0.04999999999999999,13.052363872528076,28.25,0.625
83,199200,199200,0.04999999999999999,18.886999750137328,36.5,0.75
84,201600,201600,0.04999999999999999,19.489055728912355,10.125,0.25
85,204000,204000,0.04999999999999999,12.966034626960754,19.375,0.5
86,206400,206400,0.04999999999999999,20.216314458847044,41.625,0.75
