phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,0.0,0.0,nan,nan,0.0,30
finetune,16800,16800,1.2666666666666666,0.06666666666666667,62.0,0.608434086648649,5.159078595449286,30
finetune,33600,33600,1.3,0.06666666666666667,134.5,0.6432988771459744,5.233512699173835,30
finetune,50400,50400,38.766666666666666,0.6333333333333333,72.63157894736842,0.5927854663453627,47.917805583666116,30
finetune,67200,67200,7.666666666666667,0.4,114.5,0.5884430671209987,11.393686495336924,30
finetune,84000,84000,26.3,0.4,69.5,0.7809971896840052,56.128639195432434,30
finetune,100800,100800,39.03333333333333,0.36666666666666664,93.9090909090909,0.638176790806602,80.35802787325085,30
finetune,117600,117600,18.733333333333334,0.5666666666666667,103.17647058823529,0.533036946896558,22.246167176010086,30
finetune,134400,134400,32.4,0.4,56.25,0.5811758047813199,62.25398477760001,30
finetune,151200,151200,28.066666666666666,0.36666666666666664,53.27272727272727,0.7199740585246202,46.017188193058935,30
finetune,168000,168000,35.9,0.6,75.38888888888889,0.6134875685794962,55.86828722308729,30
finetune,184800,184800,43.3,0.43333333333333335,79.07692307692308,0.6910930380852451,63.9202898012506,30
finetune,201600,201600,59.833333333333336,0.8,69.41666666666667,0.6988516324051869,70.29351435886201,30
finetune,218400,218400,58.36666666666667,0.7333333333333333,83.45454545454545,0.66990542631263,74.59753316312134,30
finetune,235200,235200,25.633333333333333,0.5,65.13333333333334,0.7221674004713302,52.54389516908915,30
finetune,252000,252000,66.26666666666667,0.6333333333333333,74.6842105263158,0.6884349383260562,78.03577134363061,30
finetune,268800,268800,49.666666666666664,0.6,72.88888888888889,0.6655906615472832,70.52577583742887,30
finetune,285600,285600,44.766666666666666,0.7333333333333333,81.5909090909091,0.6788527623108014,62.35973686289251,30
finetune,300000,300000,66.36666666666666,0.8333333333333334,80.72,0.6917938330885061,84.51871179613518,30
