episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,2.746752206480561,3.095682468513899,"(1.0938206944420876, 1.1084305835405575)","(-1.1457343702490923, -0.9784915915009608)",
1,1000001,216.0,True,300,85,1.189415640313923,0.815569415042095,"(0.8605997569441359, 1.1057251651621436)","(1.237816417321165, -0.09670526035437693)",0.6856891631480828
2,1000002,0.0,False,300,,2.428182766599442,2.059329650158614,"(0.8359135992463929, 1.1736887974995112)","(0.1766902921978361, -1.1585889373779077)",
3,1000003,0.0,False,300,,1.7494399446235407,3.87974562783416,"(-0.9598456426023949, -0.7915939768646133)","(-0.9598625799245601, 1.0096244610355893)",
4,1000004,250.0,True,300,51,1.552128686263948,1.2162277660168375,"(-0.7917247332805528, 0.8198842512640626)","(0.8346953727414063, 1.0258664000726552)",0.7835869388796357
5,1000005,267.0,True,300,34,0.6962344629393672,0.4814506779490629,"(-0.23241542450153935, -1.2014336018905007)","(-1.0454622785911933, -0.7743742410624596)",0.6915065305967063
6,1000006,211.0,True,300,90,3.239491651856451,2.86523232475967,"(-1.1865196335989603, 1.1706863397654685)","(1.0997990383079492, -0.7871924849505308)",0.8844697355888216
7,1000007,273.0,True,300,28,0.8743112426585287,0.8331138830084193,"(-0.030551318519921933, -1.0853470175863116)","(1.2350278120873528, -1.2228459924107467)",0.9528802128577918
8,1000008,279.0,True,300,22,0.4942769010653303,0.47500000000000014,"(0.22919028831684157, -0.978780669133515)","(1.1364836377412635, -1.0660573439834964)",0.9609997937921395
9,1000009,157.0,True,300,53,2.1923344177488704,1.9742034597780158,"(1.217327525646871, -0.0688755632060411)","(-0.9682839665427542, -0.9377910309245894)",0.9005028812188081
10,1000010,275.0,True,300,26,0.5303883161845826,0.42905694150420953,"(0.8584736852588637, -0.9968432980483453)","(-0.0055025996658442655, -1.150090110875475)",0.8089487049614639
11,1000011,227.0,True,300,74,1.9802385187942695,1.6351862539117181,"(-0.7592416353990135, 0.9570179489076839)","(1.0758239637207863, 0.10741224428127782)",0.825752169949382
12,1000012,263.0,True,300,38,0.6617995509652808,0.4048759228251127,"(0.9489201760756624, -1.0553439819456882)","(1.1935661960768802, -0.2406163518161245)",0.6117802924383569
13,1000013,0.0,False,300,,2.705406467679677,3.091625527009689,"(1.0554037161104208, 1.1622096894297287)","(-1.0781456492369095, -1.0860057868597162)",
14,1000014,277.0,True,300,24,0.3075095823241069,0.24999999999999997,"(1.224635635577469, 0.760193369771347)","(1.147925776889568, 0.0680756157044109)",0.812982795887338
15,1000015,269.0,True,300,32,0.5675745909240794,0.5452847075210474,"(-0.9725083733849845, -0.9607257868674003)","(-0.009748253399239959, -0.7549766751993947)",0.960727834262733
16,1000016,232.0,True,300,69,2.418402197177195,2.238395196571477,"(-1.1727966717779492, -1.242221153220541)","(0.9364763689933231, 0.14355353307265117)",0.9255677981041261
17,1000017,220.0,True,300,34,0.8955067985164793,0.6000000000000002,"(0.13217183237761515, 0.7612787328431239)","(1.1514724220080352, 0.8291942492773791)",0.6700116637796345
18,1000018,214.0,True,300,87,2.5804803313821116,2.3354866969255,"(-0.7789836384702132, -0.7500078160277028)","(0.8359879712703817, 0.7877127318758786)",0.9050589026092702
19,1000019,225.0,True,300,71,2.0051665976309048,1.8767144629423402,"(-0.09347463811983076, 0.7687442939396321)","(0.8840994750280944, -0.996015294111607)",0.9359394202754374
20,1000020,239.0,True,300,62,2.237085304464166,1.8960357139169721,"(0.957021565837876, 0.8403232385934718)","(-0.053626490787756, -1.1533162415829064)",0.8475473466002303
21,1000021,238.0,True,300,63,2.2381785411314388,2.107480037106538,"(-1.0920099191105077, -1.0479596860765703)","(1.109612802196493, 0.010429365241071908)",0.9416049695665341
22,1000022,211.0,True,300,80,2.5743739894983246,2.0687612102800825,"(1.1303234849854376, 1.0934008202364405)","(-0.10218309813274767, -0.8960256703351812)",0.8035977751170598
23,1000023,0.0,False,300,,2.3656310716909412,2.832797715253761,"(0.10571894219860428, 0.8177355912335362)","(-0.8960589739141526, -1.1370952266754706)",
24,1000024,207.0,True,300,58,1.7812887931210777,1.641227766016836,"(1.117756415850815, 1.1439159353762745)","(-0.9379632959449571, 0.9540394460031347)",0.9213709603714317
25,1000025,263.0,True,300,38,1.0741702935196804,1.0050917787211613,"(-0.16717286488974165, -0.9953637620071333)","(1.0500469609556422, -0.22735132223226806)",0.9356912817127226
26,1000026,70.0,True,300,57,1.8111778564557148,1.7040569415042075,"(1.0681490916332572, 0.8023239819013355)","(-1.0597684340895965, 0.922936061695784)",0.9408556622036381
27,1000027,289.0,True,300,12,0.1902735963387091,0.17905694150420948,"(0.9925404832229593, -0.24398983740277141)","(1.1517841687991628, -0.8503876403944852)",0.9410498616185681
28,1000028,208.0,True,300,93,2.1040538858065423,1.8985157486116178,"(0.8942404732929252, 0.13363081788938336)","(-1.1408042861046577, 1.0446560197333312)",0.9023132731621386
29,1000029,223.0,True,300,78,1.8695489576555946,1.428398590529465,"(1.0497726414055228, -1.1449807279698316)","(-0.7876500410048815, -0.8911451121218853)",0.7640337979277472
30,1000030,243.0,True,300,58,1.2210055410401326,1.0579912177625654,"(-0.12111508120063519, 0.904708520206666)","(0.7757263883211754, -0.12024302267869652)",0.866491741602826
31,1000031,210.0,True,300,91,2.364397035307501,2.224038774053281,"(1.1595639445214367, -1.139432500713627)","(-0.1969547814181622, 0.9282279514688769)",0.9406367631331574
32,1000032,201.0,True,300,100,3.7829012033167366,3.0158906757344113,"(1.127015191898848, 0.9377934621741972)","(-1.202106102787887, -0.9427688623446786)",0.7972427810406909
33,1000033,0.0,False,300,,2.3681326895148223,2.8695111538007714,"(0.2382092218779729, 0.8804726047675387)","(-1.110256687954068, -0.7631361687818161)",
34,1000034,257.0,True,300,44,1.5826466555375784,1.5581138830084174,"(-0.9343054138344531, -0.9356294915617984)","(1.0535262915187014, -1.0978259253583562)",0.9844988946564146
35,1000035,219.0,True,300,30,0.5245398627652254,0.4500000000000001,"(1.1508173939223743, -0.01713559225674488)","(1.085568192491471, -0.9085342543134849)",0.8578947606150041
36,1000036,0.0,False,300,,0.4388204128301449,4.425030335355206,"(-1.2420508318574908, -0.8800458536382145)","(-1.194808250893988, 1.0068844947590878)",
37,1000037,0.0,False,300,,2.4123709996946605,2.584828345950756,"(0.9280548547889936, -1.0268893052516816)","(-0.7565518922329351, 0.8364769636259789)",
38,1000038,201.0,True,300,100,3.559422805903354,3.0679422289591733,"(-1.099000760750412, -0.8564670737783278)","(0.93786753697942, 1.1653022223159974)",0.8619212710192639
39,1000039,143.0,True,300,27,0.4626125152301547,0.4472135954999579,"(0.04242921454432569, 0.8118181357047414)","(-0.7531921064073427, 1.1914761385722317)",0.9667131363220132
40,1000040,195.0,True,300,106,2.1119696479863435,1.929578270956174,"(0.16056901378171806, -1.2480919963299688)","(0.22582239227562423, 0.7760342264230129)",0.9136392053720703
41,1000041,282.0,True,300,19,0.46503452263639544,0.4312658056650537,"(0.7536758678282087, 0.10227430201681043)","(1.1934918380352553, 0.8551017493914017)",0.927384494424417
42,1000042,264.0,True,300,37,0.5826476740315666,0.5290569415042096,"(0.863680742414508, 1.1242738835596315)","(-0.09846036753712106, 1.0701441636854137)",0.9080220604734559
43,1000043,249.0,True,300,52,1.7569409887939913,1.7025334442632447,"(-0.9798879296490071, -1.1309143411407538)","(0.8419666733991373, -0.1633305088724164)",0.9690327991220165
44,1000044,199.0,True,300,52,1.6785438060360118,1.6283985905294642,"(-1.110557821847047, -1.2071364590562874)","(0.9443986848493842, -0.9623687068420197)",0.9701257629820406
45,1000045,242.0,True,300,10,0.18393069560813122,0.1,"(1.0726963432631704, 0.23924604646735848)","(1.0640344413491138, 0.7878579809705415)",0.5436830414269319
46,1000046,270.0,True,300,31,0.60737234980404,0.39122776601683795,"(0.7872095128447305, -0.9967604025353909)","(0.943208907546812, -0.18275209427435113)",0.6441316700423751
47,1000047,69.0,True,300,28,0.6980131077622185,0.6883572314711708,"(-0.15732890712204894, 1.0262179304247099)","(-1.2478957355644622, 0.7738044655417053)",0.9861666261225326
48,1000048,0.0,False,300,,2.319563592062769,2.7925748033215356,"(-0.8456534783543095, 0.9989679160198354)","(0.08865011135674389, -0.8892944427992356)",
49,1000049,213.0,True,300,76,1.9865965451808303,1.7494390718535588,"(-1.0546670218056766, 0.7713043058644282)","(0.8298303562848478, 0.11222652975086217)",0.8806212192895543
50,1000050,125.0,True,300,33,0.8616206308286457,0.8250000000000004,"(0.13506370973920157, 1.1186056696134634)","(-1.1315249684797557, 1.010403758474146)",0.9574979642799103
51,1000051,230.0,True,300,71,2.1590125766711714,1.8499999999999974,"(0.8273866226150823, -1.1315270489588427)","(0.9256943780726385, 1.1556758171212578)",0.8568731928613317
52,1000052,232.0,True,300,64,1.8573683651672885,1.520284707521046,"(-0.9994142129924646, 1.0690896845722366)","(0.9268718232174256, 0.8319793128108302)",0.8185154523099233
53,1000053,252.0,True,300,49,1.0576719936709984,1.0014653826607753,"(0.245340900327484, 1.1678863758895752)","(0.7931388226322461, -0.15373339144509646)",0.9468581834949231
54,1000054,256.0,True,300,45,1.380490145358539,1.2708684447506529,"(-0.23375963357466756, -1.1386270674246695)","(1.068931602457236, -0.041693645737881146)",0.9205921889580636
55,1000055,213.0,True,300,88,3.2022554565650694,2.9922838779844314,"(-0.9457923069408332, 0.8407254863009592)","(1.0995420745328741, -1.2135399974350751)",0.9344300973396213
56,1000056,268.0,True,300,33,1.2528769196631568,1.2367980154909657,"(-0.24661273089825447, -1.149824406909157)","(1.1655585858551722, -0.24120997113311815)",0.9871664136198518
57,1000057,134.0,True,300,167,3.1443318172790065,2.925983641729495,"(-0.9144046943522715, -1.2280061117358951)","(0.19237094119260179, 0.9899384903962225)",0.9305581636296698
58,1000058,0.0,False,300,,2.511130085726504,2.6624920852049456,"(0.7817330737232291, -0.8230834974897787)","(-0.993080908455042, 1.1596623880439867)",
59,1000059,271.0,True,300,30,0.7808795048817111,0.6033985905294665,"(0.03935331779744122, 0.9821965880831802)","(1.0718500327645861, 1.184179416044281)",0.7727166441906685
60,1000060,0.0,False,300,,1.3950542889816895,4.20068868632995,"(-1.2109976372569573, 0.8976692051308042)","(-1.0351976799295977, -0.8729459849822427)",
61,1000061,247.0,True,300,54,1.9292072420359903,1.9196263565463012,"(-1.1783154176445025, -0.7529878735571698)","(1.137899477520484, -1.111500418170655)",0.9950337707215022
62,1000062,0.0,False,300,,2.3048072956272168,2.3152977162430592,"(-0.24520006608218414, 1.146750391110595)","(0.20662295647821266, -1.040377639702679)",
63,1000063,251.0,True,300,50,0.680670060338303,0.408113883008419,"(1.0855981473805507, -0.9227191493372773)","(0.9907321702227488, -0.0780570161526562)",0.5995766624516736
64,1000064,264.0,True,300,37,1.336434113940574,1.203658635108561,"(0.1168616003597594, -1.2426496024133669)","(1.0673981639377732, 0.10243931205234863)",0.9006494390954188
65,1000065,188.0,True,300,93,1.9255838736371413,1.7981090771213954,"(0.932129041661542, -0.7517855851641767)","(-0.2374019585833626, 0.8411270936602462)",0.9337994058524364
66,1000066,260.0,True,300,41,0.9106772563838779,0.6750000000000003,"(0.9119459872264143, 0.02391390755389211)","(0.7882647616962521, 1.1282824728636491)",0.7412066077946142
67,1000067,256.0,True,300,45,0.852634282959718,0.8166736668410923,"(1.0568151058615947, 0.20998703929555856)","(0.09108324523582212, 1.0171674986699206)",0.9578241025052419
68,1000068,206.0,True,300,87,3.07170620216532,2.784169994976013,"(-0.9777151896576957, -0.9057374941329659)","(0.9747753244990218, 0.9909499491731264)",0.9063920218064424
69,1000069,254.0,True,300,47,0.9110577704911467,0.5494257790708821,"(-0.13488976759494675, 1.242235148957879)","(0.7928225600274637, 0.8637816217254164)",0.6030636002091168
70,1000070,0.0,False,300,,2.832405692254672,3.115001760363818,"(0.1409476641169224, 1.2172710417035468)","(-1.0124603660154015, -0.8146328452523024)",
71,1000071,243.0,True,300,58,1.8884865772041757,1.7081138830084168,"(1.1845970855132568, 1.2410827979932841)","(-0.9710563061736406, 1.1483498296252954)",0.904488230748882
72,1000072,0.0,False,300,,2.371915974291916,2.9943311113194153,"(-0.7892363361668304, 1.13482952058688)","(-0.10678942542595782, -0.9796393222250175)",
73,1000073,276.0,True,300,25,0.4965625587990383,0.46077762226260743,"(-0.7592347488137277, -0.7551216310633787)","(0.1164651701238067, -0.9889655292331407)",0.9279346863706789
74,1000074,196.0,True,300,105,3.228848036064436,3.034169994976013,"(-1.1994394679298128, 1.0794033754751464)","(0.7918518155587106, -1.0192682472697814)",0.9397066573236097
75,1000075,266.0,True,300,13,0.22012836644075992,0.19999999999999998,"(0.19918573777396276, -0.7913670107995318)","(0.8323188089234128, -0.9176185127106966)",0.9085607785756371
76,1000076,256.0,True,300,38,0.8963044536035406,0.8250000000000004,"(0.8125300867809336, 0.213953305170009)","(0.8699582663122555, -1.0321291280247045)",0.9204461683562268
77,1000077,256.0,True,300,45,0.7640422995900019,0.566227766016838,"(1.2067979732006047, -0.8792760277057448)","(1.0421641069520846, 0.11761765934866669)",0.7410947879727149
78,1000078,227.0,True,300,74,2.0356467498270527,1.8995864094170405,"(-0.03480034750055794, 0.8460449378775118)","(0.8607757699763403, -1.0687376779025288)",0.933161124138276
79,1000079,0.0,False,300,,2.417372280363133,2.7145436384297077,"(-0.937483729853787, 0.9252665468907204)","(0.20226303588242484, -0.7708852568760474)",
80,1000080,215.0,True,300,86,3.780462077477702,3.1289646116135694,"(1.2215674135018948, 0.9986312500148291)","(-1.2036813252068752, -1.1293614588751058)",0.8276672394770305
81,1000081,231.0,True,300,18,0.2942534770049159,0.2621708245126285,"(0.7539678253847661, -0.09018866534777292)","(0.9488096858803099, -0.7750896921211099)",0.8909693342663496
82,1000082,0.0,False,300,,1.9044181887565699,2.9782759252836075,"(0.1322906479145981, -0.791451240439784)","(-1.1271154458347672, 0.9212740596533744)",
83,1000083,254.0,True,300,47,1.4628090302069225,1.424999999999999,"(-1.045819054811811, -1.0003005523495023)","(0.8127164361538625, -0.9277953500502195)",0.9741531331662785
84,1000084,223.0,True,300,78,2.30369888581254,2.1354248325554535,"(-1.1345921181968404, 1.0304258079329882)","(1.0076936965291634, -0.10645397658565858)",0.9269548401948658
85,1000085,191.0,True,300,83,3.3780658210359658,2.683963199684537,"(1.1070179441008403, 0.9361815091397397)","(-0.8876730734801163, -1.0522629391446343)",0.7945266143042277
86,1000086,220.0,True,300,81,2.155571126663624,1.5831138830084173,"(0.7807610825288192, -0.9600947225054004)","(-1.2266411280039708, -0.7652594481872574)",0.7344289703206167
87,1000087,207.0,True,300,94,2.918694156766396,2.734169994976013,"(-0.7774181817771197, 0.8848874681129191)","(1.0171398778423444, -1.1388700673430459)",0.9367785208454947
88,1000088,254.0,True,300,47,1.0262582466096948,0.8907828477775421,"(0.10234427864475037, 1.0202058081591228)","(0.8396875858914552, -0.045476304207431095)",0.8679909279367999
89,1000089,277.0,True,300,24,0.46060553911004537,0.22499999999999998,"(-0.8601119022322273, 1.0894617122090813)","(-0.17866775796003054, 1.0969874763905945)",0.4884873951683942
90,1000090,209.0,True,300,69,2.0508571020331305,1.8128536805602329,"(-0.8409066684215736, 0.7630961177436004)","(1.1841533872823315, 0.0650187706936366)",0.8839492906468465
91,1000091,0.0,False,300,,2.404769250468899,2.971175869252701,"(-0.8747987818696694, 1.1743813664402112)","(-0.026573686118091744, -0.8852634639039371)",
92,1000092,0.0,False,300,,2.332270194426612,1.9661183935536615,"(0.8472433435207796, 0.9652724325137643)","(-0.17186908891614583, -0.8971382414130715)",
93,1000093,229.0,True,300,72,2.2567397842625,1.8679113235040423,"(-0.20926748177350185, -0.9522709904814637)","(1.137319631654759, 0.7595598876895027)",0.827703458116893
94,1000094,114.0,True,300,22,0.4871130005344462,0.4621708245126285,"(0.09127024741873296, 0.8377528376581875)","(-0.7905592357079623, 0.9918424017934392)",0.9487959138958477
95,1000095,274.0,True,300,27,0.6067357037469715,0.5750000000000002,"(-0.09564707334500833, -1.206286170294518)","(0.9044054624800494, -1.235133866262108)",0.9476943526629741
96,1000096,225.0,True,300,53,1.8152558997524648,1.7499999999999978,"(-1.095808302263494, -0.760204191181286)","(1.091571772530712, -0.8282991473576746)",0.9640514046744784
97,1000097,0.0,False,300,,2.2528187390077146,3.2397617337230433,"(-0.9349884262795745, 1.0870812604960776)","(-0.10591074911477366, -1.2224232965944384)",
98,1000098,251.0,True,300,50,1.662798540009772,1.6249999999999982,"(-1.1915664871089349, -1.1119198148366918)","(0.8621676866587062, -1.1069323039748347)",0.9772681181151677
99,1000099,0.0,False,300,,1.9733867388863406,2.514870122225068,"(-0.23668756185575474, 0.8616301834966489)","(-0.23211571405582437, -1.0755615035338997)",
