phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
scratch,0,0,3.033333333333333,0.13333333333333333,47.5,0.7296941748578752,8.172634460379864,30
scratch,16800,16800,22.3,0.3333333333333333,86.1,0.6799466325774108,63.17635415357498,30
scratch,33600,33600,16.333333333333332,0.4666666666666667,63.357142857142854,0.6837689733944272,26.040198809206288,30
scratch,50400,50400,21.033333333333335,0.5333333333333333,109.125,0.5857928052418637,25.652160402845865,30
scratch,67200,67200,16.066666666666666,0.4666666666666667,75.5,0.6007861618097554,23.752942951360254,30
scratch,84000,84000,32.166666666666664,0.7666666666666667,92.6086956521739,0.5971321652389345,25.80575094061778,30
scratch,100800,100800,23.866666666666667,0.23333333333333334,52.857142857142854,0.6906046916210002,69.9427023298028,30
scratch,117600,117600,63.93333333333333,0.5333333333333333,80.625,0.6079793334438538,90.82758707965682,30
scratch,134400,134400,43.2,0.5333333333333333,85.9375,0.532884077588819,73.40271534956766,30
scratch,151200,151200,25.066666666666666,0.6,95.66666666666667,0.599868309981456,46.23473342318136,30
scratch,168000,168000,19.566666666666666,0.3333333333333333,99.4,0.5958028153964935,46.03797782590858,30
scratch,184800,184800,25.933333333333334,0.36666666666666664,51.72727272727273,0.8719789274503914,54.28464781598704,30
scratch,201600,201600,32.43333333333333,0.8666666666666667,79.65384615384616,0.6697488517920539,31.500063856895682,30
scratch,218400,218400,55.8,0.8333333333333334,83.6,0.6911866754568069,41.04782744471422,30
scratch,235200,235200,20.933333333333334,0.5333333333333333,162.375,0.6232945171371358,30.183271609576575,30
scratch,252000,252000,78.06666666666666,0.8666666666666667,76.1923076923077,0.7176344410030926,51.787319266222,30
scratch,268800,268800,52.166666666666664,0.9666666666666667,70.10344827586206,0.6653246779132849,42.442726791186075,30
scratch,285600,285600,31.333333333333332,0.5666666666666667,92.11764705882354,0.7000132315788911,53.30221793491908,30
scratch,300000,300000,28.733333333333334,0.5333333333333333,66.125,0.6535590370251525,47.897111951905124,30
