phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,0.0,0.0,nan,nan,0.0,30
finetune,16800,16800,2.066666666666667,0.13333333333333333,34.75,0.6925467090832655,5.464199050580773,30
finetune,33600,33600,37.46666666666667,0.36666666666666664,135.54545454545453,0.677971441304281,85.87309535440728,30
finetune,50400,50400,31.7,0.4666666666666667,85.0,0.666724378472478,64.92018972925726,30
finetune,67200,67200,25.066666666666666,0.4666666666666667,130.07142857142858,0.503512960404646,50.32304835164796,30
finetune,84000,84000,13.366666666666667,0.4666666666666667,75.57142857142857,0.5919309892688835,22.364509034803692,30
finetune,100800,100800,34.2,0.6666666666666666,86.1,0.6461295993217282,35.792890837186626,30
finetune,117600,117600,15.066666666666666,0.43333333333333335,47.84615384615385,0.7250925727837055,24.679928090955062,30
finetune,134400,134400,33.166666666666664,0.6333333333333333,90.3157894736842,0.6433151744136921,49.21738081930654,30
finetune,151200,151200,76.83333333333333,0.8333333333333334,91.52,0.6806587903743891,78.80621511168955,30
finetune,168000,168000,64.4,0.8,75.79166666666667,0.6628930530298968,67.53931166875817,30
finetune,184800,184800,28.2,0.4666666666666667,41.214285714285715,0.724917485623769,46.54356505765176,30
finetune,201600,201600,44.5,0.43333333333333335,90.07692307692308,0.502397386935417,65.80522461178062,30
finetune,218400,218400,46.06666666666667,0.4666666666666667,92.42857142857143,0.710833445958175,83.24286583632063,30
finetune,235200,235200,69.93333333333334,0.6333333333333333,75.84210526315789,0.7274428753219224,100.29265223312235,30
finetune,252000,252000,81.96666666666667,0.9,60.7037037037037,0.6977537359597579,69.11334185950282,30
finetune,268800,268800,56.2,0.6333333333333333,75.36842105263158,0.7159367061075376,70.2598134021885,30
finetune,285600,285600,58.2,0.8,73.875,0.6186490609507823,50.045083123395706,30
finetune,300000,300000,52.833333333333336,0.7666666666666667,88.65217391304348,0.6064676248902758,55.52823657808038,30
