phase,steps_in_phase,total_steps,mean_reward,success_rate,mean_steps_to_goal,mean_path_efficiency,return_std,n_episodes
finetune,0,0,44.13333333333333,0.3333333333333333,56.4,0.7560787655000643,77.5827626310849,30
finetune,15000,15000,36.7,0.3333333333333333,77.8,0.7207176474102398,69.39052404749663,30
finetune,30000,30000,34.0,0.3333333333333333,44.5,0.8079094071762251,67.70575282438887,30
finetune,45000,45000,33.233333333333334,0.4,60.583333333333336,0.7834513065775582,67.20564597245317,30
finetune,60000,60000,31.466666666666665,0.5333333333333333,80.75,0.6660467335366569,57.33551185382607,30
finetune,75000,75000,85.03333333333333,0.6,75.0,0.7376473340435257,92.32307715145029,30
finetune,90000,90000,89.36666666666666,0.6,64.94444444444444,0.7728596950325992,96.86837259495691,30
finetune,105000,105000,106.86666666666666,0.7333333333333333,87.81818181818181,0.752368240189167,93.38194957135521,30
finetune,120000,120000,114.6,0.7333333333333333,81.72727272727273,0.8057552498221682,100.00917199316581,30
finetune,135000,135000,159.56666666666666,0.8,75.41666666666667,0.8252048911179481,111.30532203198406,30
finetune,150000,150000,133.93333333333334,0.7666666666666667,81.26086956521739,0.8416229759991078,103.30668547760023,30
finetune,165000,165000,174.6,0.8333333333333334,67.92,0.8363764896489774,105.5777536650857,30
finetune,180000,180000,173.06666666666666,0.7666666666666667,65.78260869565217,0.8815455370895131,109.45852098439825,30
finetune,195000,195000,180.7,0.8,70.58333333333333,0.8831293779813167,109.59176598820639,30
finetune,210000,210000,174.66666666666666,0.8,74.83333333333333,0.8625499472212583,113.82058880879859,30
finetune,225000,225000,179.4,0.7666666666666667,62.130434782608695,0.8943395362722785,111.84706306935993,30
finetune,240000,240000,195.43333333333334,0.8666666666666667,65.84615384615384,0.9003909283837886,94.63894486445562,30
finetune,255000,255000,189.83333333333334,0.9,73.03703703703704,0.8948088546042527,95.1529017562979,30
finetune,270000,270000,191.13333333333333,0.9,79.81481481481481,0.8969961934307961,94.14725565371747,30
finetune,285000,285000,195.46666666666667,0.9,75.62962962962963,0.9152261910143017,92.47133137592851,30
finetune,300000,300000,198.7,0.9,76.88888888888889,0.9143371943198866,88.74572354922722,30
finetune,300000,300000,205.1,0.9,72.03703703703704,0.9217689907231154,87.6817717855215,30
